code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,4168.635,0,330,6924.053,,,,
00401A,2969,0,61,-579.038,,,,
00402A,-1420,0,0,-1892.827,,,,
00403A,74869.742,0,5700,102102.844,,,,
00404A,-536,0,0,1338.927,,,,
00405A,6131.38,0,2926,18782.389,,,,
00406A,31951.608,0,0,-48688.06,,,,
00407A,483.63,0,600,28063.484,,,,
00408A,0,0,0,788.21,,,,
00410A,2011,0,0,-2698.956,,,,
00411A,1017,0,0,-12463.151,2308,0,0,0
0050,23585.804,2550,2007,22772.976,,,,
0051,0,0,0,19.56,,,,
0052,-304.432,-50,351.996,5940.841,,,,
0053,1.006,0,0,2,,,,
0055,-123.943,0,0,-53.775,,,,
0056,9148.712,190,340,10867.896,,,,
0057,0,0,0,-6,,,,
0061,-54,0,0,55.169,,,,
006201,10.003,0,0,9.267,181,169,11,12
006203,0.011,0,0,-3.801,,,,
006204,0,0,0,1.555,,,,
006205,-2,0,0,84.425,,,,
006206,-23,0,0,47.301,,,,
006207,-26.705,0,0,36.043,,,,
006208,-231.392,0,59,536.458,,,,
00631L,3282.347,0,430,53604.709,,,,
00632R,-532,0,-150,-73409.925,,,,
00633L,5,0,0,305.316,,,,
00634R,0,0,0,13.99,,,,
00635U,-139.464,0,112,2321.117,,,,
00636,-7,0,0,85.152,,,,
00636K,0,0,0,0,,,,
00637L,-205,0,0,6205.189,,,,
00638R,0,0,0,35.5,,,,
00639,1,0,10,64.337,,,,
00640L,5,0,0,1.409,,,,
00641R,0,0,0,72.097,,,,
00642U,114.951,0,0,-184.357,,,,
00643,-36,0,0,274.02,,,,
00643K,0,0,0,0,,,,
00645,-15.877,0,0,-16.366,,,,
00646,-75.514,0,0,-2314.972,,,,
00647L,0,0,0,-12.383,,,,
00648R,0,0,0,601,,,,
00650L,30,0,0,764.149,,,,
00651R,35,0,0,189.899,,,,
00652,13.148,0,-21,-14.112,,,,
00653L,18,0,0,22.429,,,,
00654R,0,0,0,2.984,,,,
00655L,-5,0,0,141.79,,,,
00656R,0,0,0,-525.5,,,,
00657,-97,0,0,94.886,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,7,,,,
00661,-33,0,0,14.843,,,,
00662,-469.734,0,0,-2412.253,,,,
00663L,-18,0,0,1970.028,,,,
00664R,0,0,0,-11931.062,,,,
00665L,895,0,0,6048.283,,,,
00666R,0,0,0,-24.43,,,,
00668,0,0,0,-4,,,,
00668K,0,0,0,0,,,,
00669R,2,0,0,-94.613,,,,
00670L,-2.028,0,0,-433.151,,,,
00671R,0,0,0,2319.593,,,,
00673R,60,0,0,17820.769,,,,
00674R,0,0,0,-8.461,,,,
00675L,-16,0,0,472.192,,,,
00676R,0,0,0,-2252.733,,,,
00678,83,0,0,-22.757,,,,
00679B,-944.75,200,0,-1524.414,4332,4274,0,0
00680L,1,0,-100,6484.725,,,,
00681R,-200,0,0,199.86,,,,
00683L,0,0,0,-2.01,,,,
00685L,-536.211,0,0,91327.037,,,,
00686R,0,0,0,-6214.055,,,,
00687B,1111.022,0,0,4661.828,4564,4676,3,5
00687C,0,0,0,0,,,,
00688L,578,0,0,4366.068,,,,
00689R,0,0,0,-4.185,,,,
00690,-1,0,0,85.905,,,,
00692,-246.988,0,2,319.078,,,,
00693U,-107,0,0,262.4,,,,
00694B,0,0,0,-12.673,0,0,0,0
00695B,5,0,0,36.244,0,0,0,0
00696B,58,0,0,200.976,139,139,0,0
00697B,0,0,0,-43.696,5,5,0,0
00700,54,0,0,-29.182,,,,
00701,-236,0,0,229.1,,,,
00702,0,0,0,-3.852,,,,
00703,0,0,0,36.458,,,,
00706L,2,0,0,174.808,,,,
00708L,-18,0,0,-1242.202,,,,
00709,-1,0,0,2.899,,,,
00710B,3,0,0,-1.431,,,,
00711B,-4,0,0,15.385,,,,
00712,-9024.001,0,0,-6818.529,,,,
00713,501.065,540,0,2083.532,,,,
00714,0,0,0,-0.255,,,,
00715L,341,0,0,-1740.883,,,,
00717,5,0,0,6,,,,
00719B,-142,0,0,-508.743,99,99,0,0
00720B,1422,0,-100,1095.743,1591,1591,0,0
00722B,12,0,-28,-1013.517,87,87,0,0
00723B,0,0,0,-37,125,125,0,0
00724B,30,0,0,-86.682,23,23,0,0
00725B,2062,0,-140,-143.495,517,527,0,0
00726B,6,0,0,-1.031,3,3,0,0
00727B,0,0,0,-3.798,0,1,0,0
00728,163,0,0,-116.196,,,,
00730,-18.95,0,0,83.816,,,,
