code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-15107.261,3567,1254.574,-13628.593,,,,
0051,8,0,0,13.514,,,,
0052,12767.77,25,-895,1784.007,,,,
0053,20,0,0,-16.681,,,,
0055,-47.848,0,0,-110.321,,,,
0056,2124.707,0,0,14439.275,,,,
0057,4,0,0,-4.19,,,,
0061,-2,0,0,264.964,,,,
006201,0,0,0,54.341,20,17,0,0
006203,-1,0,0,2,,,,
006204,0,0,0,2.829,,,,
006205,1,0,0,144.573,,,,
006206,0,0,0,2.802,,,,
006207,0,0,0,179.107,,,,
006208,-291.869,0,0,2400.398,,,,
00631L,438.58,0,16,-273.459,,,,
00632R,708.5,0,100,-57533.891,,,,
00633L,952,0,0,887.183,,,,
00634R,0,0,0,-197.03,,,,
00635U,2.59,0,27,1745.149,,,,
00636,0,0,-5,504.792,,,,
00636K,0,0,0,0,,,,
00637L,6195,0,532,8282.855,,,,
00638R,0,0,0,-70.01,,,,
00639,52,0,0,755.647,,,,
00640L,46,0,0,-245.411,,,,
00641R,0,0,0,412.763,,,,
00642U,-2145.6,0,0,8515.315,,,,
00643,169,0,0,1134.108,,,,
00645,8.052,0,0,471.84,,,,
00646,20.262,200,0,-1505.558,,,,
00647L,69,0,0,-79.29,,,,
00648R,6,0,0,44.97,,,,
00650L,262,0,0,-615.527,,,,
00651R,0,0,0,189.4,,,,
00652,1,0,47,-180.457,,,,
00653L,10,0,0,-474.56,,,,
00654R,0,0,0,90.9,,,,
00655L,570,0,0,235.431,,,,
00656R,0,0,0,141.02,,,,
00657,38,0,0,-64.445,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,3,,,,
00661,34,0,0,-77.093,,,,
00662,-139.7,0,-10,312.726,,,,
00663L,339,0,0,3560.214,,,,
00664R,0,0,-100,-19101.26,,,,
00665L,-1727,0,0,-949.883,,,,
00666R,-2,0,0,-68.895,,,,
00668,-1,0,0,-3.891,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,388.313,,,,
00670L,42,0,-9,-634.088,,,,
00671R,0,0,0,-231.901,,,,
00673R,156,0,0,-1299.315,,,,
00674R,0,0,0,470.947,,,,
00675L,354,0,0,528.049,,,,
00676R,0,0,-892,-3272.385,,,,
00678,0,0,0,19.002,,,,
00679B,-28512.118,0,1690,25209.689,5778,5712,100,100
00680L,-1657,0,-2770,4080.343,,,,
00681R,0,0,0,9.06,,,,
00682U,0,0,0,19.998,,,,
00683L,0,0,0,-75,,,,
00684R,0,0,0,0.16,,,,
00685L,24,0,0,-78.829,,,,
00686R,4,0,0,-2471.507,,,,
00687B,-25381.964,0,30,5419.306,10101,10256,0,0
00687C,0,0,0,0,,,,
00688L,-267,0,0,-1588.7,,,,
00689R,-151,0,0,149,,,,
00690,59,0,0,3.135,,,,
00692,-63.354,0,0,622.486,,,,
00693U,34,0,0,203.012,,,,
00694B,-230,0,0,-106.041,0,0,0,0
00695B,-2,0,0,-19.361,0,0,0,0
00696B,-20.965,0,0,9.361,182,182,0,0
00697B,-47,0,0,-204.129,5,9,0,0
00700,48,0,30,-113.655,,,,
00701,45,0,0,260.052,,,,
00702,0.05,0,0,-4.603,,,,
00703,0,0,0,7.969,,,,
00706L,-19,0,0,-206.2,,,,
00707R,0,0,0,5,,,,
00708L,22,0,27,657.17,,,,
00709,0,0,0,20.971,,,,
00710B,-17,0,0,7.882,,,,
00711B,-140,0,0,153.023,,,,
00712,2191,0,-78,-11496.601,,,,
00713,587.451,0,-18,4081.492,,,,
00714,22,0,0,3.602,,,,
00715L,-1118,0,0,-2970.986,,,,
00717,96,0,0,-53,,,,
00719B,-1050.95,0,0,1202.736,82,84,0,0
00720B,-8030.942,0,400,6586.108,3061,3061,0,84
00722B,-1501,0,20,722.246,110,110,0,0
00723B,-5,0,0,0,114,114,0,0
00724B,-1385,0,0,1175.794,35,35,0,0
00725B,-6291,0,200,3992.858,741,741,0,0
00726B,-1,0,0,-15.577,2,2,0,0
00727B,0,0,0,19.192,0,0,0,0
00728,33,0,0,-19.735,,,,
00730,31,0,0,126.368,,,,
00731,51,0,0,-43.705,,,,
00733,581,0,-56,381.453,,,,
00734B,0,0,0,-2,0,0,0,0
00735,213,0,0,87.612,,,,
00736,0,0,-19,28,,,,
00737,54,0,0,-8.358,,,,
00738U,138.6,0,0,-366.56,,,,
00739,1,0,0,60.017,,,,
00740B,-805,0,20,403.202,86,84,0,0
00741B,1,0,0,0.797,23,23,0,0
00746B,-654,0,0,846.077,0,0,0,0
00749B,1,0,0,2,0,0,0,0
00750B,-1,0,0,4,0,0,0,0
00751B,-9852.95,0,400,4564.116,3683,3669,0,0
00752,638,0,0,-218.897,,,,
00753L,-2094,0,0,2638.302,,,,
00754B,-142,0,0,116.707,0,0,0,0
00755B,-73,0,0,56,6,6,0,0
00756B,0,0,0,15.067,21,21,0,0
00757,24.918,0,-22,558.078,,,,
00758B,-25,0,0,24.978,0,0,0,0
00759B,-10,0,0,10.994,0,0,0,0
00760B,-1,0,0,4.52,3,3,0,0
00761B,-78,0,0,76.231,31,31,0,0
00762,174,0,0,-1.566,,,,
00763U,194,0,3,-32.942,,,,
00764B,-1229,0,0,879.145,32,32,0,0
00768B,-683,0,0,666.147,2,2,0,0
00770,179,0,0,-86.063,,,,
00771,0,0,0,2,,,,
00772B,-1682,0,0,1032.876,2192,2182,0,0
00773B,-1300,0,0,1265.317,307,307,0,0
00775B,-19,0,0,19,,,,
00777B,-2,0,0,0,0,0,0,0
00778B,-52,0,0,50,0,0,0,0
00779B,-113,0,0,38,0,0,0,0
00780B,-151,0,0,157.995,0,0,0,0
00781B,-74,0,0,44.721,21,21,0,0
00782B,-25,0,0,8.845,25,25,0,0
00783,0,0,0,12.391,,,,
00785B,-90,0,0,89,0,0,0,0
00786B,-53,0,0,47.937,15,15,0,0
00787B,0,0,0,8.755,0,0,0,0
00788B,-2,0,0,-0.103,25,25,0,0
00789B,-2,0,0,0.986,0,0,0,0
00791B,0,0,0,-0.015,0,0,0,0
00792B,-63,0,0,17,0,0,0,0
00793B,0,0,0,-0.006,0,0,0,0
00795B,-7353.964,0,20,-1050.58,3526,3511,0,0
00799B,-168,0,0,-28.165,16,16,0,0
00830,961.757,0,0,-1391.828,,,,
00834B,0,0,0,0,0,0,0,0
00836B,-8,0,0,-0.332,0,0,0,0
00840B,0,0,0,0,0,0,0,0
00841B,-1,0,0,1,0,0,0,0
00842B,-51,0,0,25.945,0,0,0,0
00844B,0,0,0,0,1,1,0,0
00845B,0,0,0,1,0,0,0,0
00846B,-1,0,0,7,0,0,0,0
00847B,-1,0,0,-5.007,0,0,0,0
00848B,0,0,0,-0.883,0,0,0,0
00849B,-54,0,0,59.411,0,0,0,0
00850,315,0,0,355.725,,,,
00851,0,0,0,0,,,,
00852L,0,0,0,-290.54,,,,
00853B,-284,0,0,280.358,5,4,0,0
00856B,0,0,0,18,0,0,0,0
00857B,-232,0,0,258.07,453,483,0,0
00858,22,0,0,1.5,132,132,0,0
00859B,-108,0,0,-135.875,7,7,0,0
00860B,0,0,0,-21.005,0,0,0,0
00861,87.006,0,0,-54.965,,,,
00862B,-128,0,0,43.734,11,11,0,0
00863B,-74,0,0,53.878,0,0,0,0
00864B,-205,0,0,75,1,1,0,0
00865B,-681,0,0,-480.062,,,,
00867B,-20,0,0,21,0,0,0,0
00870B,-71,0,0,70,0,0,0,0
00875,146,0,0,-2.479,,,,
00876,122.011,0,0,-33.923,,,,
00877,311,0,0,-537.697,6545,5903,331,327
00878,14020.434,0,0,6677.269,,,,
00881,5370.675,0,0,3373.013,,,,
00882,210,0,0,-638.165,,,,
00883B,-1,0,0,-11.827,0,0,0,0
00884B,0,0,0,-0.906,0,0,0,0
00885,-1840.266,0,0,-1752.03,,,,
00886,0,0,0,0.616,3,3,0,0
00887,735,0,0,853.606,15681,15760,197,195
00888,101,0,0,164.172,37,29,0,0
00890B,-14,0,0,13,4,3,0,0
00891,3983.25,0,0,5710.869,,,,
00892,375,0,0,165.002,,,,
00893,1124,0,0,-105.721,,,,
00894,263,0,0,210.494,,,,
00895,72.93,0,0,-8.986,,,,
00896,291,0,0,-311.962,,,,
00897,1,0,0,211.681,,,,
00898,77,0,0,73.666,,,,
00899,-0.7,0,0,18.787,,,,
00900,441,0,0,5800.463,,,,
00901,77,0,0,114.453,,,,
00902,1443,0,0,-156.258,,,,
00903,318,0,0,-211.246,,,,
00904,993,0,0,-248.951,,,,
00905,103,0,0,667.02,,,,
00907,207,0,0,184.033,,,,
00908,39,0,3,4.918,,,,
