code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-48486.54,1975,3507.962,-2725.45,,,,
0051,0,0,0,34.76,,,,
0052,-10189.333,688,19.46,-37051.208,,,,
0053,2.005,0,0,17.462,,,,
0055,-27,0,0,-42.164,,,,
0056,10241.398,0,73.261,1695.128,,,,
0057,0,0,0,-1.895,,,,
0061,221,0,0,154.937,,,,
006201,-1,0,0,81.325,55,48,0,0
006203,0,0,0,8,,,,
006204,0.005,0,0,3.417,,,,
006205,34,0,-10,187.887,,,,
006206,19,0,0,137.383,,,,
006207,15,0,0,23.279,,,,
006208,561.161,0,-138.308,5411.385,,,,
00631L,447.9,0,0,159.805,,,,
00632R,-324,0,1299,-8022.034,,,,
00633L,2245,0,0,1230.197,,,,
00634R,-14,0,0,-247,,,,
00635U,17.06,0,148,343.813,,,,
00636,21,0,-4,361.02,,,,
00636K,0,0,0,0,,,,
00637L,19829,0,1134,8878.918,,,,
00638R,150,0,0,-269,,,,
00639,26,0,0,372.874,,,,
00640L,2,0,0,-258.926,,,,
00641R,0,0,0,-1029.316,,,,
00642U,-52.5,0,0,4408.147,,,,
00643,313,0,0,182.821,,,,
00643K,0,0,0,0,,,,
00645,-33.96,0,0,-55.803,,,,
00646,507.163,0,0,-6577.31,,,,
00647L,6,0,0,-53.454,,,,
00648R,0,0,0,457,,,,
00650L,1262,0,0,9871.769,,,,
00651R,0,0,0,-263.66,,,,
00652,2.885,0,10,-66.675,,,,
00653L,-7,0,0,12.996,,,,
00654R,0,0,0,21,,,,
00655L,159,0,0,894.846,,,,
00656R,0,0,0,-119.01,,,,
00657,0,0,0,-206.91,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,-3,,,,
00661,4,0,0,130.594,,,,
00662,791.01,0,0,-5889.503,,,,
00663L,323,0,-32,-894.695,,,,
00664R,0,0,-37,64.845,,,,
00665L,5477,0,0,18860.664,,,,
00666R,0,0,0,109,,,,
00668,-2,0,0,22.798,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-147.886,,,,
00670L,-8,0,2,-178.309,,,,
00671R,0,0,0,1548,,,,
00673R,1,0,0,-6051.331,,,,
00674R,0,0,0,-236.535,,,,
00675L,134.2,0,-8,456.087,,,,
00676R,0,0,0,-561.547,,,,
00678,50,0,45,-128.791,,,,
00679B,-2304,0,6890,-3563.584,14433,14454,66,66
00680L,74,0,0,7671.841,,,,
00681R,0,0,0,31,,,,
00682U,0,0,0,-1.251,,,,
00683L,0,0,0,-0.958,,,,
00684R,0,0,0,30,,,,
00685L,33,0,-6,166.569,,,,
00686R,0,0,0,806.46,,,,
00687B,14501,0,-300,2798.818,17058,17060,26,26
00687C,0,0,0,0,,,,
00688L,54,0,0,5381.342,,,,
00689R,0,0,0,1,,,,
00690,1,0,0,163.403,,,,
00692,37,0,-10,287.256,,,,
00693U,200,0,0,-405.466,,,,
00694B,226,0,0,-245.104,0,0,0,0
00695B,36,0,0,-65.741,5,0,0,0
00696B,49406,0,0,-2019.919,303,315,0,0
00697B,2,0,0,57.2,20,21,0,0
00700,270,0,35,211.306,,,,
00701,249,0,0,807.31,,,,
00702,0,0,0,7.034,,,,
00703,0,0,0,50.086,,,,
00706L,-16,0,0,1251.76,,,,
00708L,-61,0,84,2039.449,,,,
00709,1,0,0,10.001,,,,
00710B,189,-100,0,15.843,,,,
00711B,-1,0,0,34.504,,,,
00712,14674,0,0,3075.986,,,,
00713,5076.794,-200,9,8204.165,,,,
00714,56,0,0,-26.456,,,,
00715L,12844,0,0,27071.895,,,,
00717,277,0,0,38.008,,,,
00719B,-294,0,0,-943.841,71,66,0,0
00720B,1768,0,0,1138.224,3517,3479,48,48
00722B,-706,0,0,-66.768,127,125,0,0
00723B,23,0,0,-18,114,114,0,0
00724B,528,0,0,-521.591,36,36,0,0
00725B,2469,0,0,-808.631,1278,1286,0,0
00726B,22,0,0,-52.728,1,1,0,0
00727B,0,0,0,-29.48,2,2,0,0
00728,476,0,0,-365.725,,,,
00730,14,0,0,138.724,,,,
00731,94,0,0,78.119,,,,
00733,478.925,0,7.467,509.709,,,,
00734B,20,0,0,-19.112,0,0,0,0
00735,-3.818,0,0,-225,,,,
00736,0,0,-9,10,,,,
00737,14,0,0,-121.792,,,,
00738U,1024.6,0,0,2762.726,,,,
00739,48,0,0,78.581,,,,
00740B,2609,0,0,-2659.322,112,112,0,0
00741B,48,0,0,10.16,16,16,0,0
00746B,889,0,0,-888.964,1,1,0,0
00749B,11,0,0,0,0,0,0,0
00750B,1,0,0,0,0,0,0,0
00751B,1764,0,0,-25.456,3988,3986,0,0
00752,40.896,0,0,15.256,,,,
00753L,1054,0,0,18353.484,,,,
00754B,71,0,0,-61.221,0,0,0,0
00755B,3,0,0,0.05,0,0,0,0
00756B,30,0,0,-19.214,21,21,0,0
00757,-72.494,-100,-3,121.165,,,,
00758B,0,0,0,-0.01,0,0,0,0
00759B,0,0,0,0,0,0,0,0
00760B,2,0,0,-2.236,3,3,0,0
00761B,106,0,0,2.909,31,31,0,0
00762,4,0,0,639.235,,,,
00763U,39,0,0,-646.469,,,,
00764B,670,0,0,-85.864,104,104,0,0
00768B,124,0,0,-163.532,10,10,0,0
00770,-30.098,0,0,-118.798,,,,
00771,0,0,0,-2,,,,
00772B,1458,0,0,-25.632,2189,2191,0,0
00773B,719,0,0,-229.953,301,301,0,0
00775B,0,0,0,4.034,,,,
00777B,13,0,0,-1,0,0,0,0
00778B,19,0,0,0,0,0,0,0
00779B,25,0,0,1,0,0,0,0
00780B,23,0,0,-10.957,0,0,0,0
00781B,0,0,0,47,27,27,0,0
00782B,-2,0,0,-11.226,19,19,0,0
00783,1,0,0,21.955,,,,
00785B,7,0,0,-3.303,0,0,0,0
00786B,-35,0,0,206.031,15,15,0,0
00787B,4,0,0,1.892,0,0,0,0
00788B,-30,0,0,113.641,0,3,0,0
00789B,9,0,0,0.021,0,0,0,0
00791B,-8,0,0,8,0,0,0,0
00792B,90,0,0,-42,0,0,0,0
00793B,0,0,0,-0.032,0,0,0,0
00795B,4911,0,0,-1502.34,4375,4385,2,0
00799B,0,0,0,135.383,22,22,0,0
00830,-1263.339,0,-5,-17055.033,,,,
00834B,0,0,0,-2,0,0,0,0
00836B,31,0,0,19.363,0,1,0,0
00840B,0,0,0,0,0,0,0,0
00841B,0,0,0,0,0,0,0,0
00842B,0,0,0,-322.035,0,0,0,0
00844B,0,0,0,1,1,1,0,0
00845B,0,0,0,-0.006,0,0,0,0
00846B,0,0,0,-0.007,0,0,0,0
00847B,0,0,0,-0.85,0,0,0,0
00848B,-18,0,0,17,0,0,0,0
00849B,7,0,0,-23.151,0,0,0,0
00850,94,0,282.983,491.363,,,,
00851,3,0,0,9,,,,
00852L,0,0,0,116.868,,,,
00853B,307,0,0,-273.606,2,2,0,0
00856B,1,0,0,-10,0,0,0,0
00857B,2363,0,0,-1350.569,1103,1109,0,0
00858,-24,0,0,-331.096,218,200,0,0
00859B,-27,0,0,-148.464,2,2,0,0
00860B,0,0,0,-18.673,0,0,0,0
00861,17.927,0,0,110.412,,,,
00862B,92,0,0,-45.833,10,10,0,0
00863B,-11,0,0,4,0,0,0,0
00864B,330,0,0,-80.005,1,1,0,0
00865B,55,0,0,-731.974,,,,
00867B,19,0,0,0,0,0,0,0
00870B,0,0,0,-1,0,0,0,0
00875,1,0,0,21.822,,,,
00876,-64.996,0,0,80.482,,,,
00877,-227,0,133,-1130.537,8354,8407,448,545
00878,35199.983,0,62.392,35515.867,,,,
00881,-3212.72,0,40,-11862.207,,,,
00882,1435,0,100,1270.337,,,,
00883B,-1.97,0,0,0.337,0,0,0,0
00884B,-1,0,0,-7.064,0,0,0,0
00885,4028.221,0,0,1210.857,,,,
00886,0,0,0,2.977,1,1,0,0
00887,195,0,0,-2527.427,26523,26475,689,519
00888,104.75,0,47,214.922,104,112,0,0
00890B,45,0,0,-37,2,2,0,0
00891,-3770.235,0,0,4922.761,,,,
00892,35,0,-30,257.676,,,,
00893,697.785,0,0,228.274,,,,
00894,-64,0,-57,-427.678,,,,
00895,35.368,0,110,276.484,,,,
00896,2487,0,-145,5084.85,,,,
00897,390,0,0,-195.551,,,,
00898,74,0,0,34.541,,,,
00899,-2,0,0,136.051,,,,
00900,8162.7,200,-20,15202.034,,,,
00901,191,0,6,752.338,,,,
00902,1922,0,0,1410.497,,,,
00903,0,0,0,144.765,,,,
00904,256.074,0,0,-4060.941,,,,
00905,0.056,0,0,204.678,,,,
00907,-3,0,0,311.938,,,,
00908,9,0,10,-84.933,,,,
00909,1471.65,0,24,1472.678,,,,
00910,-474.395,0,10,-312.506,,,,
00911,-3.985,0,0,22.162,,,,
00912,-32,0,0,-71.719,,,,
00913,-3,0,0,-56.729,,,,
00915,1657.4,0,0,4679.045,,,,
00916,98,0,0,16.802,,,,
00917,37.905,0,0,-2471.535,,,,
00918,6343.2,0,0,7725.533,,,,
00919,48611.606,0,11.242,27384.235,,,,
00920,-3,0,0,58.363,,,,
00921,169,0,0,639.06,,,,
00922,1878,0,222,2570.95,,,,
00923,48,0,109,950.09,,,,
00924,126.01,0,0,-285.944,,,,
00926,1,0,0,744.179,,,,
00927,-640.065,0,0,-5359.138,,,,
00928,33,0,0,164.279,48,45,6,6
00929,-328.389,0,-50,34260.285,,,,
00930,227.132,0,0,2568.194,,,,
00931B,2254,0,0,-174.184,4907,4910,0,0
00932,28,0,0,1646.172,,,,
00933B,3491,0,0,-2141.763,1706,1690,0,0
00934,1363,0,0,3188.123,,,,
00935,-923,0,10,672.506,,,,
00936,2477,0,0,5840.714,,,,
00937B,17511.43,0,0,2774.492,20421,20838,0,0
00938,-2,0,0,285.963,,,,
00939,8582.766,0,0,16773.112,,,,
00940,11186,0,-20,43512.447,,,,
00941,2012.01,0,0,899.603,,,,
00942B,19,0,0,866.328,245,245,0,0
00943,17,0,0,157.93,,,,
00944,80,0,0,1469.744,,,,
00945B,2273,0,0,-2258.093,,,,
00946,2711,0,0,7511.013,,,,
00947,41,0,0,-785.641,,,,
00948B,3787.466,0,0,385.026,1129,1307,0,0
00949,232,0,0,98.965,,,,
00950B,4890,0,0,-2803.217,1408,1408,0,0
00951,1752,0,0,1143.398,,,,
00952,268,0,0,1560.511,,,,
00953B,3469,-4472,0,-383.003,,,,
00954,14.355,0,0,656.092,,,,
00955,124,0,0,-2776.04,1367,1342,16,16
00956,6,0,0,-64.605,,,,
00957B,0,0,0,-564.956,266,266,0,0
00958B,-6,0,0,1039.891,18,18,0,0
00959B,2591,0,0,-629.179,1354,1355,0,0
00960,-6,0,0,545.046,,,,
00961,2555,0,0,4213.793,,,,
00962,56,0,0,36.615,,,,
00963,-166,0,0,95.415,,,,
00964,80,0,0,-144.563,,,,
00965,939,0,40,2222.223,,,,
00966B,1,0,0,29.283,130,130,0,0
00967B,-7,0,0,94.625,23,25,0,0
00968B,1734,0,0,-427.119,92,114,0,0
00969B,7,0,0,-271.341,425,425,0,0
00970B,334,0,0,153.015,381,391,0,0
00971,3,0,0,307.166,,,,
00972,108,0,0,-8.629,,,,
009800,-107.495,0,0,900.644,,,,
009801,0,0,0,11.291,,,,
009802,71,0,-510,3992.317,,,,
009803,-87,0,76,-47.376,,,,
009804,22,0,0,414.339,,,,
009805,0,0,-165,1640.853,,,,
009806,0,0,0,-18.959,1,0,0,0
009807,0,0,0,56.969,33,36,0,0
009808,106,0,0,238.344,,,,
009809,-10,0,0,384.283,,,,
00980A,700.5,0,0,760.498,,,,
00980B,0,0,0,-31.67,4,4,0,0
00980D,9,0,0,1185.778,228,228,0,0
00980T,0,0,0,464.62,101,101,0,0
009810,-2,0,0,-25.99,,,,
009811,139,0,0,594.723,,,,
009812,-5,0,0,9.819,,,,
009813,-34.16,0,0,-601.999,,,,
009814,355,0,0,1532.469,64,33,0,0
00981A,4066.217,0,1684,-5121.922,,,,
00981B,19309,2000,0,-7338.824,21663,21886,0,0
00981D,0,0,0,-17079.334,6341,6360,0,0
00981T,-29,0,20,323.132,,,,
00982A,3328.814,0,-3280,12029.711,,,,
00982B,7,0,0,-47.42,228,228,0,0
00982D,2421,0,0,-1995,,,,
00982T,-5,0,0,-1076.077,,,,
00983A,544,0,186,4934.871,,,,
00983B,2,0,0,-26.34,4,4,0,0
00983D,217,0,0,210.754,,,,
00984A,-891,0,230,-13203.976,,,,
00984B,295,0,0,-353.187,1173,1182,0,0
00985A,12.07,0,-67,-3069.98,,,,
00985B,-377,0,0,1742.679,,,,
00986A,431,0,0,-15.278,,,,
00986B,10,0,0,-9,0,0,0,0
00987A,3991,0,0,4280.697,,,,
00988A,5071,0,0,7865,,,,
00989A,760,0,457,1594.133,,,,
00990A,9773.2,0,0,2833.441,,,,
00991A,9852.9,0,617.31,-7925.942,,,,
00992A,13014,0,0,-1629.802,,,,
01001T,-1,0,0,0,,,,
01004T,5,0,0,0,,,,
01007T,3,0,0,0,,,,
01009T,0,0,-222,0,,,,
020000,0,0,0,1,,,,
02001L,0,0,0,14,,,,
02001R,0,0,0,-10,,,,
020020,0,0,0,12,,,,
020025,0,0,0,-27,,,,
020027,0,0,0,9,,,,
020028,0,0,0,37,,,,
020029,0,0,0,20,,,,
020030,0,0,0,31,,,,
020031,0,0,0,280,,,,
020032,0,0,0,5,,,,
020033,0,0,0,7,,,,
020034,0,0,0,14,,,,
020036,0,0,0,5,,,,
020037,0,0,0,-33,,,,
020038,0,0,0,12,,,,
020039,0,0,0,23,,,,
030002,0,0,0,59,,,,
030004,0,0,0,1,,,,
030005,0,0,0,-4,,,,
030008,0,0,0,10,,,,
030012,0,0,0,-28,,,,
030016,0,0,0,6,,,,
03001U,0,0,0,-369,,,,
030020,0,0,0,-86,,,,
030023,0,0,0,10,,,,
030024,0,0,0,47,,,,
030025,0,0,0,-268,,,,
030026,0,0,0,10,,,,
030027,0,0,0,39,,,,
030028,0,0,0,-11,,,,
030029,0,0,0,-43,,,,
030034,0,0,0,25,,,,
030035,0,0,0,39,,,,
030036,0,0,0,25,,,,
030038,0,0,0,180,,,,
03003U,0,0,0,100,,,,
030040,0,0,0,174,,,,
030042,0,0,0,10,,,,
030044,0,0,0,-5,,,,
030047,0,0,0,369,,,,
030048,0,0,0,5,,,,
030050,0,0,0,87,,,,
030052,0,0,0,4,,,,
030053,0,0,0,1,,,,
030055,0,0,0,-10,,,,
030056,0,0,0,-10,,,,
030058,0,0,0,7,,,,
030060,0,0,0,-123,,,,
030062,0,0,0,5,,,,
030063,0,0,0,-60,,,,
030064,0,0,0,11,,,,
030067,0,0,0,10,,,,
030068,0,0,0,17,,,,
030070,0,0,0,10,,,,
030071,0,0,0,90,,,,
030072,0,0,0,-541,,,,
030073,0,0,0,78,,,,
030075,0,0,0,1,,,,
030077,0,0,0,-22,,,,
030079,0,0,0,-570,,,,
030080,0,0,0,-40,,,,
030081,0,0,0,-1,,,,
030082,0,0,0,2,,,,
030083,0,0,0,-68,,,,
030084,0,0,0,15,,,,
030085,0,0,0,-1,,,,
030086,0,0,0,-17,,,,
030087,0,0,0,24,,,,
030088,0,0,0,-7,,,,
030089,0,0,0,-5,,,,
030090,0,0,0,79,,,,
030092,0,0,0,-60,,,,
030095,0,0,0,0,,,,
030097,0,0,0,-90,,,,
030101,0,0,0,18,,,,
030103,0,0,0,15,,,,
030105,0,0,0,56,,,,
030107,0,0,0,20,,,,
030108,0,0,0,-201,,,,
030109,0,0,0,1,,,,
030113,0,0,0,10,,,,
030115,0,0,0,9,,,,
030116,0,0,0,-7,,,,
030119,0,0,0,-20,,,,
030120,0,0,0,-40,,,,
030123,0,0,0,-229,,,,
030124,0,0,0,-121,,,,
030129,0,0,0,-5,,,,
030130,0,0,0,165,,,,
030139,0,0,0,-153,,,,
030140,0,0,0,-1,,,,
030145,0,0,0,316,,,,
030147,0,0,0,3,,,,
030151,1,0,0,604,,,,
030158,0,0,0,50,,,,
030160,0,0,0,123,,,,
030163,0,0,0,1,,,,
030169,0,0,0,35,,,,
030170,0,0,0,1,,,,
