code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-46847.149,3400,-426.979,-22868.396,,,,
0051,0,0,17,-0.809,,,,
0052,249.49,0,-5,-1652.619,,,,
0053,1,0,0,-25.746,,,,
0055,-20,0,0,-129.433,,,,
0056,11305.802,190,0,1769.073,,,,
0057,0,0,0,-2.981,,,,
0061,-79,0,0,167.064,,,,
006201,-1,20,0,-68.578,13,14,0,0
006203,0,0,0,1,,,,
006204,0,0,0,-2.878,,,,
006205,-12,0,0,31.744,,,,
006206,-22,0,0,25.989,,,,
006207,0,0,0,45.892,,,,
006208,-748.79,-30,0,-1811.539,,,,
00631L,0,0,111,-1312.121,,,,
00632R,-3292.499,0,-2085,19421.606,,,,
00633L,-107,0,0,706.565,,,,
00634R,0,0,0,-130,,,,
00635U,-466.891,0,-196,988.449,,,,
00636,-13,0,10,203.895,,,,
00636K,0,0,0,0.1,,,,
00637L,-469,0,0,4131.534,,,,
00638R,-74,0,0,-1236.509,,,,
00639,-93,0,3,407.861,,,,
00640L,2,0,0,-478.911,,,,
00641R,0,0,0,-77,,,,
00642U,-6,0,0,5149.249,,,,
00643,-480,0,-10,-971.053,,,,
00645,5,0,-20,-123.043,,,,
00646,-1629.85,0,0,-3060.798,,,,
00647L,0,0,0,32.373,,,,
00648R,13,0,-1078,321.77,,,,
00650L,340,0,0,1233.165,,,,
00651R,0,0,0,-80.8,,,,
00652,-3.995,0,0,119.936,,,,
00653L,0,0,0,24.934,,,,
00654R,0,0,0,10.993,,,,
00655L,-115,0,0,96.781,,,,
00656R,0,0,0,-42,,,,
00657,0,0,0,-41.357,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-18,,,,
00661,1,0,2,-37.916,,,,
00662,-51.8,0,0,2132.386,,,,
00663L,-23,0,-10,-4906.062,,,,
00664R,0,0,-100,1752,,,,
00665L,-241,0,0,-2401.368,,,,
00666R,2,0,0,-16,,,,
00668,-1,0,0,-38.662,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-910.119,,,,
00670L,28.03,0,-90,228.09,,,,
00671R,0,0,0,-1053.58,,,,
00673R,0,0,0,-626.766,,,,
00674R,-243,0,0,-788.895,,,,
00675L,-1599,0,-10,377.718,,,,
00676R,0,0,0,255.987,,,,
00678,0,0,0,10.587,,,,
00679B,5845.418,0,-50,1863.833,14784,14776,28,40
00680L,1092,0,-200,8417.649,,,,
00681R,0,0,0,91,,,,
00683L,0,0,0,-19,,,,
00684R,0,0,0,10,,,,
00685L,0,0,0,-534.225,,,,
00686R,0,0,0,750,,,,
00687B,6263.18,0,555,2498.492,22690,22955,3,148
00688L,0,0,-526,11010.025,,,,
00689R,0,0,0,-21.257,,,,
00690,-2,0,0,-11.45,,,,
00692,-38.975,0,0,-132.92,,,,
00693U,-36,0,0,-5953.636,,,,
00694B,-8,0,0,-18.432,1,1,0,0
00695B,0,0,0,-27.359,0,0,0,0
00696B,507,0,0,430.473,433,431,0,0
00697B,4,0,0,69.162,97,98,0,0
00700,-40,0,0,-170.877,,,,
00701,-26.5,0,0,-1055.977,,,,
00702,0,0,0,14.024,,,,
00703,0,0,0,-84.677,,,,
00706L,0,0,0,1274.339,,,,
00708L,532,0,-74,609.406,,,,
00709,0,0,0,-13,,,,
00710B,-43,0,0,-21.369,,,,
00711B,40,0,0,-59.87,,,,
00712,-4010,0,-434,1138.209,,,,
00713,-471.582,0,0,2577.208,,,,
00714,0,0,0,0.851,,,,
00715L,669,0,0,39265.388,,,,
00717,-1,0,0,56,,,,
00719B,-1177.742,0,70,-889.28,552,538,0,0
00720B,-6,0,-2,1575.034,4256,4255,0,0
00722B,384,0,-6,-23.952,155,155,0,0
00723B,-60,0,0,60,114,114,0,0
00724B,-434,0,0,-135.95,47,47,0,0
00725B,-1898,0,0,2237.815,1367,1369,0,0
00726B,0,0,0,-636.475,126,55,0,0
00727B,-2,0,0,-30.54,1,1,0,0
00728,-1,0,0,-41.934,,,,
00730,28,0,0,-2.652,,,,
00731,11,0,0,-2.959,,,,
00733,37,0,0,382.214,,,,
00734B,-24,0,0,54,6,6,0,0
00735,-44,0,0,-101,,,,
00736,0,0,7,-14,,,,
00737,-159.92,0,0,122.845,,,,
00738U,-77.497,0,0,108.84,,,,
00739,0,0,0,57.868,,,,
00740B,-183,0,0,253.452,128,128,0,0
00741B,0,0,0,2.83,16,16,0,0
00746B,413,0,0,-403.91,1,1,0,0
00749B,2,0,0,3,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,997,0,0,1031.352,4020,4020,0,0
00752,-19,0,0,-805.132,,,,
00753L,411,0,0,-3208.786,,,,
00754B,0,0,0,3.001,0,0,0,0
00755B,-51,0,0,55.103,0,0,0,0
00756B,70,0,0,-32.1,21,21,0,0
00757,-398.95,0,104,-390,,,,
00758B,0,0,0,-0.005,0,0,0,0
00759B,0,0,0,1.014,0,0,0,0
00760B,-9,0,0,3.864,3,3,0,0
00761B,-387,0,0,347.143,31,31,0,0
00762,1.237,0,0,-29.092,,,,
00763U,19,0,0,-62.264,,,,
00764B,166,0,-6,23.446,195,190,0,0
00768B,-704,0,0,641.753,2,2,0,0
00770,2.2,0,0,-104.917,,,,
00771,0,0,0,-5,,,,
00772B,1007.906,0,0,381.368,2341,2341,0,0
00773B,-56,0,0,275.686,308,308,0,0
00775B,0,0,0,0.059,,,,
00777B,16,0,0,0,0,0,0,0
00778B,1,0,0,0,0,0,0,0
00779B,-52,0,0,62,4,4,0,0
00780B,4,0,0,-0.005,0,0,0,0
00781B,0,0,0,8.954,24,26,0,0
00782B,-1,0,0,12.758,20,20,0,0
00783,0,0,0,19.935,,,,
00785B,-5,0,0,6.06,0,0,0,0
00786B,0,0,0,21.156,15,15,0,0
00787B,0,0,0,15.2,0,0,0,0
00788B,1,0,0,-7.003,3,3,0,0
00789B,-50,0,0,51,0,0,0,0
00791B,-1,0,0,0,0,0,0,0
00792B,-54,0,0,59,0,0,0,0
00793B,0,0,0,3.725,0,0,0,0
00795B,2516,0,0,-734.162,4806,4835,0,0
00799B,0,0,0,-51.528,9,9,0,0
00830,619.959,41,0,5692,,,,
00834B,0,0,0,0,0,0,0,0
00836B,-173,0,0,176.29,0,0,0,0
00840B,0,0,0,0,0,0,0,0
00841B,0,0,0,0,0,0,0,0
00842B,-3,0,0,23.4,3,2,0,0
00844B,-26,0,0,26,1,1,0,0
00845B,1,0,0,0,0,0,0,0
00846B,0,0,0,-1.052,0,0,0,0
00847B,0,0,0,0,0,0,0,0
00848B,1,0,0,-3.959,0,0,0,0
00849B,0,0,0,-12,0,0,0,0
00850,14,30,0,-380.785,,,,
00851,-1,0,0,44,,,,
00852L,0,0,0,181.159,,,,
00853B,-7,0,0,26.615,11,11,0,0
00856B,4,0,0,1,0,0,0,0
00857B,105,0,0,366.977,1100,1099,0,0
00858,8,0,0,90.75,94,94,0,0
00859B,-37,0,0,-25.087,0,0,0,0
00860B,0,0,0,-3,0,0,0,0
00861,-37,0,0,-596.089,,,,
00862B,-62,0,0,85.103,10,10,0,0
00863B,-8,0,0,-17,0,0,0,0
00864B,-6,0,-50,72,20,20,0,0
00865B,-63,0,0,-2305.988,,,,
00867B,-50,0,0,51,0,0,0,0
00870B,0,0,0,3.998,0,0,0,0
00875,128,0,2,69,,,,
00876,-0.3,0,0,58.241,,,,
00877,147,0,-80,3080.024,6686,7313,505,485
00878,-682.932,0,358,-4761.985,,,,
00881,2684.5,0,0,-144.292,,,,
00882,19.005,0,0,-1098.102,,,,
00883B,-1,0,0,-4.548,0,0,0,0
00884B,0,0,0,-0.94,0,0,0,0
00885,-4696.85,0,-50,-3181.472,,,,
00886,1,0,10,81,0,0,0,0
00887,496,0,0,7116.658,28189,29844,1090,1088
00888,123.05,0,0,175.105,281,368,0,14
00890B,25,0,0,14,0,0,0,0
00891,77,0,0,-2487.841,,,,
00892,-4,0,0,-63.988,,,,
00893,189.326,0,0,201.155,,,,
00894,-31,0,12,-241.179,,,,
00895,-9.768,0,0,-17.621,,,,
00896,22,0,0,-71.964,,,,
00897,383,0,0,-284.617,,,,
00898,-476,0,0,155.718,,,,
00899,1,0,0,53.914,,,,
00900,-475,0,0,-2522.882,,,,
00901,-1,0,0,-37.219,,,,
00902,-253,0,0,-170.699,,,,
00903,0,0,0,171.806,,,,
00904,53.368,0,0,85.383,,,,
00905,30,0,0,-71.679,,,,
00907,-78,0,0,-192.547,,,,
00908,-3,0,0,24.959,,,,
00909,-1495.314,0,-109,-804.34,,,,
00910,-100.117,0,0,-1682.211,,,,
00911,-4.572,0,0,344.25,,,,
00912,-1.9,0,0,-7.759,,,,
00913,-3,0,0,-30.753,,,,
00915,129.062,0,0,862.211,,,,
00916,-2,0,0,52,,,,
00917,-1,0,0,35.053,,,,
00918,56,0,0,393.872,,,,
00919,-2509.47,0,0,7426.611,,,,
00920,-375,0,0,452.358,,,,
00921,85,0,0,108.101,,,,
00922,555.228,0,0,-1652.437,,,,
00923,0,0,0,67.542,,,,
00924,-12,0,10,-4131.733,,,,
00926,9.25,0,0,328.791,,,,
00927,25,0,0,849.072,,,,
00928,-6,0,0,31.757,16,16,6,6
00929,-156.33,0,-200,38495.921,,,,
00930,14,0,0,189.972,,,,
00931B,1093,0,0,27.802,5039,5037,0,0
00932,0,0,0,322.737,,,,
00933B,679,0,592,899.232,2170,2180,0,0
00934,214,0,0,2465.478,,,,
00935,-165.95,0,0,-1804.03,,,,
00936,192,0,0,760.427,,,,
00937B,3758,0,-673,16357.263,18943,18966,202,2
00938,2,0,0,-90.527,,,,
00939,705,0,0,1587.013,,,,
00940,2264.025,0,0,31486.11,,,,
00941,4539,0,0,5173.774,,,,
00942B,277,0,0,224.349,260,260,0,0
00943,-1,0,0,32.97,,,,
00944,5,0,0,135.693,,,,
00945B,-552.9,0,0,84.676,,,,
00946,1635,0,0,4402.097,,,,
00947,-5,0,0,1679.968,,,,
00948B,1558,0,0,1569.322,1438,1458,0,0
00949,-4,0,0,102.938,,,,
00950B,-855,0,0,21.322,1665,1655,0,0
00951,-2,0,0,946.562,,,,
00952,89,0,0,-334.999,,,,
00953B,-15890,0,0,-11761.117,,,,
00954,-4,0,0,230.569,,,,
00955,-92.581,0,0,-1525.831,1178,1164,20,20
00956,-24,0,0,32.375,,,,
00957B,-7,0,0,275.031,218,218,0,0
00958B,0,0,0,420.848,32,32,0,0
00959B,-1908,0,0,1283.241,1433,1425,0,0
00960,-7,0,0,1338,,,,
00961,-81,0,0,3488.971,,,,
00962,-3,0,0,134.164,,,,
00963,-97,0,0,408,,,,
00964,-37,0,0,-48.153,,,,
00965,32.719,-3000,1499,857.149,,,,
00966B,-23,0,0,552.553,107,108,0,0
00967B,-5,0,0,196.61,51,51,0,0
00968B,34,0,0,1041,162,157,0,0
00969B,-19,0,0,1365.842,388,393,0,0
00970B,-695,0,0,1092.058,225,294,0,0
00971,1,0,0,-113.583,,,,
00972,0,0,0,-15.685,,,,
009800,-329,0,0,-846.535,,,,
009801,-31,0,-982,1119.695,,,,
009802,58,0,0,1175.837,,,,
009803,15.076,0,0,-732.674,,,,
009804,196,0,0,-1015.885,,,,
009805,-359.8,0,1650,-547.156,,,,
009806,0,0,0,-108.692,1,1,0,0
009807,0,0,0,-216.436,51,49,0,0
009808,-1,0,0,42.737,,,,
009809,0,0,0,71.139,,,,
00980A,-29.9,0,-1245,794.52,,,,
00980B,0,0,0,114.779,30,30,0,0
00980D,-11,0,0,-282.951,290,290,0,0
00980T,-27,0,1,-655.164,61,60,0,0
009810,-3,0,0,-17.322,,,,
009811,-355.888,0,0,-3324.216,,,,
009812,10,0,0,-131.174,,,,
009813,-27.9,0,0,-12501.742,,,,
00981A,-1019.3,0,82,-6085.888,,,,
00981B,0,0,0,-1628.108,18695,20551,0,0
00981D,0,0,0,-312.776,55,56,0,0
00981T,2,0,0,841.358,,,,
00982A,-93.8,0,-140,4619.638,,,,
00982B,-6,0,0,132.32,231,230,0,0
00982D,-387,0,0,429,,,,
00983A,-2987,0,0,3142.319,,,,
00983B,0,0,0,15.649,1,1,0,0
00983D,-845,0,0,668.949,,,,
00984A,174,0,-1200,3446.054,,,,
00984B,-334,0,0,343.757,30,30,0,0
00985A,92,0,0,-1606.838,,,,
00985B,-9726,0,0,-5738.77,,,,
00986A,-191,0,0,340.786,,,,
00989A,-2613,0,0,-6475.643,,,,
020012,0,0,0,2,,,,
02001L,0,0,0,-79,,,,
02001R,0,0,0,284,,,,
020020,0,0,0,-7,,,,
020023,0,0,0,1,,,,
020025,0,0,0,-8,,,,
020027,0,0,0,-1,,,,
020028,0,0,0,-43,,,,
020029,0,0,0,67,,,,
020030,0,0,0,73,,,,
020031,0,0,0,-53,,,,
020032,0,0,0,29,,,,
020033,0,0,0,-4383,,,,
020034,0,0,0,-18,,,,
020036,0,0,0,-4,,,,
020037,0,0,0,-13,,,,
020038,0,0,0,-9,,,,
020039,0,0,0,-17,,,,
020040,0,0,0,2,,,,
030001,0,0,0,-222,,,,
030002,0,0,0,-5,,,,
030004,0,0,0,-21,,,,
030009,0,0,0,-47,,,,
030010,0,0,0,8,,,,
030012,0,0,0,49,,,,
030015,0,0,10,-10,,,,
030016,0,0,0,-54,,,,
030017,0,0,0,-252,,,,
030018,0,0,0,-50,,,,
03001U,0,0,0,-10,,,,
030020,0,0,0,-95,,,,
030023,0,0,0,-2,,,,
030024,0,0,0,20,,,,
030025,0,0,0,125,,,,
030026,0,0,0,-1,,,,
030027,0,0,0,-186,,,,
030028,0,0,0,-492,,,,
030030,0,0,0,50,,,,
030032,0,0,0,-3,,,,
030033,0,0,0,-10,,,,
030035,0,0,0,-21,,,,
030039,0,0,0,-294,,,,
03003U,0,0,0,-100,,,,
030040,0,0,0,-2,,,,
030041,0,0,0,1,,,,
030042,0,0,0,90,,,,
030046,0,0,0,10,,,,
030047,0,0,0,-1115,,,,
030048,0,0,0,-28,,,,
030049,0,0,0,-2,,,,
03004U,0,0,0,-10,,,,
030050,1,0,0,824,,,,
030051,0,0,0,77,,,,
030052,0,0,0,-12,,,,
030053,0,0,0,-30,,,,
030054,0,0,0,-50,,,,
030055,0,0,0,68,,,,
030056,0,0,0,-399,,,,
030058,0,0,0,7,,,,
030060,0,0,0,2,,,,
030061,0,0,0,-5,,,,
030063,0,0,0,1,,,,
030065,0,0,0,-103,,,,
030066,0,0,0,-10,,,,
030067,0,0,0,15,,,,
030068,0,0,0,-31,,,,
030070,0,0,0,144,,,,
030072,0,0,0,67,,,,
030075,0,0,0,-20,,,,
030076,0,0,0,-90,,,,
030077,0,0,0,-277,,,,
030078,0,0,0,-25,,,,
030079,0,0,0,-15,,,,
030080,0,0,0,-89,,,,
030081,0,0,0,-557,,,,
030082,0,0,0,-176,,,,
030083,0,0,0,23,,,,
030084,0,0,0,9,,,,
030085,0,0,0,-445,,,,
030086,0,0,0,-20,,,,
030087,0,0,0,46,,,,
030089,0,0,0,-69,,,,
030093,0,0,0,-20,,,,
030094,0,0,0,5,,,,
030095,0,0,0,-212,,,,
030096,0,0,0,-4,,,,
030098,0,0,0,3,,,,
030099,0,0,0,-200,,,,
030100,0,0,0,-131,,,,
030101,0,0,0,18,,,,
030103,0,0,0,-4,,,,
030105,0,0,0,-2,,,,
030107,0,0,0,10,,,,
030109,0,0,0,73,,,,
030111,0,0,0,-16,,,,
030112,0,0,0,-207,,,,
030113,0,0,0,19,,,,
030115,0,0,0,-79,,,,
030116,0,0,0,-47,,,,
030118,0,0,0,20,,,,
030119,0,0,0,2,,,,
030121,0,0,0,-15,,,,
030123,0,0,0,11,,,,
030124,0,0,0,12,,,,
030126,0,0,0,10,,,,
030128,0,0,0,-485,,,,
030129,0,0,0,30,,,,
03012X,0,0,0,-1,,,,
030130,0,0,0,28,,,,
030131,0,0,0,186,,,,
030133,0,0,0,-54,,,,
030135,0,0,0,-22,,,,
030137,0,0,0,-2,,,,
030138,0,0,0,-1,,,,
030140,0,0,0,60,,,,
030141,0,0,0,13,,,,
030145,0,0,0,1653,,,,
030148,0,0,0,2,,,,
030151,0,0,0,-554,,,,
030160,0,0,0,-543,,,,
030163,0,0,0,0,,,,
030169,0,0,0,28,,,,
03016U,0,0,0,-15,,,,
030170,0,0,0,180,,,,
030171,0,0,0,123,,,,
030174,0,0,0,20,,,,
030175,0,0,0,147,,,,
030176,0,0,0,-223,,,,
030177,0,0,0,10,,,,
030178,0,0,0,-10,,,,
030179,0,0,0,-58,,,,
