code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-17999.505,-9800,2644.632,-5426.279,,,,
0051,-1,0,0,27.479,,,,
0052,114.523,0,12,-1122.118,,,,
0053,0,0,0,-0.765,,,,
0055,-3,0,0,-36.685,,,,
0056,13749,0,0,9676.463,,,,
0057,0,0,0,-0.934,,,,
0061,152,0,0,1.464,,,,
006201,-2,0,0,-37.784,46,36,0,0
006203,0,0,0,4,,,,
006204,1,0,0,3.124,,,,
006205,46,0,10,70.16,,,,
006206,-14,0,0,110.539,,,,
006207,2,0,0,65.167,,,,
006208,-3076.303,0,-47,2272.068,,,,
00631L,31.97,0,314,161.072,,,,
00632R,-351,0,270,-9479.682,,,,
00633L,909,0,0,697.008,,,,
00634R,0,0,0,-414.999,,,,
00635U,16.04,0,-18,-342.989,,,,
00636,9,0,30,247.722,,,,
00636K,0,0,0,0,,,,
00637L,7753,0,0,7758.411,,,,
00638R,-52,0,0,2254,,,,
00639,92,0,-30,546.041,,,,
00640L,3,0,0,190.374,,,,
00641R,0,0,0,-925.76,,,,
00642U,-1300,0,0,-762.237,,,,
00643,16,0,0,309.172,,,,
00645,1,0,-5,62.861,,,,
00646,195.021,-245,0,3982.156,,,,
00647L,0,0,0,-7.877,,,,
00648R,5,0,0,-356.502,,,,
00650L,663,0,0,3912.497,,,,
00651R,0,0,0,-259,,,,
00652,-2,0,0,-7.682,,,,
00653L,-1,0,0,-102.655,,,,
00654R,0,0,0,6.998,,,,
00655L,170,0,0,390.558,,,,
00656R,-15,0,0,-110,,,,
00657,0,0,0,4.439,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,3,,,,
00661,-7,0,0,-54.458,,,,
00662,-1160.221,0,0,-1031.413,,,,
00663L,281,0,0,1705.301,,,,
00664R,-4,0,0,-1662.506,,,,
00665L,3706,0,0,9317.082,,,,
00666R,1,0,0,-76,,,,
00668,0,0,0,-3.76,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-487.855,,,,
00670L,-21.801,0,0,4.74,,,,
00671R,0,0,0,-467.929,,,,
00673R,0,0,0,1950.761,,,,
00674R,0,0,0,13.984,,,,
00675L,-158,0,0,886.567,,,,
00676R,0,0,0,100.049,,,,
00678,-11,0,0,21.413,,,,
00679B,-19034.81,0,-2212,-2735.126,13059,13214,71,71
00680L,-2630,0,280,-18366.975,,,,
00681R,0,0,0,28,,,,
00682U,0,0,0,-6.002,,,,
00683L,6,0,0,169,,,,
00685L,-15,0,0,19.551,,,,
00686R,1,0,0,-1125.785,,,,
