code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,6386.181,0,0,14982.508,,,,
00401A,-2148,0,-1500,992.246,,,,
00402A,-1055.3,0,0,1706.843,,,,
00403A,36705.115,0,-1101,37769.578,,,,
00404A,4,0,0,73.531,,,,
00405A,6648.1,0,1600,19813.457,,,,
00406A,1815.12,0,0,291.929,,,,
00407A,110.511,0,888,27628.78,,,,
00408A,6,0,0,1748.654,,,,
00410A,0,0,0,8631.9,,,,
0050,-8702.495,5800,791,-14399.903,,,,
0051,1.115,0,0,28.78,,,,
0052,-1145.5,0,132.5,4916.432,,,,
0053,4.838,0,0,6.709,,,,
0055,-114.283,0,0,-28.825,,,,
0056,-556.614,850,0,598.571,,,,
0057,2.001,0,0,-3.984,,,,
0061,-192,0,0,200.33,,,,
006201,59,-46,0,14.728,341,390,7,3
006203,0,0,0,1.625,,,,
006204,0,0,0,-1.7,,,,
006205,-99.6,0,0,110.328,,,,
006206,-1,0,0,-1.292,,,,
006207,-1,0,0,-26.947,,,,
006208,-393.353,0,0,-330.153,,,,
00625K,0,0,0,0,,,,
00631L,8335.607,0,300,-46083.571,,,,
00632R,46046,0,-3902,-19048.557,,,,
00633L,-4,0,0,212.787,,,,
00634R,-99,0,0,-31,,,,
00635U,-557.371,0,171,-665.787,,,,
00636,-5,0,0,38.347,,,,
00636K,0,0,0,0,,,,
00637L,-94,0,0,1656.299,,,,
00638R,0,0,0,478.5,,,,
00639,-76.943,0,0,35.801,,,,
00640L,32,0,0,16.228,,,,
00641R,0,0,0,-1240,,,,
00642U,-199.888,0,3,-579.117,,,,
00643,-4,0,0,138.453,,,,
00643K,0,0,0,0,,,,
00645,69.125,0,0,-102.784,,,,
00646,-90.25,50,0,-747.365,,,,
00647L,-1,0,0,-24.768,,,,
00648R,0,0,0,-193,,,,
00650L,-62,0,0,-522.877,,,,
00651R,-10,0,0,-43.199,,,,
00652,-7,0,60,-73.744,,,,
00653L,35,0,0,64.557,,,,
00654R,0,0,0,18.901,,,,
00655L,3,0,0,-83.27,,,,
00656R,-1,0,0,3,,,,
00657,-4,0,0,-14.495,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,-1,,,,
