code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,28813.283,2500,-1201.789,8051.356,,,,
0051,0,0,0,14.855,,,,
0052,7641.793,18,828.087,1704.13,,,,
0053,-1,0,0,12.479,,,,
0055,23,0,0,78.145,,,,
0056,6645.726,0,131,-350.542,,,,
0057,-1,0,0,-1.817,,,,
0061,19,0,0,145.932,,,,
006201,2,-76,0,118.918,60,60,0,0
006203,2,0,0,5,,,,
006204,9.019,0,0,10.581,,,,
006205,-1,0,0,-6.087,,,,
006206,9,0,0,-22,,,,
006207,0,0,0,61.997,,,,
006208,2134.918,0,0.98,2218.412,,,,
00631L,200.085,0,0,688.206,,,,
00632R,327,0,-3312,738.533,,,,
00633L,42,0,0,-358.715,,,,
00634R,-10,0,0,-166,,,,
00635U,33.525,0,-360,-844.771,,,,
00636,0,0,10,66.944,,,,
00636K,0,0,0,0,,,,
00637L,4035,0,0,2866.326,,,,
00638R,0,0,0,3,,,,
00639,-202,0,10,151.98,,,,
00640L,-1,0,0,9.31,,,,
00641R,0,0,0,292.891,,,,
00642U,-183,0,0,-2978,,,,
00643,-80,0,-10,-298.367,,,,
00645,-1,0,0,-5.389,,,,
00646,392.473,0,0,8875.591,,,,
00647L,-14,0,0,-28.253,,,,
00648R,0,0,0,193.86,,,,
00650L,204,0,0,-387.556,,,,
00651R,39,0,0,-11.88,,,,
00652,0,0,0,74.518,,,,
00653L,1,0,0,-6.057,,,,
00654R,0,0,0,-5.346,,,,
00655L,-53,0,0,235.863,,,,
00656R,0,0,0,123,,,,
00657,3,0,-75,38.632,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,1,,,,
00661,-1,0,0,-37.997,,,,
00662,2.89,0,0,-2575.365,,,,
00663L,19,0,0,2423.496,,,,
00664R,0,0,-100,2060.668,,,,
00665L,-171,0,0,3207.772,,,,
00666R,0,0,0,15.431,,,,
00668,-1,0,0,17.544,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-431,,,,
00670L,-8.98,0,0,248.538,,,,
00671R,0,0,0,4639,,,,
00673R,0,0,0,4434.03,,,,
00674R,0,0,0,-177.675,,,,
00675L,-0.436,0,0,414.233,,,,
00676R,0,0,0,359.29,,,,
00678,1,0,0,-119,,,,
00679B,9113.7,0,-290,4093.244,14546,14613,58,58
00680L,251,0,750,24393.872,,,,
00681R,0,0,0,0,,,,
00682U,0,0,0,1.657,,,,
00683L,0,0,0,11,,,,
00684R,0,0,0,5,,,,
00685L,0.93,0,-20,109.772,,,,
00686R,0,0,-100,-617.776,,,,
00687B,15256.75,0,-10,-34.823,17813,18165,0,0
00687C,0,0,0,0,,,,
00688L,54,0,0,6451,,,,
00689R,0,0,0,0,,,,
00690,59,0,0,145.475,,,,
00692,117.901,0,0,137.563,,,,
00693U,-235,0,0,-4478.793,,,,
00694B,1,0,0,-31.047,0,4,0,0
00695B,6,0,0,-16.81,0,0,0,0
00696B,3456,0,0,-3445.987,303,303,0,0
00697B,0,0,0,-74.256,22,17,0,0
00700,54,0,3,-16.853,,,,
00701,-66,0,0,-9.269,,,,
00702,0.05,0,0,1.17,,,,
00703,0,0,0,52.132,,,,
00706L,-14,0,0,-529.825,,,,
00708L,38.02,0,-180,1483.228,,,,
00709,-2,0,0,-20.57,,,,
00710B,0,0,0,3.744,,,,
00711B,-2,0,0,0.981,,,,
00712,3745,0,0,677.813,,,,
00713,2506.262,-60,0,2758.19,,,,
00714,0,0,0,7.567,,,,
00715L,-5033,0,0,-14581.522,,,,
00717,26,0,0,12.8,,,,
00719B,-207.95,0,0,-471.715,136,136,0,0
00720B,2554,0,0,165.224,3696,3726,48,48
00722B,609,0,10,-509.058,125,125,0,0
00723B,-2,0,0,-6,114,114,0,0
00724B,33,0,0,-51.615,36,36,0,0
00725B,1077,0,0,-1284.62,1275,1275,0,0
00726B,10,0,0,13.319,1,1,0,0
00727B,0,0,0,-11.315,2,2,0,0
00728,28,0,0,29.236,,,,
00730,-3,0,0,9.506,,,,
00731,10,0,0,130.075,,,,
00733,166,0,0,83.958,,,,
00734B,0,0,0,-1,0,0,0,0
00735,47,0,0,-53,,,,
00736,0,0,4,-6,,,,
00737,5,0,0,0.757,,,,
00738U,-2798.26,0,0,-8935.937,,,,
00739,35,0,0,21.901,,,,
00740B,1277,0,15,-2184.153,118,118,0,0
00741B,10,0,0,43.944,16,16,0,0
00746B,1022,0,0,-1033.132,1,1,0,0
00749B,0,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,5007,0,408,339.478,3958,3967,0,0
00752,53,0,0,-39.386,,,,
00753L,-446,0,0,1803.774,,,,
00754B,3,0,0,0.001,0,0,0,0
00755B,21,0,0,-19.999,0,0,0,0
00756B,174,0,0,-1,21,21,0,0
00757,430.179,0,-17,37.027,,,,
00758B,0,0,0,0,0,0,0,0
00759B,0,0,0,0,0,0,0,0
00760B,3,0,0,0.704,3,3,0,0
00761B,70,0,0,-9.132,31,31,0,0
00762,36.977,0,11,5.42,,,,
00763U,-81.846,0,0,-5522.16,,,,
00764B,2490,0,0,-2028.944,117,127,0,0
00768B,1202,0,0,-1097.405,10,10,0,0
00770,0,0,0,-82.783,,,,
00771,0,0,0,-5,,,,
00772B,1925.4,0,0,-464.665,2200,2273,0,0
00773B,430.4,0,0,-37.556,301,301,0,0
00775B,0,0,0,0.04,,,,
00777B,50,0,0,0,0,0,0,0
00778B,0,0,0,0,0,0,0,0
00779B,12,0,0,-10,0,0,0,0
00780B,4,0,0,0,0,0,0,0
00781B,0,0,0,41.76,21,21,0,0
00782B,-1,0,0,7.745,19,19,0,0
00783,1,0,0,-19.011,,,,
00785B,-1,0,0,0.1,0,0,0,0
00786B,23,0,0,16.918,15,15,0,0
00787B,,,,,0,0,0,0
00788B,-1,0,0,7.985,3,3,0,0
00789B,0,0,0,-0.03,0,0,0,0
00791B,0,0,0,-0.027,0,0,0,0
00792B,1,0,0,-1,0,0,0,0
00793B,5,0,0,19.72,0,0,0,0
00795B,4499,0,20,-1553.812,4494,4494,0,0
00799B,0,0,0,-77.533,22,22,0,0
00830,-2705.383,0,-34,-2322.021,,,,
00834B,0,0,0,1,0,0,0,0
00836B,69,0,0,-52.578,1,2,0,0
00840B,0,0,0,0,0,0,0,0
00841B,0,0,0,0,0,0,0,0
00842B,0,0,0,-10.533,0,0,0,0
00844B,,,,,1,1,0,0
00845B,0,0,0,-1,0,0,0,0
00846B,0,0,0,-0.08,0,0,0,0
00847B,0,0,0,3.886,0,0,0,0
00848B,0,0,0,-0.025,0,0,0,0
00849B,-4,0,0,5.873,0,0,0,0
00850,293.035,-45,0,221.217,,,,
00851,-1,0,0,15,,,,
00852L,0,0,0,140.267,,,,
00853B,37,0,0,4.021,2,2,0,0
00856B,0,0,0,-2.126,0,0,0,0
00857B,3512,0,0,-2570.682,1126,1126,0,0
00858,-173,0,0,-625.538,112,101,0,0
00859B,-7,0,0,-144.087,14,14,0,0
00860B,0,0,0,-7.56,0,0,0,0
00861,2,0,0,24.695,,,,
00862B,207,0,0,-166.808,10,10,0,0
00863B,-1,0,0,-0.007,0,0,0,0
00864B,-259,0,150,-166,1,1,0,0
00865B,-144,0,0,-1317.283,,,,
00867B,0,0,0,8,0,0,0,0
00870B,0,0,0,-0.058,0,0,0,0
00875,-28,0,25,0.022,,,,
00876,-9,0,0,316.169,,,,
00877,20,0,0,279.905,8041,8440,565,556
00878,22662.504,0,158.074,40949.196,,,,
00881,6025.5,0,445.042,-459.203,,,,
00882,-980,0,0,-2844.198,,,,
00883B,-1,0,0,4.757,0,0,0,0
00884B,0,0,0,-1.111,0,0,0,0
00885,3119.739,0,0,1470.162,,,,
00886,0,0,0,-1.626,0,0,0,0
00887,1553,0,0,1391.785,25132,25030,465,484
00888,315,0,0,430.074,133,148,0,0
00890B,3,0,0,0,2,2,0,0
00891,3909,0,0,1254.462,,,,
00892,226,0,0,3.266,,,,
00893,10.2,0,0,133,,,,
00894,435,0,102,-260.699,,,,
00895,3.265,0,0,292.874,,,,
00896,1063,0,0,1644.672,,,,
00897,201,0,0,-152.421,,,,
00898,71,0,-200,20.012,,,,
00899,0,0,0,64.935,,,,
00900,2273.7,100,0,4625.155,,,,
00901,347,0,0,245.102,,,,
00902,213,0,0,29.569,,,,
00903,68,0,0,16.317,,,,
00904,4,0,0,-191.73,,,,
00905,383.999,0,0,1080.839,,,,
00907,106,0,0,542.091,,,,
00908,0,0,0,59.004,,,,
00909,-619.898,0,0,-1260.798,,,,
00910,-289.996,0,14,-121.357,,,,
00911,0.21,0,0,-56.836,,,,
00912,97,0,0,119.155,,,,
00913,13,0,0,-32.356,,,,
00915,514,0,0,3661.76,,,,
00916,-1,0,0,1,,,,
00917,-164,0,0,-230,,,,
00918,8340,0,0,8788.684,,,,
00919,26779.035,0,-3723.492,25373.531,,,,
00920,0,0,0,-35.703,,,,
00921,-0.94,0,0,384.463,,,,
00922,10848.108,0,40,675.542,,,,
00923,507,0,0,394.387,,,,
00924,47.98,0,0,-1172.588,,,,
00926,16.15,0,0,721.705,,,,
00927,988,0,100,3064.859,,,,
00928,-38,0,0,-111.663,19,16,6,6
00929,6997.899,0,1,3645.531,,,,
00930,271,0,0,808.612,,,,
00931B,2185,0,0,-588.438,4905,4905,0,0
00932,247.7,0,0,567.218,,,,
00933B,3249,0,0,-977.681,1682,1682,0,0
00934,407,0,0,-325.105,,,,
00935,1019.999,0,0,101.094,,,,
00936,2187,0,100,4221.272,,,,
00937B,34769.249,0,60,-3794,22652,22953,0,0
00938,11,0,0,215.912,,,,
00939,4050,0,0,7525.777,,,,
00940,5712,0,0,19100.33,,,,
00941,612,0,0,396.062,,,,
00942B,0,0,0,642.326,245,245,0,0
00943,54,0,0,-2.324,,,,
00944,-1,0,0,411.322,,,,
00945B,486,0,288,470.119,,,,
00946,643,0,0,-2470.452,,,,
00947,627,0,0,-41.176,,,,
00948B,3839.001,0,0,171.674,1391,1391,0,0
00949,0,0,0,206.009,,,,
00950B,7372,0,0,-278.145,1408,1408,0,0
00951,-1980,0,0,-87.76,,,,
00952,376.999,0,0,670.99,,,,
00953B,-6517,2000,0,-4306,,,,
00954,-126,0,0,-17.733,,,,
00955,389.479,0,5,186.556,1681,1637,21,21
00956,3,0,0,-68.32,,,,
00957B,0,0,0,-449.658,262,262,0,0
00958B,14,0,0,544.705,19,34,0,0
00959B,723,0,0,124.163,1348,1298,0,0
00960,312,0,0,358.638,,,,
00961,1376,0,0,2159.665,,,,
00962,50,0,0,134.557,,,,
00963,20,0,0,-181,,,,
00964,269,0,0,239.107,,,,
00965,2212.689,-100,50,1042,,,,
00966B,0,0,0,-99.995,130,125,0,0
00967B,-3,0,0,305,12,12,0,0
00968B,1650,0,0,172.001,144,144,0,0
00969B,-6,0,0,330.584,425,427,0,0
00970B,-48,0,0,120.856,381,381,0,0
00971,111,0,0,122.644,,,,
00972,-1,0,0,163.52,,,,
009800,5.005,0,0,429.769,,,,
009801,0,0,0,548.993,,,,
009802,1378,0,150,2568.706,,,,
009803,994,0,0,154.288,,,,
009804,332,0,0,-83.776,,,,
009805,-51,0,65,-289.425,,,,
009806,0,0,0,-5.023,0,0,0,0
009807,0,0,0,0.488,36,36,0,0
009808,185,0,0,-21.34,,,,
009809,54,0,0,1569.748,,,,
00980A,1045,0,0,1145.152,,,,
00980B,0,0,0,-4.101,4,4,0,0
00980D,0,0,0,-89.716,225,205,0,0
00980T,0,0,0,396.692,102,102,0,0
009810,-1,0,0,6.815,,,,
009811,0,0,0,-543.236,,,,
009812,-116,0,15,-109.805,,,,
009813,1,0,0,178,,,,
009814,3,0,0,-162.777,17,18,0,0
00981A,-3115.7,1000,274,-31965.256,,,,
00981B,-171,0,0,-5139.064,23987,24150,0,0
00981D,-934,0,0,-8005.347,5809,5800,0,0
00981T,-27,0,10,80.785,,,,
00982A,11256.5,0,497,7476.846,,,,
00982B,-1,0,0,96.902,228,228,0,0
00982D,-24,0,0,219,,,,
