code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-31060.731,0,114,-47856.398,,,,
00401A,-648,0,-5,-606.543,,,,
00402A,317,0,0,457.994,,,,
00403A,-149913.497,0,900,-81204.187,,,,
00404A,404,0,0,-18360.929,,,,
00405A,-46210.625,0,-1535,-81571.982,,,,
00406A,-10083.75,0,0,-21776.376,,,,
00407A,-1652.878,0,-1996,-589581.904,,,,
0050,-130305.489,4900,399,-71737.575,,,,
0051,-7.96,0,0,-142.691,,,,
0052,-5423.433,-1174,-270.585,-17801.373,,,,
0053,-1.997,0,0,-13.276,,,,
0055,-37,0,0,-11.396,,,,
0056,-18823.311,0,75,-24341.823,,,,
0057,0.002,0,0,-4.018,,,,
0061,0,0,0,-20.073,,,,
006201,-1,43,0,-257.934,144,139,6,6
006203,-0.1,0,0,-9.229,,,,
006204,0,0,0,-0.787,,,,
006205,36,0,0,-58.813,,,,
006206,-12,0,0,36.769,,,,
006207,-57,0,0,63.93,,,,
006208,-2455.79,0,0,-1686.894,,,,
00625K,0,0,0,0,,,,
00631L,-14367.038,0,-479,-371943.417,,,,
00632R,1898,0,5454,39121.688,,,,
00633L,38,0,0,-945.981,,,,
00634R,0,0,0,596.26,,,,
00635U,-333.889,0,1,860.353,,,,
00636,131,0,0,-272.044,,,,
00636K,0,0,0,0,,,,
00637L,-3904,0,0,-11290.263,,,,
00638R,0,0,0,37.561,,,,
00639,-56,0,0,325.585,,,,
00640L,-12,0,-15,49.149,,,,
00641R,0,0,0,-1724.451,,,,
00642U,-2,0,0,975.883,,,,
00643,-137,0,0,98.086,,,,
00643K,0,0,0,0,,,,
00645,-1.875,0,0,-55.995,,,,
00646,-326.411,120,0,-843.212,,,,
00647L,-13,0,0,5.52,,,,
00648R,0,0,0,3225.204,,,,
00650L,9,0,0,-813.03,,,,
00651R,0,0,0,-226.641,,,,
00652,45.915,0,0,86.519,,,,
00653L,-46,0,0,151.77,,,,
00654R,0,0,0,-110,,,,
00655L,94,0,0,-725.822,,,,
00656R,0,0,0,66.025,,,,
00657,70,0,0,-92.805,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-4,,,,
00661,43.117,0,0,-85.916,,,,
00662,-41.506,0,56,-3625.555,,,,
00663L,-3218.89,0,0,-5298.897,,,,
00664R,511,0,0,3760.951,,,,
00665L,2468,0,0,13007.254,,,,
00666R,0,0,0,62.59,,,,
00668,0,0,0,56.247,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-603.988,,,,
00670L,-102.963,0,0,-218.218,,,,
00671R,34,0,119,579,,,,
00673R,1185,0,0,4646.524,,,,
00674R,9,0,0,-63.769,,,,
00675L,-35,0,0,-2176.192,,,,
00676R,160,0,0,3661.553,,,,
00678,130,0,0,-295.913,,,,
00679B,10178.972,0,0,17385.59,5867,4531,6,6
00680L,-7880,0,0,28967.469,,,,
00681R,-8,0,0,-38,,,,
00682U,0,0,0,-0.943,,,,
00683L,10,0,0,147.56,,,,
00684R,0,0,0,12.02,,,,
00685L,-37.99,0,0,-11690.861,,,,
00686R,0,0,0,2164.227,,,,
00687B,23451,0,0,19779.881,6035,6121,0,0
00687C,0,0,0,0,,,,
00688L,0,0,400,8143.199,,,,
00689R,50,0,0,1,,,,
00690,-42,0,0,-1090.694,,,,
00692,-77.9,0,-160,-921.802,,,,
00693U,35,0,0,966.814,,,,
00694B,23,0,0,-1.911,0,0,0,0
00695B,68,0,0,-58.621,0,0,0,0
00696B,1321,0,0,-496.17,139,123,0,0
00697B,1,0,0,285.596,11,11,0,0
00700,-21,0,2,55.424,,,,
00701,-89.95,0,0,91.016,,,,
00702,0,0,0,34.069,,,,
00703,0,0,0,-3.251,,,,
00706L,-1,0,0,360.428,,,,
00708L,-421.852,0,0,1137.447,,,,
00709,-1,0,0,-9.987,,,,
00710B,3,0,0,69.823,,,,
00711B,-51,0,0,59.254,,,,
00712,21948,0,0,4254.197,,,,
00713,-55.745,0,0,1135.923,,,,
00714,390,0,0,-169.746,,,,
00715L,733,0,0,2029.642,,,,
00717,-15,0,0,30,,,,
00719B,-82,0,0,1867.233,114,106,0,0
00720B,2143,0,0,9534.541,2376,2417,0,0
00722B,512,0,0,367.131,76,76,0,0
00723B,42,0,0,-41,109,109,0,0
00724B,-199,0,0,547.431,20,20,0,0
00725B,4034.983,0,0,351.16,569,581,0,0
00726B,0,0,0,76.558,1,1,0,0
00727B,0,0,0,-2.708,0,0,0,0
00728,10,0,0,-74.938,,,,
00730,-17,0,0,4.557,,,,
00731,-11,0,0,32.569,,,,
00733,-228,0,0,392.534,,,,
00734B,-9,0,0,25,0,0,0,0
00735,-1231.662,-80,43,-1110.357,,,,
00736,0,0,0,-1,,,,
00737,-48,0,0,-41.461,,,,
00738U,79.788,0,1,-873.541,,,,
00739,10,0,0,0.598,,,,
00740B,2843,0,0,-1786.938,47,47,0,0
00741B,-10,0,0,10.564,10,10,0,0
00746B,152,0,0,-94.848,0,0,0,0
00749B,15,0,0,1,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,2930,0,0,7652.514,2632,2684,0,0
00752,1239.5,0,52,1090.737,,,,
00753L,3012,0,0,-3476.499,,,,
00754B,63000,0,0,36.001,0,0,0,0
00755B,7,0,0,0.133,0,0,0,0
00756B,90009,0,0,36.891,21,21,0,0
00757,301.979,0,82,-254.161,,,,
00758B,0,0,0,-0.219,0,0,0,0
00759B,2,0,0,-0.063,0,0,0,0
00760B,-1.239,0,0,10.999,3,3,0,0
00761B,257,0,0,-116.651,26,26,0,0
00762,-27.968,0,0,-90.741,,,,
00763U,-44,0,0,-74.248,,,,
00764B,2337,0,0,717.409,16,17,0,0
00768B,771,0,0,-392.634,2,52,0,0
00770,-249.9,0,0,130.214,,,,
00771,0,0,0,0.959,,,,
00772B,3992,0,0,1027.907,1595,1647,0,0
00773B,805,0,0,239.795,4,4,0,0
00775B,2,0,0,0,,,,
00777B,-2,0,0,0,0,0,0,0
00778B,0,0,0,0,0,0,0,0
00779B,94,0,0,-54,0,0,0,0
00780B,33,0,0,-15.079,0,0,0,0
00781B,-1,0,0,12.99,22,22,0,0
00782B,-1.6,0,0,91.86,12,12,0,0
00783,30,0,0,127.5,,,,
00785B,-56,0,0,61.022,0,0,0,0
00786B,0,0,0,106.481,8,8,0,0
00787B,5,0,0,33.405,0,0,0,0
00788B,0,0,0,66.526,0,0,0,0
00789B,-30,0,0,31.72,0,0,0,0
00791B,-4,0,0,4.1,0,0,0,0
00792B,218,0,0,-164.941,0,0,0,0
00793B,-12,0,0,14.111,0,0,0,0
00795B,8770,0,0,1907.223,1987,2031,0,0
00799B,0,0,0,145.637,12,12,0,0
00830,-4542.181,0,71,-1692.365,,,,
00834B,0,0,0,1,0,0,0,0
00836B,2,0,0,1,0,0,0,0
00840B,0,0,0,0,0,0,0,0
00841B,0,0,0,0,0,0,0,0
00842B,0,0,0,29,0,0,0,0
00844B,1,0,0,0,0,0,0,0
00845B,-51,0,0,50.041,0,0,0,0
00846B,-1,0,0,0.002,0,0,0,0
00847B,0,0,0,33.869,0,0,0,0
00848B,-15,0,0,25,0,0,0,0
00849B,-3,0,0,-1.011,0,0,0,0
00850,-176,0,-84,-502.991,,,,
00851,0,0,0,10,,,,
00852L,2,0,0,29.36,,,,
00853B,-64,0,0,161.393,1,1,0,0
00856B,0,0,0,14,0,0,0,0
00857B,2963,0,0,855.121,174,264,0,0
00858,-183.819,0,0,4.139,37,37,0,0
00859B,199,0,0,-25.442,53,53,0,0
00860B,0,0,0,-2,0,0,0,0
00861,-96.686,0,0,-99.239,,,,
00862B,271,0,0,-76.174,8,8,0,0
00863B,38,0,0,-32.952,0,0,0,0
00864B,1059,0,0,-784,41,41,0,0
00865B,1805,0,0,756.488,,,,
00867B,-19,0,0,21,0,0,0,0
00870B,-40,0,0,45,0,0,0,0
00875,71,0,0,-43.419,,,,
00876,-298.966,0,0,154.451,,,,
00877,-136,0,-64,-625.171,6581,6691,184,208
00878,-24117.155,0,177,-2784.506,,,,
00881,-4056.362,0,0,-5400.574,,,,
00882,-88.95,0,0,-736.823,,,,
00884B,10,0,0,-5.864,0,0,0,0
00885,1949.074,0,0,1137.715,,,,
00886,0,0,0,-4.635,0,0,0,0
00887,1202,0,0,1445.428,12421,14050,463,323
00888,-1829.6,0,-181.219,-2953.55,945,955,0,28
00890B,41,0,0,-1,5,5,0,0
00891,-8591.523,0,0,-12459.592,,,,
00892,-1325.2,0,-214,-1078.009,,,,
00893,-91.991,0,0,199.927,,,,
00894,-200,0,0,-677.499,,,,
00895,54.081,0,0,-11.911,,,,
00896,-2270.9,0,0,-2599.634,,,,
00897,641,0,0,-311.403,,,,
00898,579,0,0,-17.391,,,,
00899,-1.6,0,0,84.438,,,,
00900,-2171,0,0,-1830.362,,,,
00901,-163.8,0,0,26.505,,,,
00902,-116,0,0,-420.474,,,,
00903,-68,0,0,87.466,,,,
00904,-420.843,0,0,-1242.744,,,,
00905,-396.345,0,-269,-1594.486,,,,
00907,170,0,0,161.641,,,,
00908,129,0,0,-61.432,,,,
00909,-580.865,0,0,693.668,,,,
00910,980.957,0,0,298.82,,,,
00911,-34.112,0,0,-137.089,,,,
00912,-211,0,0,-312.228,,,,
00913,-288,0,-187,-1468.492,,,,
00915,-831,0,0,805.963,,,,
00916,-276,0,0,312.957,,,,
00917,-57,0,0,-108.668,,,,
00918,-11536.655,0,0,-12200.987,,,,
00919,-63377.96,0,-300,-24698.899,,,,
00920,-223.615,0,0,179.39,,,,
00921,-25,0,0,-42.737,,,,
00922,-1442.473,0,-129,-6367.766,,,,
00923,-210.72,0,-179,-2477.724,,,,
00924,137.058,0,0,-348.325,,,,
