code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,7.495,0,0,-24169.399,,,,
00401A,25.183,0,270,-4371.343,,,,
0050,65981.369,0,-5913.545,-961.964,,,,
0051,2.985,0,12,104.451,,,,
0052,4803.181,-255,357.153,13805.031,,,,
0053,-1,0,0,2.469,,,,
0055,-11.8,0,0,63.437,,,,
0056,-6748.65,1800,121.352,17450.678,,,,
0057,-1,0,0,6,,,,
0061,-86,0,0,404.383,,,,
006201,-2,20,0,6.592,127,123,1,1
006203,0,0,0,0,,,,
006204,0,0,0,1.818,,,,
006205,64,0,0,-19.863,,,,
006206,14,0,0,10.52,,,,
006207,0,0,0,61.523,,,,
006208,1401.782,0,-27.652,2481.679,,,,
00631L,-5474.212,0,-8217.538,-43582.675,,,,
00632R,249,0,630,8846.034,,,,
00633L,561,0,0,1583.25,,,,
00634R,-12,0,0,327.16,,,,
00635U,24.17,0,-57,444.185,,,,
00636,-0.101,0,150,99.104,,,,
00636K,0,0,0,0,,,,
00637L,-775,0,350,8735.281,,,,
00638R,-20,0,0,-224.14,,,,
00639,9,0,0,240.846,,,,
00640L,-3,0,0,111.081,,,,
00641R,0,0,0,1250.511,,,,
00642U,-500.97,0,54,-633.207,,,,
00643,-12,0,0,230.094,,,,
00645,-1,0,0,81.9,,,,
00646,-314.236,0,0,212.054,,,,
00647L,4,0,0,44.339,,,,
00648R,-29,0,0,345.467,,,,
00650L,-28,0,0,-901.491,,,,
00651R,0,0,0,70.5,,,,
00652,-4,0,0,-1.596,,,,
00653L,-16,0,0,416.876,,,,
00654R,0,0,0,46.58,,,,
00655L,-9,0,0,335.474,,,,
00656R,0,0,0,-26.52,,,,
00657,0,0,0,69.38,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,3,,,,
00661,-27,0,0,211.822,,,,
00662,-172.257,0,-11,-2179.482,,,,
00663L,1695,0,0,3371.02,,,,
00664R,0,0,0,5365.541,,,,
00665L,-1888,0,0,27.376,,,,
00666R,0,0,0,47.65,,,,
00668,0,0,0,36.314,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,630.396,,,,
