code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,7103,0,0,1153.593,,,,
00401A,-336,0,318,1361.99,,,,
00402A,90.629,0,0,-42674.501,,,,
00403A,36865.624,0,0,153292.348,,,,
00404A,3.1,0,0,-24402.458,,,,
00405A,-1276.5,0,0,-350540.208,,,,
0050,-21646.815,2450,-1158,-12310.885,,,,
0051,1.403,0,0,6.612,,,,
0052,-2132.684,0,-98.789,489.657,,,,
0053,-0.97,0,0,-30.41,,,,
0055,9.905,0,0,-409.665,,,,
0056,4955.509,-110,0,8310.97,,,,
0057,0.01,0,0,1.041,,,,
0061,13,0,0,-9.846,,,,
006201,2,100,0,-96.219,179,182,6,9
006203,0.1,0,0,5.053,,,,
006204,0,0,0,0.464,,,,
006205,307,0,0,-270.49,,,,
006206,21,0,0,-27.972,,,,
006207,-10,0,0,9.696,,,,
006208,-358.269,0,-285.691,741.925,,,,
00631L,14396.648,0,0,-10865.273,,,,
00632R,1855.5,0,0,-26178.991,,,,
00633L,-132,0,341,-1387.252,,,,
00634R,0,0,0,21,,,,
00635U,-161.809,0,1,1370.706,,,,
00636,740,0,0,-782.616,,,,
00636K,0,0,0,0,,,,
00637L,0,0,98,-6589.015,,,,
00638R,0,0,0,91.15,,,,
00639,175,0,0,77.311,,,,
00640L,-47,0,0,78.519,,,,
00641R,0,0,0,-336.3,,,,
00642U,-1.87,0,0,-1185.03,,,,
00643,-112,0,0,172.513,,,,
00645,25.017,0,0,0.845,,,,
00646,-45.12,100,13,-1513.521,,,,
00647L,0,0,0,-22.793,,,,
00648R,1,0,0,77.1,,,,
00650L,-419,0,0,-1304.086,,,,
00651R,0,0,0,-111.15,,,,
00652,-2,0,24,-46.919,,,,
00653L,8,0,0,-52.393,,,,
00654R,0,0,0,-15,,,,
00655L,3,0,0,-582.507,,,,
00656R,0,0,0,-40.999,,,,
00657,34,0,0,-34.046,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,3,,,,
00661,192.005,0,0,-102.442,,,,
00662,-1698.214,0,11,17.075,,,,
00663L,724.02,0,0,1677.84,,,,
00664R,645,0,0,-14735.914,,,,
00665L,143,0,0,-2760.522,,,,
00666R,0,0,0,3,,,,
00668,0,0,0,-2.048,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,97.37,,,,
00670L,-100,0,0,206.53,,,,
00671R,0,0,0,2079.7,,,,
00673R,-68,0,0,18310.837,,,,
00674R,9,0,0,43.24,,,,
00675L,9,0,0,25.705,,,,
00676R,133,0,0,-5427.333,,,,
00678,-199,0,0,201.753,,,,
00679B,-37557.806,0,0,46140.401,5327,5349,4,4
00680L,-587,0,0,9386.843,,,,
00681R,-1,0,0,-2,,,,
00682U,0,0,0,5.882,,,,
00683L,24,0,0,-58.04,,,,
00684R,0,0,0,2,,,,
00685L,-53.9,0,0,-1020.645,,,,
00686R,2,0,150,905.446,,,,
00687B,-21004,0,0,34614.307,7102,7308,0,2
00687C,0,0,0,0,,,,
00688L,-318,0,0,2392.5,,,,
00689R,-36,0,0,-2,,,,
00690,-8,0,0,247.226,,,,
00692,-337.028,0,0,646.912,,,,
00693U,0,0,0,-156.914,,,,
00694B,1,0,0,25.154,0,0,0,0
00695B,0,0,0,-7.133,0,0,0,0
00696B,-1148,0,0,1072.026,126,126,0,0
00697B,-9,0,0,-27.557,11,11,0,0
00700,145,0,0,-0.004,,,,
00701,272,0,0,211.628,,,,
00702,0,0,0,6.161,,,,
00703,0,0,0,14.897,,,,
00706L,106,0,0,-214,,,,
00708L,-380,0,0,860.214,,,,
00709,1.1,0,0,3,,,,
00710B,-30,0,0,16.146,,,,
00711B,-9,0,0,-10.969,,,,
00712,-15726,0,0,-30358.654,,,,
00713,-295.716,0,0,3021.571,,,,
00714,56,0,0,-51.635,,,,
00715L,-512,0,0,-3573.55,,,,
00717,20,0,0,-6,,,,
00719B,-1417,0,0,1073.303,105,105,0,0
00720B,-6592,0,0,7951.928,2442,2441,0,0
00722B,-477,0,5,552.267,80,80,0,0
