code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,33891.154,1600,7692,23546.322,,,,
0051,-1,0,44,-81.609,,,,
0052,4451.57,1430,1670,2319.422,,,,
0053,-0.03,0,0,-0.475,,,,
0055,-24.845,0,0,48.07,,,,
0056,-3589.955,0,-40.373,-17032.697,,,,
0057,0,0,0,-1.001,,,,
0061,293,0,0,51.09,,,,
006201,-1,50,0,-8.502,63,74,0,0
006204,0,0,0,0.164,,,,
006205,13,0,0,244.681,,,,
006206,0,0,0,38.112,,,,
006207,11,0,0,40.652,,,,
006208,271.912,0,-19.991,616.772,,,,
00631L,-8.1,0,-4.032,1037.474,,,,
00632R,0,0,261,-8487.358,,,,
00633L,1621,0,0,3345.368,,,,
00634R,-144,0,0,-157.999,,,,
00635U,-23.992,0,48,-1203.194,,,,
00636,36,0,1,646.134,,,,
00636K,0,0,0,0,,,,
00637L,12100,0,0,23769.361,,,,
00638R,0,0,-1740,1289.98,,,,
00639,198.5,0,-10,623.08,,,,
00640L,-2,0,0,84.58,,,,
00641R,0,0,0,70,,,,
00642U,661,0,0,7681.6,,,,
00643,13,0,0,37.798,,,,
00645,-3,0,0,15.971,,,,
00646,-444.695,0,0,-4537.051,,,,
00647L,-1,0,0,268.407,,,,
00648R,0,0,0,-26,,,,
00650L,275,0,0,1931.486,,,,
00651R,0,0,0,-182,,,,
00652,-21,0,5,76.74,,,,
00653L,0,0,0,-13.627,,,,
00654R,0,0,0,1.998,,,,
00655L,786,0,0,717.361,,,,
00656R,0,0,0,-146.02,,,,
00657,1,0,0,-3.178,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,1,,,,
00661,-1,0,0,-0.02,,,,
00662,-135.05,0,-49,-2540.472,,,,
00663L,5,0,0,3867.295,,,,
00664R,0,0,0,-1259.13,,,,
00665L,-48,0,0,2887.907,,,,
00666R,0,0,0,0,,,,
00668,-1,0,0,3.016,,,,
00668K,0,0,0,0,,,,
00669R,0,0,-1346,1432.144,,,,
00670L,0,0,-67,283.688,,,,
00671R,0,0,-3887,6895,,,,
00673R,0,0,0,-2722.237,,,,
00674R,0,0,0,-1037.125,,,,
00675L,16,0,0,948.049,,,,
00676R,0,0,0,-424.932,,,,
00678,13,0,10,-13,,,,
00679B,13560,0,340,-2421.852,12968,13026,58,58
00680L,0,0,0,14723.382,,,,
00681R,0,0,0,0,,,,
00682U,0,0,0,-9.094,,,,
00683L,0,0,0,-30.867,,,,
00684R,0,0,0,-27,,,,
00685L,-1,0,0,191.549,,,,
00686R,0,0,0,267,,,,
00687B,11560.9,0,80,-5897.963,18275,18421,0,0
00687C,0,0,0,0,,,,
00688L,42,0,0,2656.797,,,,
00689R,0,0,0,0,,,,
00690,-0.325,0,0,59.401,,,,
00692,109,0,0,-214.915,,,,
00693U,-8,0,0,-616.735,,,,
00694B,378,0,0,-429.902,4,4,0,0
00695B,145,0,0,-26.155,0,0,0,0
00696B,5163,0,0,-5121.141,303,303,0,0
00697B,-2,0,0,43.372,17,17,0,0
00700,-6,0,9,-15.131,,,,
00701,-35,0,0,-547.529,,,,
00702,0.05,0,0,-13,,,,
00703,0,0,0,-1.097,,,,
00706L,139,0,0,1169.122,,,,
00708L,-41,0,-60,-1426.751,,,,
00709,0,0,0,-39,,,,
00710B,-5,-100,0,77.395,,,,
00711B,30,0,0,-31.926,,,,
00712,4876.5,0,0,5189.204,,,,
00713,117.759,-250,130,1497.996,,,,
00714,0,0,0,-28.066,,,,
00715L,14166,0,0,36392.942,,,,
00717,112,0,0,1,,,,
00719B,-1285.95,0,240,-770.105,136,136,0,0
00720B,451.029,0,0,1066,3726,3729,48,48
00722B,45,0,0,39.547,125,125,0,0
00723B,-4,0,0,1,114,114,0,0
00724B,122,0,0,17.938,37,37,0,0
00725B,-29.222,0,0,460.305,1272,1266,0,0
00726B,-2,0,0,21.743,7,7,0,0
00727B,-4,0,0,-16.691,2,2,0,0
00728,0,0,0,72.595,,,,
00730,0,0,0,-12.763,,,,
00731,-5,0,0,83.446,,,,
00733,54.01,0,0,-48.995,,,,
00734B,0,0,0,-1,0,0,0,0
00735,-9,0,0,121,,,,
00736,0,0,-4,0,,,,
00737,1,0,0,36.311,,,,
00738U,-461.795,0,0,-4099.923,,,,
00739,4,0,0,315.83,,,,
00740B,1246,0,0,-2375.145,118,118,0,0
00741B,-1,0,0,13.834,16,16,0,0
00746B,325,0,0,-324.945,1,1,0,0
00749B,0,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,1395,-1807,0,1871.879,5442,5441,0,0
00752,27,0,0,-466.076,,,,
00753L,1944,0,0,-3034.13,,,,
00754B,-2,0,0,2,0,0,0,0
00755B,-1,0,0,1,0,0,0,0
00756B,0,0,0,32,21,21,0,0
00757,-57.45,0,-13,-526.831,,,,
00758B,0,0,0,0,0,0,0,0
00759B,0,0,0,0,0,0,0,0
00760B,-2,0,0,-0.126,3,3,0,0
00761B,7,0,0,67.907,31,31,0,0
00762,-1.507,0,2,5.73,,,,
00763U,-12,0,0,-855.106,,,,
00764B,126,0,0,-3.166,134,133,0,0
00768B,580,0,0,-408.718,10,10,0,0
00770,-14.96,0,0,-99.429,,,,
00771,0,0,0,-3.998,,,,
00772B,307,0,0,155.038,2274,2284,0,0
00773B,-10,0,0,122.605,301,301,0,0
00777B,-1,0,0,0,0,0,0,0
00778B,40,0,0,-30,0,0,0,0
00779B,0,0,0,0,0,0,0,0
00780B,-5,0,0,1,0,0,0,0
00781B,0,0,0,-2,21,21,0,0
00782B,0,0,0,0.969,19,19,0,0
00783,0,0,0,36.597,,,,
00785B,0,0,0,0.082,0,0,0,0
00786B,-69,0,0,91.458,15,15,0,0
00787B,-1,0,0,28.973,0,0,0,0
00788B,-79,0,0,199,3,3,0,0
00789B,0,0,0,-0.142,0,0,0,0
00791B,6,0,0,-0.022,0,0,0,0
00792B,-21,0,0,29.405,0,0,0,0
00793B,0,0,0,1,0,0,0,0
00795B,2699,0,0,-1305.59,4499,4526,1,0
00799B,0,0,0,-37.638,13,13,0,0
00830,8016.373,0,-36,6887,,,,
00834B,0,0,0,0,0,0,0,0
00836B,52,0,0,9.685,1,1,0,0
00840B,0,0,0,0,0,0,0,0
00841B,0,0,0,0,0,0,0,0
00842B,0,0,0,4,0,0,0,0
00844B,,,,,1,1,0,0
00845B,-50,0,0,45.951,0,0,0,0
00846B,0,0,0,2.877,0,0,0,0
00847B,0,0,0,5,0,0,0,0
00848B,1,0,0,0,0,0,0,0
00849B,0,0,0,-2.291,0,0,0,0
00850,142,0,0,-83.027,,,,
00851,0,0,0,-1,,,,
00852L,0,0,0,39.919,,,,
00853B,1,0,0,3.95,2,2,0,0
00856B,0,0,0,-3,0,0,0,0
00857B,1129,0,0,-510.23,1126,1126,0,0
00858,-6,0,0,-100.209,88,86,0,0
00859B,294,0,0,-518.364,13,13,0,0
00860B,0,0,0,-10.409,0,0,0,0
00861,0.01,0,0,33.647,,,,
00862B,-55,0,0,57.558,10,10,0,0
00863B,-75,0,0,50,0,0,0,0
00864B,20,0,0,-411,1,1,0,0
00865B,-321,0,0,-1370.124,,,,
00867B,0,0,0,-0.104,0,0,0,0
00870B,0,0,0,1,0,0,0,0
00875,103,0,117,-205.225,,,,
00876,-23,0,0,80.06,,,,
00877,-488,0,0,-279.517,8083,7667,545,514
00878,627.261,0,1260,5003.803,,,,
00881,673,0,115,275.852,,,,
00882,968,0,188,965.43,,,,
00883B,0,0,0,1.107,0,0,0,0
00884B,-1,0,0,-1.374,0,0,0,0
00885,9090.918,0,213,619.585,,,,
00886,0,0,0,-298.2,4,4,0,0
00887,1999,0,0,2164.637,25389,25751,465,473
00888,23,0,0,-30.659,130,108,0,0
00890B,0,0,0,0,2,2,0,0
00891,73.022,0,0,-888.24,,,,
00892,-156,0,0,242.675,,,,
00893,-135,0,313,334.567,,,,
00894,111,0,-14,153.1,,,,
00895,5.023,0,45,153.714,,,,
00896,161,0,0,-755.45,,,,
00897,116,0,0,147.159,,,,
00898,1501,0,-332,116.886,,,,
00899,0,0,0,152.801,,,,
00900,62.6,205,-814,1777.527,,,,
00901,10,0,0,88.918,,,,
00902,449,0,0,281.209,,,,
00903,6,0,0,106.297,,,,
00904,-22.82,0,0,50.775,,,,
00905,77,0,0,721.021,,,,
00907,2.164,0,0,-19.326,,,,
00908,-1,0,-144,174.322,,,,
00909,237.002,0,0,266.309,,,,
00910,-566,0,0,1743.586,,,,
00911,-2.971,0,0,-63.342,,,,
00912,10,0,0,74.22,,,,
00913,-4,0,0,-32.94,,,,
00915,-410,0,0,3347.441,,,,
00916,-4,0,0,-36,,,,
00917,2,0,0,-30.482,,,,
00918,1846,0,477,-1474.734,,,,
00919,162.594,0,-1000,26627.777,,,,
00920,0,0,0,2.66,,,,
00921,58,0,0,38.84,,,,
00922,1829.895,0,536,1372.728,,,,
00923,-16.922,0,0,100.961,,,,
00924,-50.85,0,0,-80.132,,,,
00926,7,0,0,304.379,,,,
00927,-10.5,0,0,221.723,,,,
00928,17,0,0,302.767,0,20,6,6
00929,-144.208,0,70,-1371.947,,,,
00930,10.014,0,0,553.536,,,,
00931B,1423,0,0,-356.636,4905,4906,0,0
00932,23,0,0,73.704,,,,
00933B,211.01,0,0,165.533,1685,1695,0,0
00934,70,0,0,1279.795,,,,
00935,43,0,110,101.189,,,,
00936,13,0,0,1086.917,,,,
00937B,3466,0,120,5317.075,23748,23843,0,0
00938,-106.3,0,0,373.523,,,,
00939,28,0,0,3240.435,,,,
00940,-7,0,0,3521.087,,,,
00941,1351,0,0,364.887,,,,
00942B,649,0,0,393.954,245,245,0,0
00943,-2,0,0,-74.028,,,,
00944,-1,0,0,100.685,,,,
00945B,-23,0,0,625.898,,,,
00946,374,0,0,-4233.909,,,,
00947,-11,0,0,144.556,,,,
00948B,2240.001,0,0,-194,1393,1393,0,0
00949,0,0,0,292.694,,,,
00950B,4206,0,0,-2448.537,1408,1409,0,0
00951,-40.95,0,0,32.341,,,,
00952,11,0,0,-299.642,,,,
00953B,-12623,3600,0,-3252.294,,,,
00954,-8,0,0,-156.61,,,,
00955,0,0,40,-1205.207,1771,1795,21,51
00956,1,0,0,-11.118,,,,
00957B,5,0,0,-46.405,260,260,0,0
00958B,1,0,0,807.763,34,34,0,0
00959B,63,0,0,554.536,1297,1345,0,0
00960,-4,0,0,338.9,,,,
00961,136,0,0,606.528,,,,
00962,-32,0,0,-54.419,,,,
00963,-2,0,0,8,,,,
00964,0,0,0,260.719,,,,
00965,941.09,0,359,978.993,,,,
00966B,0,0,0,345.144,111,112,0,0
00967B,21,0,0,73,14,17,0,0
00968B,-40,0,0,818.5,144,144,0,0
00969B,10,0,0,405.297,445,447,0,0
00970B,1394,0,0,-300.906,374,374,0,0
00971,-8,0,0,205.778,,,,
00972,0,0,0,-26.818,,,,
009800,-46.995,0,0,-528.89,,,,
009801,-6,0,0,233.461,,,,
009802,242,0,0,2080.204,,,,
009803,275,0,0,-94,,,,
009804,0.5,0,0,142.822,,,,
009805,-0.9,0,1432,-9203.759,,,,
009806,0,0,0,-12.984,0,0,0,0
009807,0,0,0,-50.832,44,44,0,0
009808,-136,0,0,218.022,,,,
009809,-8,0,0,652.5,,,,
00980A,697.638,0,-2957,3112.702,,,,
00980B,0,0,0,-1415.113,4,4,0,0
00980D,0,0,0,-450.283,207,207,0,0
00980T,0,0,0,303.451,106,116,0,0
009810,0,0,0,38.762,,,,
009811,0,0,0,538.264,,,,
009812,201,0,53,-88.138,,,,
009813,129,0,0,3032,,,,
009814,0.5,0,0,1458.258,54,87,0,0
00981A,4744.06,0,722,15701.011,,,,
00981B,-1992,0,0,-1522.482,22947,22832,0,0
00981D,-3506,0,0,-4913.928,5610,5622,0,0
00981T,86,0,0,-617.575,,,,
00982A,3626.4,0,100.242,16380.789,,,,
00982B,-1,0,0,20.072,228,228,0,0
00982D,463,0,0,-84,,,,
00983A,61.1,0,908,291.899,,,,
00983B,0,0,0,-609.54,1,1,0,0
00983D,12,0,0,126.216,,,,
00984A,-34,0,0,-2187.906,,,,
00984B,-1457,0,-29,-2529.927,278,212,0,0
00985A,137,0,0,2355.555,,,,
00985B,-1135,0,-200,-478.827,,,,
00986A,-98,0,0,451.135,,,,
00986B,0,0,0,84,0,0,0,0
00988A,3843.5,0,0,11034,,,,
00989A,343,0,0,1028.105,,,,
00990A,3067,0,-8497,-38597.788,,,,
00991A,13323,0,-14012,3853.181,,,,
01002T,7,0,0,0,,,,
01009T,0,0,-172,0,,,,
02001B,0,0,0,1,,,,
02001L,0,0,0,1,,,,
02001R,0,0,0,1,,,,
020020,0,0,0,4,,,,
020025,0,0,0,90,,,,
020027,0,0,0,10,,,,
020028,0,0,0,-2,,,,
020029,0,0,0,1,,,,
020030,0,0,0,47,,,,
020032,0,0,0,-3,,,,
020033,0,0,0,-3,,,,
020034,0,0,0,-11,,,,
020037,0,0,0,-1,,,,
020038,0,0,0,-2,,,,
020039,0,0,0,5,,,,
030002,0,0,0,81,,,,
030004,0,0,0,0,,,,
030009,0,0,0,32,,,,
030010,0,0,0,115,,,,
030012,0,0,0,-63,,,,
030015,0,0,0,-2,,,,
030018,0,0,0,5,,,,
03001U,-2,0,0,2,,,,
030020,0,0,0,2,,,,
030024,0,0,0,28,,,,
030025,0,0,0,-155,,,,
030026,0,0,0,125,,,,
030027,0,0,0,4,,,,
030028,0,0,0,165,,,,
030029,0,0,0,-16,,,,
030032,0,0,0,0,,,,
030034,0,0,0,1,,,,
030038,0,0,0,7,,,,
030039,0,0,0,2,,,,
03003U,0,0,0,-200,,,,
030040,0,0,0,127,,,,
030045,0,0,0,-48,,,,
030047,0,0,0,4,,,,
030048,0,0,0,202,,,,
030049,0,0,0,3,,,,
030050,0,0,0,-150,,,,
030053,0,0,0,66,,,,
030054,0,0,0,-10,,,,
030056,0,0,0,-110,,,,
030058,0,0,0,10,,,,
030060,0,0,0,0,,,,
030063,0,0,0,-230,,,,
