code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-28279.428,1700,1546.652,-21935.951,,,,
0051,-8.457,0,0,-51.866,,,,
0052,-2330.341,0,567,-29122.261,,,,
0053,0,0,0,-12.579,,,,
0055,12,0,0,63.405,,,,
0056,7481.931,0,-23.798,6117.813,,,,
0057,0,0,0,-1,,,,
0061,10,0,0,169.298,,,,
006201,-24,0,0,-10.638,36,32,0,0
006203,0,0,0,1,,,,
006204,0,0,0,-0.943,,,,
006205,68,0,0,-158.977,,,,
006206,1,0,0,36.313,,,,
006207,3,0,0,42.519,,,,
006208,1102.682,0,-17,-1640.812,,,,
00631L,-106.857,0,28,-815.315,,,,
00632R,-495,0,416,-3261.162,,,,
00633L,48,0,0,-550.345,,,,
00634R,0,0,0,-15,,,,
00635U,-1164.055,0,-133,-13990.941,,,,
00636,-7,0,0,757.184,,,,
00636K,0,0,0,0,,,,
00637L,2993,0,300,-4865.97,,,,
00638R,0,0,0,54.956,,,,
00639,-11,0,0,-323.961,,,,
00640L,-12,0,0,-161.882,,,,
00641R,0,0,0,128.251,,,,
00642U,717.229,0,0,3343.03,,,,
00643,-1,0,0,33.505,,,,
00645,0.2,0,0,45.005,,,,
00646,174.276,0,0,247.988,,,,
00647L,2,0,0,19.447,,,,
00648R,-84,0,0,1073.998,,,,
00650L,-502,0,0,1848.109,,,,
00651R,0,0,0,46.735,,,,
00652,13,0,0,-172.206,,,,
00653L,0,0,0,47.397,,,,
00654R,0,0,0,-4.002,,,,
00655L,29,0,0,-36.09,,,,
00656R,0,0,0,8.5,,,,
00657,5,0,0,59.676,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,-32,,,,
00661,-15,0,0,189.597,,,,
00662,-706.894,0,-40,935.337,,,,
00663L,-116,0,0,-2414.307,,,,
00664R,0,0,-511,-1001,,,,
00665L,146,0,0,16571.232,,,,
00666R,0,0,0,25.98,,,,
00668,-1,0,0,6.277,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-105,,,,
00670L,16,0,39,399.456,,,,
00671R,0,0,0,-1032.651,,,,
00673R,0,0,0,-14371.893,,,,
00674R,0,0,0,-6828.331,,,,
00675L,-158,0,-35,-47.878,,,,
00676R,0,0,0,316.259,,,,
00678,0.05,0,2,97.965,,,,
00679B,5214,0,6430,4297.58,12356,11520,48,48
00680L,1070,0,0,8323.532,,,,
00681R,5,0,0,-57,,,,
00682U,0,0,0,-11.89,,,,
00683L,0,0,0,-342.27,,,,
00684R,0,0,0,1.199,,,,
00685L,-75,0,-23,-77.975,,,,
00686R,0,0,-10,379.5,,,,
00687B,15424.657,0,501,8400.971,14543,14533,172,171
00687C,0,0,0,-0.2,,,,
00688L,0,0,0,6056.751,,,,
00689R,50,0,0,-50.97,,,,
00690,-23,0,0,-240.272,,,,
00692,454.1,0,0,63.232,,,,
00693U,-131,0,0,-726.755,,,,
00694B,39,0,0,28.646,0,0,0,0
00695B,-22.92,0,0,95.841,0,0,0,0
00696B,1409,0,300,-1551.731,198,198,0,0
00697B,8,0,0,214.249,7,7,0,0
00700,261,0,0,130.409,,,,
00701,-71,0,0,348.025,,,,
00702,0,0,0,0,,,,
00703,0,0,0,212.011,,,,
00706L,65,0,0,158.394,,,,
00707R,0,0,0,4,,,,
00708L,210.27,-60,-17,-4251.865,,,,
00709,6,0,0,-15,,,,
00710B,-10,0,0,-11.624,,,,
00711B,-1,0,0,-1.193,,,,
00712,7887,0,0,1984.435,,,,
00713,2574.575,0,0,3284.962,,,,
00714,2,0,0,-1.006,,,,
00715L,-401,0,5,5297.802,,,,
00717,0,0,0,11,,,,
00719B,1480,0,-2,6.112,74,74,0,0
00720B,-560.499,0,0,4759.063,3379,3342,0,0
00722B,268,0,0,-50.95,113,113,0,0
00723B,0,0,0,4,114,114,0,0
00724B,13,0,0,96.336,36,36,0,0
00725B,4457,0,50,-989.135,1068,1068,0,0
00726B,19,0,0,-37.612,20,20,0,0
00727B,0,0,0,45.687,0,2,0,0
00728,-124,0,0,13.212,,,,
00730,12,0,0,-77.209,,,,
00731,17,0,0,98.072,,,,
00733,613,0,0,99.787,,,,
00734B,0,0,0,0,0,0,0,0
00735,-51,0,45,-1856,,,,
00736,0,0,-38,28,,,,
00737,-4,0,0,168.484,,,,
00738U,-2644.466,0,20,-11394.648,,,,
00739,0,0,0,29.449,,,,
00740B,661,0,0,-521.799,103,101,0,0
00741B,-1,0,0,6.131,20,20,0,0
00746B,500,0,0,-521.114,0,0,0,0
00749B,-2,0,0,5,0,0,0,0
00750B,10,0,0,-10,0,0,0,0
00751B,-3391,0,200,4381.048,3972,3930,0,0
00752,45,0,0,-395.054,,,,
00753L,2360,0,0,8383.241,,,,
00754B,-83,0,0,25,0,0,0,0
00755B,-28,0,0,22.004,9,9,0,0
00756B,-20,0,0,-26.479,21,21,0,0
00757,-233.012,0,0,946.477,,,,
00758B,0,0,0,0,0,0,0,0
00759B,0,0,0,0,0,0,0,0
00760B,-12,0,0,-11.975,3,3,0,0
00761B,-401,0,0,459.505,31,31,0,0
00762,240,0,-48,137.005,,,,
00763U,-222.9,0,0,-6223.206,,,,
00764B,602,0,0,-243.193,88,92,0,0
00768B,72,0,0,-161.291,9,9,0,0
00770,21.06,0,0,-258.259,,,,
00771,0,0,0,7,,,,
00772B,-368.8,0,0,878.774,2147,2143,0,0
00773B,564,0,0,-292.215,307,307,0,0
00775B,0,0,0,-0.108,,,,
00777B,-10,0,0,10,0,0,0,0
00778B,-10,0,0,10,0,0,0,0
00779B,0,0,0,10,0,0,0,0
00780B,10,0,0,4.043,0,0,0,0
00781B,-136,0,0,110.322,18,18,0,0
00782B,-6,0,0,-25.239,21,21,0,0
00783,0,0,0,-22.051,,,,
00785B,-12,0,0,8.998,0,0,0,0
00786B,0,0,0,123.081,15,15,0,0
00787B,-1,0,0,73.45,0,0,0,0
00788B,-1,0,0,10.79,35,35,0,0
00789B,0,0,0,-0.019,0,0,0,0
00791B,0,0,0,0,0,0,0,0
00792B,-1,0,0,0,0,0,0,0
00793B,-50,0,0,49.872,0,0,0,0
00795B,1152,0,0,1418.155,4718,4718,0,0
00799B,-1,0,0,-147.192,20,20,0,0
00830,2777.177,0,100,4168.657,,,,
00834B,0,0,0,-1,0,0,0,0
00836B,0,0,0,-0.891,0,0,0,0
00840B,0,0,0,0,0,0,0,0
00841B,-1,0,0,0,0,0,0,0
00842B,-1,0,0,-1,0,0,0,0
00844B,0,0,0,1,1,1,0,0
00845B,0,0,0,10,0,0,0,0
00846B,0,0,0,-49.05,0,0,0,0
00847B,0,0,0,0,0,0,0,0
00848B,0,0,0,-1.209,0,0,0,0
00849B,0,0,0,0.582,0,0,0,0
00850,84.245,0,0,6.757,,,,
00851,-1,0,0,5,,,,
00852L,0,0,0,-15.263,,,,
00853B,24,0,0,40.018,5,5,0,0
00856B,0,0,0,55,0,0,0,0
00857B,1601,0,0,714.154,823,824,0,0
00858,62,0,0,599.708,215,246,0,0
00859B,4,0,0,32.292,0,0,0,0
00860B,0,0,0,-49.254,2,2,0,0
00861,43,0,0,24.949,,,,
00862B,-108,0,0,251.936,10,10,0,0
00863B,-8,0,0,5,0,0,0,0
00864B,-73,0,61,263,1,1,0,0
00865B,418,0,0,-687.951,,,,
00867B,-2,0,0,9.944,0,0,0,0
00870B,-3,0,0,-0.062,0,0,0,0
00875,5,0,0,9.598,,,,
00876,5.002,0,0,19.111,,,,
00877,-536,0,0,-11.676,7885,8136,444,469
00878,-2702.156,0,-224.34,5667.791,,,,
00881,1688.95,0,700,-4031.801,,,,
00882,790.9,0,-331,9206.654,,,,
00883B,-4,0,0,3.189,0,0,0,0
00884B,0,0,0,-0.258,0,0,0,0
00885,-1124,0,0,-1461.112,,,,
00886,0,0,0,4.661,1,1,0,0
00887,-3206,0,0,-557.062,24227,24222,980,977
00888,-514,0,18,-25.847,63,33,0,0
00890B,2,0,0,11,3,3,0,0
00891,-542.8,0,0,-4962.023,,,,
00892,144,0,0,-126.102,,,,
00893,63,0,0,717.297,,,,
00894,-50,0,10,-483.891,,,,
00895,-6.035,0,0,106.924,,,,
00896,-83,0,0,-98.116,,,,
00897,555,0,0,-175.171,,,,
00898,-80,0,0,-63.214,,,,
00899,-4,0,0,-189.347,,,,
00900,6896.4,0,0,9445.607,,,,
00901,-91,0,-80,203.589,,,,
00902,119,0,0,1261.38,,,,
00903,62,0,0,366.894,,,,
00904,-288.85,0,0,-1061.63,,,,
00905,147,0,0,-175.091,,,,
00907,134,0,0,157.646,,,,
00908,-9,0,0,7.731,,,,
00909,249.105,0,17,957.168,,,,
00910,-507.691,0,0,-977.134,,,,
00911,-0.851,0,0,113.097,,,,
00912,-5.917,0,0,-432.436,,,,
00913,-59,0,0,-65.411,,,,
00915,24,0,0,2697.283,,,,
00916,-12,0,0,50.522,,,,
00917,210,0,0,-286.976,,,,
00918,294,0,0,2560.786,,,,
00919,-20072.142,0,243.721,35199.931,,,,
00920,-32,0,0,-143.317,,,,
00921,98,0,0,213.348,,,,
00922,971.075,0,105,-342.994,,,,
00923,-204,300,-35,-737.361,,,,
00924,96.05,0,0,192.986,,,,
00926,0.05,0,0,319.678,,,,
00927,-228,0,75,-1492.082,,,,
00928,-37,0,0,-813.71,50,33,0,0
00929,-11541.434,0,-60,21426.507,,,,
00930,164,0,0,710.88,,,,
00931B,2027,0,0,-78.906,4662,4663,0,0
00932,20,0,0,642.722,,,,
00933B,4855.06,0,0,535.918,1521,1517,0,0
00934,581,0,0,-15.875,,,,
00935,-60.125,0,60,2401.974,,,,
00936,232,0,0,1856.762,,,,
00937B,-14335,0,720,3503.011,19025,18820,0,0
00938,234,0,0,-103.691,,,,
00939,-196.358,0,0,4416.243,,,,
00940,3275.09,0,0,31045.203,,,,
00941,743.03,0,0,1512.023,,,,
00942B,464,0,0,50.834,41,41,0,0
00943,6,0,0,114.38,,,,
00944,214,0,0,96.638,,,,
00945B,1292.768,0,400,-135.309,,,,
00946,-4902,0,-493,1564.542,,,,
00947,-1903,0,-977,-12221.731,,,,
00948B,1553,0,0,2521.73,953,951,0,0
00949,105,0,0,-75.63,,,,
00950B,149,0,0,1477.696,1458,1473,0,0
00951,-218,0,0,367.127,,,,
00952,61,0,0,-530.536,,,,
00953B,44,0,0,-7416,,,,
00954,-68,0,0,-668.516,,,,
00955,277,0,-1,1828.565,1872,2407,17,17
00956,-19,0,0,6.941,,,,
00957B,7,0,0,-820.24,274,270,0,0
00958B,-6,0,0,326.583,17,17,0,0
00959B,-752,0,0,-184.835,1219,1214,0,0
00960,-24,0,0,2018.353,,,,
00961,-522,0,0,1256.225,,,,
00962,-21,0,36,-12.213,,,,
00963,1,0,0,-481,,,,
00964,-135,0,0,-151.186,,,,
00965,739.9,0,0,-224.153,,,,
00966B,-252,0,0,528.109,128,128,0,0
00967B,6,0,0,412.973,23,23,0,0
00968B,-1009,0,0,2288.539,67,67,0,0
00969B,-15,0,0,-450.461,416,416,0,0
00970B,1058,0,0,-438.43,304,299,0,0
00971,-33,0,0,443.49,,,,
00972,0,0,0,-9.124,,,,
009800,71.006,0,0,1009.014,,,,
009801,0,0,0,1243.935,,,,
009802,25,0,0,776.221,,,,
009803,108,0,-30,-518.388,,,,
009804,79,0,0,-39.524,,,,
009805,18,0,165,-972.693,,,,
009806,0,0,0,20.698,1,1,0,0
009807,0,0,0,42.4,32,32,0,0
009808,84,0,0,-119.161,,,,
009809,-2,0,0,-38.364,,,,
00980A,-1150.48,0,-700,-629.713,,,,
00980B,0,0,0,64.686,3,3,0,0
00980D,-10,-75,0,73.427,494,482,0,0
00980T,29,0,0,527,13,13,0,0
009810,1,0,0,122.814,,,,
009811,267,0,0,2348.569,,,,
009812,50,0,0,-83.876,,,,
009813,3.481,0,0,5155,,,,
009814,0,0,0,1950.194,21,21,0,0
009815,30.8,0,1314,-12293.802,1766,2024,55,62
00981A,-6431.732,0,608,-5180.201,,,,
00981B,3748,0,0,315.877,19092,18757,0,0
00981D,-2131,0,0,621.021,9398,9175,0,0
00981T,133,0,0,439.492,,,,
00982A,966.5,0,183,-45.218,,,,
00982B,-1,0,0,-0.675,238,238,0,0
00982D,132,0,0,-235,,,,
00982T,-10,0,0,272.693,,,,
00983A,-557,0,200,-1337.195,,,,
00983B,-56,0,0,-787.587,54,64,0,0
00983D,0,0,0,4.453,,,,
00984A,187,0,-10,1387.746,,,,
00984B,-606,0,0,-9519.601,1431,1405,0,0
00985A,-854,0,-10,-1629.55,,,,
00985B,587,0,0,468.932,,,,
00986A,-284,0,0,762.32,,,,
00986B,558,0,0,-239.137,0,0,0,0
00987A,1632,0,0,2720.822,,,,
00987B,0,0,0,-3107.537,17,23,0,0
00988A,-2912,0,749,-7409.729,,,,
00989A,1596,0,0,1765,,,,
00990A,-413.55,0,0,526.408,,,,
00991A,-9255.153,0,217,-59714.363,,,,
00992A,-65.9,0,0,-13817.033,,,,
00994A,-200,0,0,-566.564,,,,
00995A,-75.7,0,0,-10435.711,,,,
01002T,-11,0,0,0,,,,
01004T,-1,0,0,0,,,,
01009T,3,0,0,0,,,,
020012,0,0,0,2,,,,
02001L,0,0,0,-11,,,,
02001R,0,0,0,-137,,,,
020020,0,0,0,-8,,,,
020025,0,0,0,-119,,,,
020027,0,0,0,0,,,,
020028,0,0,0,1,,,,
020030,0,0,0,-3,,,,
020031,0,0,0,8,,,,
020032,0,0,0,-3,,,,
020033,0,0,0,-16,,,,
020034,0,0,0,-13,,,,
020035,0,0,0,0,,,,
020037,0,0,0,10,,,,
020038,0,0,0,-1,,,,
020039,0,0,0,0,,,,
020040,0,0,0,-1,,,,
020041,0,0,0,26,,,,
030004,0,0,0,1,,,,
030012,0,0,0,-16,,,,
03001U,0,0,0,-10,,,,
030038,0,0,0,100,,,,
03003U,0,0,0,499,,,,
030040,0,0,0,67,,,,
030044,0,0,0,4,,,,
030047,0,0,0,232,,,,
030052,0,0,0,64,,,,
030053,0,0,0,10,,,,
030056,0,0,0,38,,,,
030059,0,0,0,-467,,,,
030060,0,0,0,-21,,,,
030061,0,0,0,5,,,,
030064,0,0,0,33,,,,
030067,0,0,0,5,,,,
030068,0,0,0,190,,,,
030072,0,0,0,-15,,,,
030073,0,0,0,172,,,,
030076,0,0,0,-94,,,,
030077,0,0,0,10,,,,
030078,0,0,0,0,,,,
030079,0,0,0,10,,,,
03007X,0,0,0,1,,,,
030080,0,0,0,1,,,,
030083,0,0,0,56,,,,
030084,0,0,0,10,,,,
030085,0,0,0,-2,,,,
030086,0,0,0,-682,,,,
030087,0,0,0,1,,,,
030088,0,0,0,-1,,,,
030089,0,0,0,-10,,,,
030090,0,0,0,511,,,,
030092,0,0,0,-514,,,,
030093,0,0,0,25,,,,
030097,0,0,0,-61,,,,
030101,0,0,0,30,,,,
030105,0,0,0,28,,,,
030106,0,0,0,-10,,,,
030107,0,0,0,370,,,,
030109,0,0,0,-107,,,,
030111,0,0,0,0,,,,
030112,0,0,0,10,,,,
030116,0,0,0,15,,,,
030119,0,0,0,324,,,,
030121,0,0,0,-170,,,,
030122,0,0,0,-280,,,,
030124,0,0,0,1,,,,
030131,0,0,0,204,,,,
030135,0,0,0,-20,,,,
030138,0,0,0,280,,,,
030141,0,0,0,-1,,,,
030145,0,0,0,172,,,,
030147,0,0,0,-46,,,,
030151,0,0,0,1266,,,,
030159,0,0,0,40,,,,
030163,0,0,0,245,,,,
030169,0,0,0,-3,,,,
030171,0,0,0,105,,,,
030174,0,0,23,-87,,,,
030178,0,0,0,-16,,,,
030181,0,0,0,136,,,,
030186,0,0,0,17,,,,
030190,0,0,0,80,,,,
030191,0,0,0,0,,,,
030192,0,0,0,60,,,,
03019X,0,0,0,-10,,,,
030203,0,0,0,-33,,,,
030204,0,0,0,16,,,,
030205,0,0,0,13,,,,
030211,0,0,0,13,,,,
030212,0,0,0,10,,,,
030217,0,0,0,188,,,,
030220,0,0,0,115,,,,
030222,0,0,0,10,,,,
030224,0,0,0,15,,,,
030225,0,0,0,-388,,,,
030229,0,0,0,12,,,,
030231,0,0,0,-996,,,,
030232,0,0,0,54,,,,
030234,0,0,0,440,,,,
030236,0,0,0,50,,,,
030238,0,0,0,3,,,,
030239,0,0,0,-2,,,,
030241,0,0,0,-30,,,,
030242,0,0,0,660,,,,
030243,0,0,0,346,,,,
030244,0,0,0,110,,,,
030246,0,0,0,27,,,,
030247,0,0,0,-265,,,,
030248,0,0,0,12,,,,
030250,0,0,0,30,,,,
030251,0,0,0,147,,,,
030254,0,0,0,16,,,,
030255,0,0,0,-11,,,,
030256,0,0,0,3,,,,
030257,0,0,0,488,,,,
030261,0,0,0,-1041,,,,
03026X,0,0,0,4,,,,
030270,0,0,0,1,,,,
030271,0,0,0,-1,,,,
030276,0,0,0,128,,,,
030277,0,0,0,3,,,,
030281,0,0,0,22,,,,
030283,0,0,0,5,,,,
030285,0,0,0,-241,,,,
030286,0,0,0,-35,,,,
030287,0,0,0,32,,,,
030289,0,0,0,-4,,,,
030291,0,0,0,25,,,,
030292,0,0,0,0,,,,
030293,0,0,0,65,,,,
030298,0,0,0,233,,,,
030299,0,0,0,-474,,,,
030301,0,0,0,6,,,,
030302,0,0,0,11,,,,
030303,0,0,0,5,,,,
030306,0,0,0,6,,,,
030309,0,0,0,4,,,,
030311,0,0,0,-105,,,,
030315,0,0,0,187,,,,
030316,0,0,0,13,,,,
030320,0,0,0,62,,,,
030321,0,0,0,79,,,,
030324,0,0,0,4,,,,
030326,0,0,0,63,,,,
030333,0,0,0,100,,,,
030343,0,0,0,-56,,,,
030348,0,0,0,0,,,,
030349,0,0,0,4,,,,
030350,0,0,0,-37,,,,
030358,0,0,0,360,,,,
03035U,0,0,0,18,,,,
030362,0,0,0,17,,,,
030368,0,0,0,50,,,,
030370,0,0,0,86,,,,
030376,0,0,0,-97,,,,
030384,0,0,0,-377,,,,
030385,0,0,0,10,,,,
030391,0,0,0,160,,,,
030396,0,0,0,6,,,,
030400,0,0,0,-201,,,,
030401,0,0,0,0,,,,
030403,0,0,0,1,,,,
030409,0,0,0,-159,,,,
030412,0,0,0,6,,,,
030413,0,0,0,1,,,,
030414,0,0,0,42,,,,
030423,0,0,0,15,,,,
030424,0,0,0,100,,,,
030425,0,0,0,56,,,,
030426,0,0,0,-11,,,,
030427,0,0,0,1,,,,
030430,0,0,0,47,,,,
030431,0,0,0,4,,,,
030433,0,0,0,265,,,,
030439,0,0,0,140,,,,
030445,0,0,0,23,,,,
030446,0,0,0,299,,,,
