code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-5660.212,0,222,-69690.318,,,,
00401A,-2815,0,-392,3553.713,,,,
0050,7846.961,-410,-157.013,-16649.161,,,,
0051,2,0,-6,10.914,,,,
0052,4648.438,-250,809.602,11711.234,,,,
0053,-24,0,0,31.711,,,,
0055,4.2,0,0,-54.087,,,,
0056,491.63,750,-1257,-32553.495,,,,
0057,0,0,0,-5.647,,,,
0061,20,0,0,207.482,,,,
006201,9.1,-1,0,-1241.24,416,256,14,3
006203,-14,0,0,14,,,,
006204,0.028,0,0,-0.109,,,,
006205,369,0,0,-167.907,,,,
006206,18,0,0,60.179,,,,
006207,107,0,0,49.398,,,,
006208,978.798,0,0,608.931,,,,
00631L,-30143.533,-700,549,-33312.187,,,,
00632R,245,0,-705,-40794.457,,,,
00633L,1425,0,0,2668.666,,,,
00634R,0,0,0,-249,,,,
00635U,115.811,0,12,2273.48,,,,
00636,638,0,0,464.163,,,,
00636K,0,0,0,0,,,,
00637L,3172,0,-540,24706.147,,,,
00638R,0,0,0,-115.991,,,,
00639,300,0,0,-1.603,,,,
00640L,-4,0,0,138.182,,,,
00641R,0,0,0,1152.18,,,,
00642U,-43.745,0,-100,14398.648,,,,
00643,0,0,0,395.128,,,,
00645,-2,0,0,-6.93,,,,
00646,-24.668,60,0,-217,,,,
00647L,10,0,0,32.555,,,,
00648R,16,0,0,-629.65,,,,
00650L,-718,0,0,-1130.793,,,,
00651R,0,0,0,86.826,,,,
00652,2,0,94,249.317,,,,
00653L,6,0,0,223.664,,,,
00654R,0,0,0,-200.9,,,,
00655L,117,0,0,972.565,,,,
00656R,0,0,0,-357.667,,,,
00657,2,0,0,15.085,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-13,,,,
00661,8,0,0,-0.129,,,,
00662,-27.774,-250,-34,-330.241,,,,
00663L,-226,0,0,1833.867,,,,
00664R,100,0,0,-8337.057,,,,
00665L,-3547,0,0,-1680.349,,,,
00666R,0,0,0,11,,,,
00668,-1,0,0,16.069,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-108,,,,
00670L,137,0,-60,1957.72,,,,
00671R,656,0,0,-224.55,,,,
00673R,-1736,0,0,-40799.461,,,,
00674R,11,0,0,149.085,,,,
00675L,-2,0,6,302.63,,,,
00676R,-27,0,0,-2361.293,,,,
00678,1,0,0,35.535,,,,
00679B,10052.93,0,190,1354.172,5158,5137,6,6
00680L,-2401,0,0,14691.396,,,,
00682U,0,0,0,0.972,,,,
00683L,5,0,0,1.888,,,,
00685L,-13,0,0,-453.659,,,,
00686R,5,0,0,-2417.1,,,,
00687B,3550.06,0,0,10361.45,8194,8190,5,5
00687C,0,0,0,0,,,,
00688L,-1262,0,1000,5902.975,,,,
00689R,4,0,0,0,,,,
00690,-20,0,0,-69.135,,,,
00692,255,15,0,691.919,,,,
00693U,28,0,0,765.207,,,,
00694B,402,0,0,-384.868,0,0,0,0
00695B,7,0,0,-35.225,0,0,0,0
00696B,706,0,0,-564.181,141,143,0,0
00697B,0,0,0,-147.706,5,5,0,0
00700,368,0,0,-51.864,,,,
00701,217,0,0,9.603,,,,
00702,-3.95,0,0,25.907,,,,
00703,0,0,0,1.15,,,,
00706L,14,0,0,-159.262,,,,
00707R,0,0,0,-1,,,,
00708L,7,0,-10,-245.784,,,,
00709,1,0,0,7,,,,
00710B,65,0,0,3.38,,,,
00711B,16,0,0,-0.3,,,,
00712,9577.02,0,0,9734.155,,,,
00713,-145.391,1380,-937,13584.026,,,,
00714,5,0,0,13.932,,,,
00715L,1964.9,0,0,12717.37,,,,
00717,152,0,0,103.099,,,,
00719B,-659,0,0,-258.086,104,114,0,0
00720B,2009.101,0,0,244.71,3358,3357,0,0
00722B,55,0,0,92.251,84,84,0,0
00723B,0,0,0,3,110,110,0,0
00724B,114,0,0,174.338,24,24,0,0
00725B,-639,0,0,2735.661,750,745,0,0
00726B,-16,0,0,-2.704,1,1,0,0
00727B,0,0,0,56.38,0,0,0,0
00728,-61,0,0,60.996,,,,
00730,157,0,0,82.063,,,,
00731,82,0,0,-41.194,,,,
00733,30.005,0,19,153.264,,,,
00734B,11,0,0,0,0,0,0,0
00735,-180.03,0,-125,751.1,,,,
00736,0,0,0,4,,,,
00737,272,0,0,53.081,,,,
00738U,380.203,0,0,2869.528,,,,
00739,17,0,0,64.264,,,,
00740B,804,0,0,-849.748,88,88,0,0
00741B,0,0,0,3.637,10,10,0,0
00746B,991,0,0,-982.828,5,5,0,0
00749B,0,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,2616,0,0,822.424,3512,3510,0,0
00752,-136.943,0,0,-112.705,,,,
00753L,-4758,0,0,824.785,,,,
00754B,-4,0,0,3,0,0,0,0
00755B,59,0,0,0,3,3,0,0
00756B,2,0,0,-0.101,21,21,0,0
00757,1089.148,0,-90,3422.982,,,,
00758B,0,0,0,0,0,0,0,0
00759B,-18,0,0,-22.078,0,0,0,0
00760B,-21,0,0,-29.801,3,3,0,0
00761B,-49,0,0,101.629,26,26,0,0
00762,-104.95,0,235,169.506,,,,
00763U,327,0,1,1297.86,,,,
00764B,1309,0,0,-1037.331,41,50,0,0
00768B,555,0,0,-510.935,2,2,0,0
00770,37.08,0,-33,1218.859,,,,
00771,0,0,0,47,,,,
00772B,492,0,0,143.438,2144,2141,0,0
00773B,548,0,0,48.87,307,307,0,0
00775B,0,0,0,0.638,,,,
00777B,0,0,0,0,0,0,0,0
00778B,0,0,0,0,0,0,0,0
00779B,73,0,0,-57,0,0,0,0
00780B,66,0,0,-62,0,0,0,0
00781B,-67,0,0,67.94,20,20,0,0
00782B,0,0,0,54.607,12,12,0,0
00783,0,0,0,28.444,,,,
00785B,0,0,0,0.958,0,0,0,0
00786B,2,0,0,39.92,13,13,0,0
00787B,0,0,0,8.982,0,0,0,0
00788B,0,0,0,-12.524,11,11,0,0
00789B,0,0,0,-0.074,0,0,0,0
00791B,-2,0,0,5.999,0,0,0,0
00792B,0,0,0,0.099,0,0,0,0
00793B,0,0,0,0,0,0,0,0
00795B,4113,0,0,-1599,3279,3263,0,0
00799B,0,0,0,-26.476,13,13,0,0
00830,9675.928,0,20,212.958,,,,
00834B,0,0,0,0,0,0,0,0
00836B,-2,0,0,-0.05,0,0,0,0
00840B,0,0,0,0,0,0,0,0
00841B,-2,0,0,0,0,0,0,0
00842B,1,0,0,-52.083,0,0,0,0
00844B,0,0,0,-0.1,1,1,0,0
00845B,5,0,0,0,0,0,0,0
00846B,0,0,0,0.861,0,0,0,0
00847B,0,0,0,-1,0,0,0,0
00848B,0,0,0,0,0,0,0,0
00849B,1,0,0,5.655,0,0,0,0
00850,64,0,0,43.898,,,,
00851,0,0,0,20.708,,,,
00852L,-4,0,24,302.969,,,,
00853B,3,0,0,-0.374,5,5,0,0
00856B,-1,0,0,-1.002,0,0,0,0
00857B,1135,0,0,164.617,549,504,0,0
00858,345,0,0,1101.676,36,37,0,0
00859B,231,0,0,-300.431,5,5,0,0
00860B,0,0,0,4.332,0,0,0,0
00861,30.994,0,0,87.03,,,,
00862B,21,0,0,18.345,9,9,0,0
00863B,-2,0,0,0,0,0,0,0
00864B,1442,0,0,-1729,1,1,0,0
00865B,-154,0,0,-3.729,,,,
00867B,-10,0,0,0,0,0,0,0
00870B,0,0,0,-0.245,0,0,0,0
00875,1,0,-174,198.193,,,,
00876,-187.214,0,0,496.479,,,,
00877,-322,0,0,520.071,5552,5144,336,356
00878,28531.057,2500,-1056.475,6170.311,,,,
00881,375.769,0,250,483.961,,,,
00882,-66.925,0,-22,3254.623,,,,
00883B,5,0,0,0.069,0,0,0,0
00884B,0,0,0,-0.645,0,0,0,0
00885,6734.75,0,0,2519.555,,,,
00886,0,0,0,20.457,0,0,0,0
00887,3096,0,0,1835.155,10363,10636,480,480
00888,-690.66,0,0,4684.386,3654,4376,0,0
00890B,0,0,0,0,4,4,0,0
00891,-1415.038,0,170,-5179.993,,,,
00892,-966.5,0,-5,264.74,,,,
00893,189.156,0,-12,829.641,,,,
00894,-260.998,0,-7,-535.372,,,,
00895,657.021,0,40,648.695,,,,
00896,96,0,0,1245.473,,,,
00897,191.4,0,0,323.941,,,,
00898,593,0,0,15.298,,,,
00899,8,0,0,168.261,,,,
00900,1220.336,2500,0,6220.384,,,,
00901,51,0,0,22.845,,,,
00902,146,0,0,676.884,,,,
00903,14,0,0,360.902,,,,
00904,779.111,0,0,1766.173,,,,
00905,503,0,0,-426.972,,,,
00907,46,0,0,-1896.623,,,,
00908,-4,0,0,272.922,,,,
00909,3774.68,0,30,2707.238,,,,
00910,1332.841,0,30,821.338,,,,
00911,0.102,0,0,182.762,,,,
00912,357,0,0,-17.275,,,,
00913,-160,0,0,5.633,,,,
00915,2323.1,0,-1343,2449.12,,,,
00916,55,0,0,69.003,,,,
00917,-29,0,0,474.585,,,,
00918,4600.74,0,0,6944.093,,,,
00919,-1307.966,0,288,5539.842,,,,
00920,-60.974,0,0,-99.827,,,,
00921,151,0,0,70.794,,,,
00922,10526.838,0,0,-760.993,,,,
00923,1278.2,0,0,2017.899,,,,
00924,645,0,0,1409.774,,,,
00926,98,0,0,420.119,,,,
00927,207.126,0,90,2975.394,,,,
00928,-72.9,0,0,-28.751,54,46,1,8
00929,2367.35,0,-1485,33928.777,,,,
00930,2239,0,0,709.832,,,,
00931B,1715,0,0,322.06,3858,3860,0,0
00932,-103,0,0,658.515,,,,
00933B,2687,0,0,1452.734,721,721,0,0
00934,-299,0,0,1679.472,,,,
00935,-871.992,0,0,-4556.544,,,,
00936,4205,0,0,5339.041,,,,
00937B,29041,0,0,-866.225,12302,12475,0,0
00938,232,0,0,77.299,,,,
00939,252,0,-0.1,4070.474,,,,
00940,-5992.653,0,350,80056.545,,,,
00941,-42.513,0,0,891.932,,,,
00942B,956,0,0,53.869,109,109,0,0
00943,358,0,0,-450.264,,,,
00944,-605,0,0,708.28,,,,
00945B,3300.125,0,0,1018.962,,,,
00946,-707,0,0,9215.758,,,,
00947,-512,0,10,-3004.877,,,,
00948B,2230,0,0,1538.816,613,613,0,0
00949,-53.74,0,0,178.409,,,,
00950B,1803,0,0,-1796.842,252,272,0,0
00951,1815,0,0,1915.091,,,,
00952,-134,0,0,-194.89,,,,
00953B,9225.1,-544,0,-2781,,,,
00954,348.015,0,0,1317.613,,,,
00955,-354.515,0,150,-2959,3154,3182,19,19
00956,-25.921,0,0,-172.372,,,,
00957B,0,0,0,564.286,26,26,0,0
00958B,289,0,0,44.137,7,7,0,0
00959B,1269,0,0,885.385,603,603,0,0
00960,5,0,0,831.712,,,,
00961,446,0,0,1021.193,,,,
00962,-125,0,0,-142.555,,,,
00963,-104,0,0,114.474,,,,
00964,265,0,0,-486.582,,,,
00965,445,-700,0,11289.674,,,,
00966B,62,0,0,58.326,95,95,0,0
00967B,-109,0,0,-29.743,6,6,0,0
00968B,1649,0,0,-896.15,69,69,0,0
00969B,-3,0,0,235.179,107,108,0,0
00970B,931,0,0,120,262,262,0,0
00971,-5,0,0,1212.802,,,,
00972,-1,0,0,-88.269,,,,
009800,961.02,0,0,882.474,,,,
009801,196,0,0,1624.095,,,,
009802,-3112,0,0,3093.868,,,,
009803,-891,0,-9,569.22,,,,
009804,1087,0,0,1337.722,,,,
009805,20.174,0,548,8568.18,,,,
009806,0,0,0,355.614,0,0,0,0
009807,0,0,0,263.25,2,2,0,0
009808,-91,0,0,92.686,,,,
009809,0,0,0,8.081,,,,
00980A,1403,0,-151,-422.828,,,,
00980B,0,0,0,193.999,3,3,0,0
00980D,0,0,0,65.146,110,110,0,0
00980T,36,0,0,918.925,13,14,0,0
009810,-1,0,0,25.676,,,,
009811,-12,0,0,5239.666,,,,
009812,354,0,140,754.881,,,,
009813,5409,0,0,4891,,,,
009814,138,0,0,1185.236,36,37,0,0
009815,8272,0,0,12003.896,1519,1664,55,65
009816,-14195.083,0,35824,-53530.125,,,,
009817,92,0,0,860.417,,,,
009818,-98,0,0,2280.317,,,,
009819,130.5,0,0,-26999.874,,,,
