code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-18463.281,0,60.516,-4509.595,,,,
0051,0,0,-60,66.277,,,,
0052,1.16,68,0,-349.716,,,,
0053,1,0,0,2.835,,,,
0055,1,0,0,-0.813,,,,
0056,2854.378,0,-50.373,11709.082,,,,
0057,-0.273,0,0,1.039,,,,
0061,0,0,0,139.997,,,,
006201,-1,-75,0,53.281,145,200,0,0
006203,0,0,0,7,,,,
006204,0,0,0,-1.796,,,,
006205,-32,0,5,157.606,,,,
006206,3,0,0,83.195,,,,
006207,0,0,0,6.991,,,,
006208,1284.603,0,-21,1523.281,,,,
00631L,191.01,0,24,6.847,,,,
00632R,176,0,-2016,7033.143,,,,
00633L,440,0,0,383.905,,,,
00634R,0,0,0,-139.737,,,,
00635U,-4.9,0,1,-861.382,,,,
00636,-5,0,-70,336.407,,,,
00636K,0,0,0,0,,,,
00637L,3649,0,628,10399.383,,,,
00638R,0,0,0,-150,,,,
00639,85,0,-10,107.222,,,,
00640L,-8,0,0,-66.564,,,,
00641R,0,0,0,-87.438,,,,
00642U,-1,0,0,-1264.038,,,,
00643,77,0,-10,92.049,,,,
00645,-49.95,0,0,-121.159,,,,
00646,-309.301,0,0,-4125.494,,,,
00647L,-1,0,0,-16.87,,,,
00648R,0,0,0,288.539,,,,
00650L,-669,0,0,-569.314,,,,
00651R,0,0,0,372.2,,,,
00652,-5.2,0,0,282.781,,,,
00653L,1,0,0,103.277,,,,
00654R,0,0,0,-18,,,,
00655L,48,0,0,692.584,,,,
00656R,0,0,0,68.995,,,,
00657,-11,0,0,4.288,,,,
00657K,0,0,0,0,,,,
00660,-0.123,0,0,24,,,,
00661,-2,0,10,-11.18,,,,
00662,-2120.429,0,0,-4005.702,,,,
00663L,-33,0,0,-107.843,,,,
00664R,0,0,-160,4546.973,,,,
00665L,-942,0,0,-4089.172,,,,
00666R,0,0,0,-83,,,,
00668,-1,0,0,13.383,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,35,,,,
00670L,-8,0,0,-181,,,,
00671R,0,0,0,997.154,,,,
00673R,0,0,0,10207.6,,,,
00674R,0,0,0,295.398,,,,
00675L,-30,0,-41,358.09,,,,
00676R,0,0,0,-93.213,,,,
00678,164,0,0,-189.961,,,,
00679B,-3238,0,993,-5723.698,16369,16367,36,36
00680L,-242,0,0,-9689.84,,,,
00681R,0,0,0,43.999,,,,
00683L,0,0,0,61.74,,,,
00684R,0,0,0,1,,,,
00685L,-1.05,0,0,84.426,,,,
00686R,1,0,0,581.8,,,,
00687B,1850.75,-2764,0,5181.799,26674,26664,18,17
00687C,0,0,0,0,,,,
00688L,0,0,-1848,56.483,,,,
00689R,19,0,0,-0.006,,,,
00690,-8,0,0,105.114,,,,
00692,-8.975,0,0,430.656,,,,
00693U,10,0,0,-456.641,,,,
00694B,99,0,0,-84.298,0,0,0,0
00695B,-1,0,0,2.283,77,77,0,0
00696B,833,0,-6,-1144.783,408,408,0,0
00697B,-2,0,0,58.022,551,550,0,0
00700,36,0,0,-44.865,,,,
00701,40,0,25,88.112,,,,
00702,0,0,0,-2.552,,,,
00703,0,0,0,-11.109,,,,
00706L,-327,0,0,-7280.199,,,,
00707R,0,0,0,1,,,,
00708L,2,0,0,1280.582,,,,
00709,0,0,0,10.085,,,,
00710B,52,0,0,-20.09,,,,
00711B,2,0,0,1.49,,,,
00712,5756.111,0,0,-20460.074,,,,
00713,3073.521,-270,0,3707.632,,,,
00714,7,0,0,-36.745,,,,
00715L,-16252,0,0,-19142.361,,,,
00717,6,0,0,45.727,,,,
00719B,129,0,-50,-174.953,286,285,0,0
00720B,450,0,10,144.095,4099,4087,0,0
00722B,103,0,8,56.025,143,143,0,0
00723B,0,0,0,-0.014,114,114,0,0
00724B,0,0,0,2.38,36,36,0,0
00725B,418,0,0,-1105.856,1418,1440,0,0
00726B,-38,0,0,-125.653,4,4,0,0
00727B,0,0,0,14.22,1,1,0,0
