code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-16001.2,0,-85,-25287.687,,,,
00401A,-258.95,0,0,135.653,,,,
00402A,1,0,0,-167.975,,,,
00403A,-28950.138,0,-630,-9169.023,,,,
00404A,-1,0,0,942.761,,,,
00405A,-1076.4,0,15,-56275.643,,,,
00406A,-79.57,0,0,-10223.474,,,,
00407A,-5273.229,0,37,-76046.727,,,,
0050,-12552.15,0,-891.82,-8810.694,,,,
0051,0.353,0,0,7.782,,,,
0052,809.624,0,105,-507.933,,,,
0053,-2.068,0,0,26.149,,,,
0055,42.015,0,0,-40.823,,,,
0056,11815.447,0,-42,-14812.19,,,,
0057,0,0,0,3.017,,,,
0061,25,0,0,455.662,,,,
006201,-3,42,0,-92.806,116,111,6,6
006203,1,0,0,-2,,,,
006204,0,0,0,2.144,,,,
006205,-51,0,0,193.32,,,,
006206,-5,0,0,7.899,,,,
006207,-190.609,0,0,159.955,,,,
006208,-240.074,0,0,-1320.847,,,,
00631L,4900.281,0,0,32405.393,,,,
00632R,3309,0,206,-15267.507,,,,
00633L,177,0,0,-311.392,,,,
00634R,0,0,0,-14,,,,
00635U,-240.555,0,51,-2974.822,,,,
00636,-76,0,0,89.377,,,,
00636K,0,0,0,0,,,,
00637L,1411,0,0,-811.223,,,,
00638R,0,0,0,249,,,,
00639,19.054,0,0,-126.358,,,,
00640L,-6,0,0,54.101,,,,
00641R,0,0,0,-452.974,,,,
00642U,-171.489,0,1,122.346,,,,
00643,-132,0,0,218.562,,,,
00643K,0,0,0,0,,,,
00645,1.185,0,0,-42.731,,,,
00646,-366.916,0,0,-298.534,,,,
00647L,-2,0,0,68.189,,,,
00648R,0,0,0,-150,,,,
00650L,-63,0,0,1753.219,,,,
00651R,0,0,0,34.4,,,,
00652,444.557,0,-128,-382.821,,,,
00653L,-1,0,0,87.367,,,,
00654R,0,0,0,36.1,,,,
00655L,161,0,0,-134.695,,,,
00656R,0,0,0,-4,,,,
00657,-38,0,0,34.622,,,,
00657K,0,0,0,0,,,,
00660,-5,0,0,0,,,,
00661,-35,0,0,145.827,,,,
00662,174.085,0,-4,-2156.954,,,,
00663L,228.01,0,0,2334.417,,,,
00664R,-466,0,0,-2630.663,,,,
00665L,-296,0,0,3807.261,,,,
00666R,0,0,0,-6.53,,,,
00668,0.15,0,0,-3,,,,
00668K,0,0,0,0,,,,
00669R,2,0,0,-28,,,,
00670L,-88,0,0,197.172,,,,
00671R,0,0,0,-289,,,,
00673R,169,0,0,15337.203,,,,
00674R,0,0,0,-178.787,,,,
00675L,-57,0,0,136.772,,,,
00676R,569,0,0,-113.934,,,,
00678,-52,0,0,-86.2,,,,
00679B,1004.89,0,0,6186.996,5976,5949,9,9
00680L,0,0,250,2705,,,,
00681R,0,0,0,0,,,,
00682U,0,0,0,-3,,,,
00683L,-1,0,0,5,,,,
00686R,0,0,0,-1423.517,,,,
00687B,3690.7,0,0,2458.658,5838,5912,6,6
00687C,0,0,0,0,,,,
00688L,102,0,0,-50,,,,
00689R,0,0,0,0,,,,
00690,-50,0,0,-131.335,,,,
00692,159.015,0,0,-193.589,,,,
00693U,19,0,0,385.502,,,,
00694B,21,0,0,-19.347,0,0,0,0
00695B,16,0,0,35.785,0,0,0,0
00696B,1309,0,0,-1192.705,189,189,0,0
00697B,13,0,0,6.57,11,11,0,0
