code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,6615.7,0,0,-529.695,,,,
00401A,2381,0,499,-170.543,,,,
00403A,7245.43,0,2616,-51653.933,,,,
0050,12025.038,3770,-53,5203.553,,,,
0051,14.998,0,0,14.069,,,,
0052,5875.47,-220,-167.798,2497.302,,,,
0053,2,0,0,15.81,,,,
0055,22,0,-5,-21.063,,,,
0056,10097.089,0,-112.614,21872.831,,,,
0057,0,0,0,-1.923,,,,
0061,24,0,0,95.364,,,,
006201,22.998,20,0,-55.311,178,180,6,6
006203,0,0,0,-0.99,,,,
006204,0,0,0,0.665,,,,
006205,-1,0,0,50.161,,,,
006206,-1,0,0,36.582,,,,
006207,27,0,0,2.579,,,,
006208,327.168,0,75.099,1254.479,,,,
00625K,0,0,0,10,,,,
00631L,22852.82,0,-36,-3350.217,,,,
00632R,284,0,-5257,-27681.333,,,,
00633L,89,0,0,416.934,,,,
00634R,0,0,0,-120.771,,,,
00635U,23.15,0,36,403.482,,,,
00636,18,0,0,59.686,,,,
00636K,0,0,0,0,,,,
00637L,1461,0,30,958.334,,,,
00638R,-12,0,0,-26.05,,,,
00639,39,0,0,-76.932,,,,
00640L,0,0,0,60.235,,,,
00641R,0,0,0,-1234.593,,,,
00642U,-14.826,0,0,-1152.598,,,,
00643,77,0,0,317.367,,,,
00645,80,0,0,55.207,,,,
00646,-0.722,0,0,-3420.861,,,,
00647L,1,0,0,20.09,,,,
00648R,0,0,0,-171.3,,,,
00650L,164,0,0,-364.106,,,,
00651R,0,0,0,315,,,,
00652,0,0,0,154.998,,,,
00653L,-1,0,0,87.453,,,,
00654R,0,0,0,2.99,,,,
00655L,110,0,108,-52.863,,,,
00656R,0,0,0,-26,,,,
00657,0,0,0,13.022,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,18,,,,
00661,24,0,0,57.847,,,,
00662,-378.974,0,0,-5147.336,,,,
00663L,833,0,0,-296.042,,,,
