code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-13764,0,759,-38514.15,,,,
00401A,-2227.85,0,8,1579.893,,,,
00402A,-27.891,0,0,-377.752,,,,
00403A,-232883.497,0,-611,-310017.109,,,,
00404A,-2545,0,0,-2000.261,,,,
00405A,-31253.82,0,15,-59870.277,,,,
00406A,-501.7,0,0,-162713.377,,,,
00407A,-382.5,0,0,-67768.212,,,,
00408A,-15,0,0,-4137.821,,,,
0050,-148153.654,3600,3712.54,-212599.937,,,,
0051,-9.892,0,0,-89.004,,,,
0052,-1560.581,-350,-2186.474,-17897.644,,,,
0053,-8.024,0,0,-25.107,,,,
0055,255.8,0,-112,-183.121,,,,
0056,-31857.966,353,-433.075,-39397.294,,,,
0057,-1.997,0,0,-10,,,,
0061,-224.9,0,0,157.975,,,,
006201,-42,-55,0,-166.305,522,482,1,5
006203,-4.994,0,0,-14.947,,,,
006204,-3,0,0,-0.689,,,,
006205,82,0,0,-70.425,,,,
006206,8,0,0,-0.33,,,,
006207,-2,0,0,2.37,,,,
006208,-2216.825,0,0,-2736.267,,,,
00625K,0,0,0,0,,,,
00631L,-30210.187,0,500,-186548.355,,,,
00632R,-565,0,-4900,107978.033,,,,
00633L,90,0,0,-1070.472,,,,
00634R,0,0,0,223.935,,,,
00635U,-18.426,0,0,940.416,,,,
00636,117,0,0,-160.235,,,,
00636K,0,0,0,0,,,,
00637L,-1350,0,0,-3798.53,,,,
00638R,0,0,0,27,,,,
00639,-71,0,0,-241.81,,,,
00640L,-7,0,0,-6.033,,,,
00641R,0,0,0,399.35,,,,
00642U,22.1,0,0,2280.906,,,,
00643,-65,0,0,479.802,,,,
00643K,0,0,0,0,,,,
00645,-2.776,0,0,6.826,,,,
00646,773.988,0,0,7577.966,,,,
00647L,18,0,0,-20.801,,,,
00648R,0,0,0,578.89,,,,
00650L,86,0,0,3543.982,,,,
00651R,-54,0,0,-42,,,,
00652,229,0,-34,119.682,,,,
00653L,74,0,0,219,,,,
00654R,0,0,0,-81,,,,
00655L,-41,0,0,-14.776,,,,
00656R,0,0,0,96.251,,,,
00657,115.069,0,0,-122.128,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,2,,,,
00661,-70,0,0,-27.921,,,,
00662,34.508,0,0,-500.551,,,,
00663L,-537,0,0,-4350.948,,,,
00664R,0,0,0,18402.945,,,,
00665L,803,0,0,13476.134,,,,
00666R,8,0,0,291.001,,,,
00668,1,0,0,19.233,,,,
00668K,0,0,0,0,,,,
00669R,-4,0,0,-270,,,,
00670L,-43.342,0,-3,-614.595,,,,
00671R,0,0,0,1510.412,,,,
00673R,-154,0,0,8530.446,,,,
00674R,25,0,0,88.472,,,,
00675L,-100,0,0,-1084.224,,,,
00676R,52,0,0,6282.175,,,,
00678,147,0,0,-113.74,,,,
00679B,11693.5,0,-830,12758.058,3778,3892,25,23
00680L,178,0,1298,5951.213,,,,
00681R,-2,0,0,2,,,,
00682U,0,0,0,0.034,,,,
00683L,0,0,0,22,,,,
00684R,0,0,0,-0.005,,,,
00685L,9.296,0,-3500,-414820.196,,,,
00686R,5,0,0,2584.2,,,,
00687B,9644.036,0,0,14502.649,5176,5202,2,0
00687C,0,0,0,0,,,,
00688L,463,0,200,2959.1,,,,
00689R,150,0,0,-149.99,,,,
00690,-49.76,0,0,-664.462,,,,
00692,-351.88,0,0,-945.23,,,,
00693U,97,0,0,964.199,,,,
00694B,13,0,0,-60.028,1,1,0,0
00695B,-6,0,0,11.69,0,0,0,0
00696B,1456,0,0,-772.778,139,201,0,0
00697B,0.06,0,0,178.251,11,11,0,0
00700,419,0,-255,-18.104,,,,
00701,-742.98,0,0,673.883,,,,
00702,0.06,0,0,10.027,,,,
00703,0,0,0,-1.327,,,,
00706L,-7,0,0,1550.27,,,,
00708L,145,0,0,-44.085,,,,
00709,0,0,0,35.632,,,,
00710B,48,0,0,-6.768,,,,
00711B,4,0,0,-4.438,,,,
00712,2798,0,0,9368.111,,,,
00713,182.197,0,-200,-428.847,,,,
00714,500,0,0,-434.937,,,,
00715L,-459,0,0,3704.157,,,,
00717,6,0,0,101,,,,
00719B,1330,0,0,1156.355,81,72,0,0
00720B,2815,0,0,4191.662,2001,2007,0,0
00722B,195,0,0,127.73,78,78,0,0
00723B,0,0,0,3.203,109,109,0,0
00724B,-65,0,0,165.802,20,20,0,0
00725B,778,0,0,1363.01,619,619,0,0
00726B,3,0,0,244.925,1,1,0,0
00727B,0,0,0,0.227,0,0,0,0
00728,-97,0,0,41.674,,,,
00730,-158,0,0,85.113,,,,
00731,-56,0,0,57.47,,,,
00733,-401,0,0,329.637,,,,
00734B,-2,0,0,-1,0,0,0,0
00735,-604.218,0,-3,-1293.04,,,,
00736,0,0,0,-2,,,,
00737,56,0,0,-53.924,,,,
00738U,-104.635,0,0,-705.549,,,,
00739,-1,0,0,-3.201,,,,
00740B,511,0,0,-415.74,83,83,0,0
00741B,0,0,0,13.442,2,2,0,0
00746B,157,0,0,-164.65,0,0,0,0
00749B,0,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,982,0,0,1848.052,2428,2424,0,0
00752,3082,0,-28,5413.445,,,,
00753L,839,0,0,4613.394,,,,
00754B,-82,0,0,32.171,0,0,0,0
00755B,-40,0,0,40.227,0,0,0,0
00756B,1,0,0,34.465,21,21,0,0
00757,157.133,0,0,-32.324,,,,
00758B,0,0,0,-0.158,0,0,0,0
00759B,0,0,0,0,0,0,0,0
00760B,-2,0,0,2.516,3,3,0,0
00761B,-189,0,0,192.445,26,26,0,0
00762,-281.459,0,0,229.708,,,,
00763U,-3,0,0,240.596,,,,
00764B,521,0,0,-1307.253,37,42,0,0
00768B,248,0,0,94.18,172,182,0,0
00770,-166,0,0,130.095,,,,
00771,0,0,0,4.002,,,,
00772B,1156,0,0,1522.004,1310,1305,0,0
00773B,164,0,0,285.163,4,4,0,0
