code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-13978.662,1600,2513.574,8857.385,,,,
0051,9.034,0,0,-13.242,,,,
0052,281.113,0,30,-251600.366,,,,
0053,1,0,0,17.14,,,,
0055,5.166,0,0,-4.573,,,,
0056,4390.007,170,0,2784.275,,,,
0057,0,0,0,-4.752,,,,
0061,151,0,0,35.306,,,,
006201,8,0,0,-27.487,72,62,0,0
006203,1,0,0,1,,,,
006204,0,0,0,-3.664,,,,
006205,31,0,0,11.966,,,,
006206,6,0,0,31.31,,,,
006207,-11,0,0,46.655,,,,
006208,487.083,56,-9,460.991,,,,
00631L,217.7,0,162,377.101,,,,
00632R,-312,500,-2441,-26440.071,,,,
00633L,362,0,0,1925.137,,,,
00634R,0,0,0,-168,,,,
00635U,3003,0,0,-772.283,,,,
00636,3,0,-10,225.489,,,,
00636K,0,0,0,-0.2,,,,
00637L,-1187,0,0,7875.527,,,,
00638R,0,0,0,151.87,,,,
00639,27,0,0,352.166,,,,
00640L,-3,0,0,136.266,,,,
00641R,0,0,0,-1341.316,,,,
00642U,30,0,0,-2672.13,,,,
00643,81,0,0,356.814,,,,
00643K,0,0,0,0,,,,
00645,-1,0,0,64.825,,,,
00646,-33.3,0,0,-104.026,,,,
00647L,-1,0,0,-12.369,,,,
00648R,0,0,0,-1171.317,,,,
00650L,188,0,0,1610.126,,,,
00651R,27,0,0,-89.956,,,,
00652,11.132,0,0,224.117,,,,
00653L,0,0,0,171.585,,,,
00654R,0,0,0,2.21,,,,
00655L,-59,0,0,895.59,,,,
00656R,0,0,0,-131.5,,,,
00657,9,0,0,7.091,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,4,,,,
00661,2,0,0,-160.297,,,,
00662,0,0,0,-1581.252,,,,
00663L,1250,0,0,2004.332,,,,
00664R,0,0,0,-11796.353,,,,
00665L,594,0,0,4007.693,,,,
00666R,21,0,0,35,,,,
00668,-2,0,0,-137.904,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-176.693,,,,
00670L,15,0,0,396.147,,,,
00671R,0,0,0,2406,,,,
00673R,0,0,0,42.872,,,,
00674R,0,0,0,-130.435,,,,
00675L,38.1,0,0,318.937,,,,
00676R,0,0,-30,-1039.975,,,,
00678,-69,0,71,-37.527,,,,
00679B,15474.115,0,1110,10821.584,12113,12330,34,34
00680L,-346,0,-50,24561.194,,,,
00681R,0,0,0,-3,,,,
00682U,0,0,0,-0.025,,,,
00683L,263,0,0,-239.003,,,,
00684R,0,0,0,7,,,,
00685L,9,0,0,140.851,,,,
00686R,0,0,-5,-327.6,,,,
00687B,5245.01,0,665,11019.978,20110,19859,81,81
00687C,0,0,0,0.099,,,,
00688L,415,0,0,3971.58,,,,
00689R,-48,0,0,47,,,,
00690,1,0,0,124.98,,,,
00692,122.999,0,-365,209.761,,,,
00693U,-25,0,140,-409.12,,,,
00694B,-33,0,0,10.702,0,0,0,0
00695B,2,0,0,-0.523,0,0,0,0
00696B,203,0,0,-79.331,333,333,0,0
00697B,7,0,0,14.936,19,19,0,0
00700,41,0,0,-115.73,,,,
00701,-5,0,0,101.585,,,,
00702,0,0,0,4.186,,,,
00703,0,0,0,6.733,,,,
00706L,0,0,0,378.607,,,,
00707R,0,0,0,-5,,,,
00708L,0.02,0,20,777.107,,,,
00709,-1,0,0,19,,,,
00710B,34,0,0,17.061,,,,
00711B,0,0,0,-3.008,,,,
00712,21141,0,0,2825.503,,,,
00713,129.515,0,0,2857.716,,,,
00714,1,0,0,3.129,,,,
00715L,-541,0,0,-31116.039,,,,
00717,6,0,0,5,,,,
00719B,-1035,0,-20,1142.37,122,122,0,0
00720B,1538,0,0,1374.943,4111,4133,44,44
