code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-2302.75,0,0,-1906.47,,,,
00401A,-71.95,0,45,514.111,,,,
00403A,-778928.308,0,176,-1946519.918,,,,
0050,-52953.236,0,-802.366,-15104.841,,,,
0051,0.015,0,0,-0.191,,,,
0052,-447.148,-100,-150.941,-4240.205,,,,
0053,0,0,0,4.286,,,,
0055,-3.854,0,0,45.165,,,,
0056,5339.874,0,-764.89,21191.838,,,,
0057,-3.1,0,0,6.803,,,,
0061,15,0,0,345.249,,,,
006201,-2,33,0,40.476,181,234,7,7
006203,-7,0,0,52.002,,,,
006204,-2,0,0,0.335,,,,
006205,-41,0,0,410.287,,,,
006206,0,0,0,51.758,,,,
006207,2,0,0,85.829,,,,
006208,183.007,-36,-13,1810.552,,,,
00631L,-9020.765,0,-80,-50229.734,,,,
00632R,-1252,0,-100,19894.925,,,,
00633L,124,0,0,416.978,,,,
00634R,0,0,0,-128,,,,
00635U,-2485.049,0,1,2153.893,,,,
00636,9,0,0,147.934,,,,
00636K,0,0,0,0,,,,
00637L,150,0,1598,-247.927,,,,
00638R,0,0,0,3,,,,
00639,75,0,0,291.11,,,,
00640L,74,0,0,403.733,,,,
00641R,0,0,0,-2961.834,,,,
00642U,-33.047,0,0,1321.469,,,,
00643,-360,0,0,655.441,,,,
00645,11.848,0,0,215.236,,,,
00646,-1117.935,50,0,1291,,,,
00647L,0,0,0,28.682,,,,
00648R,7,0,0,-266.019,,,,
00650L,33,0,0,680.367,,,,
00651R,0,0,0,2.892,,,,
00652,27,0,27,-190.3,,,,
00653L,12,0,0,-120.085,,,,
00654R,0,0,0,18.85,,,,
00655L,53,0,0,250.374,,,,
00656R,0,0,0,0.8,,,,
00657,1,0,0,14.126,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,1,,,,
00661,11,0,0,45.151,,,,
00662,387.155,0,0,-90.821,,,,
00663L,74.05,0,0,-109.343,,,,
00664R,0,0,0,622.318,,,,
00665L,337,0,0,-1423.597,,,,
00666R,0,0,0,6.94,,,,
00668,-5,0,0,3.333,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-189.571,,,,
00670L,96,0,0,265.008,,,,
00671R,0,0,0,-2655.398,,,,
00673R,85,0,0,-10701.177,,,,
00674R,0,0,0,73.508,,,,
00675L,59.02,0,-1,118.675,,,,
00676R,0,0,0,707.222,,,,
00678,-158,0,1,159.245,,,,
