code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-4411.92,0,0,-100441.076,,,,
00401A,-1494.948,0,160,-7865.093,,,,
0050,-29518.13,0,-5430.27,-7507.135,,,,
0051,1.045,0,0,27.973,,,,
0052,-17919.082,-2170,-5822.939,-6486.668,,,,
0053,0,0,0,-8.704,,,,
0055,-6.938,0,0,-143.809,,,,
0056,-1709.802,0,0,14646.311,,,,
0057,0,0,0,0,,,,
0061,-75,0,0,421.594,,,,
006201,-8,0,0,-111.761,137,139,2,2
006203,0,0,0,2,,,,
006204,2,0,0,0.325,,,,
006205,-59,0,0,108.901,,,,
006206,-8,0,0,21.802,,,,
006207,0,0,0,3.923,,,,
006208,-251.238,0,-20,664.399,,,,
00631L,-3474.98,0,-1801,-80240.746,,,,
00632R,-10,0,771,8149.339,,,,
00633L,981,0,0,-266.94,,,,
00634R,0,0,0,132.999,,,,
00635U,-25.757,0,27,1665.239,,,,
00636,5,0,0,173.183,,,,
00636K,0,0,0,0.5,,,,
00637L,-181.6,0,70,2174.337,,,,
00638R,-23,0,0,-227.001,,,,
00639,25,0,0,786.027,,,,
00640L,1.192,0,0,17.696,,,,
00641R,0,0,0,488.9,,,,
00642U,-237.495,0,-187,7676.647,,,,
00643,0,0,0,474.572,,,,
00645,-1,0,0,-63.64,,,,
00646,11.09,0,0,71,,,,
00647L,0,0,0,40.155,,,,
00648R,13,0,0,-1258.989,,,,
00650L,-774,0,0,-277.506,,,,
00651R,0,0,0,59.081,,,,
00652,-1,0,0,46.144,,,,
00653L,29,0,0,20.466,,,,
00654R,0,0,0,21.221,,,,
00655L,58,0,0,382.157,,,,
00656R,0,0,0,-1.001,,,,
00657,3,0,0,52.08,,,,
00657K,0,0,0,0,,,,
00660,1,0,0,-2,,,,
00661,0,0,0,5.653,,,,
00662,-35.783,0,0,-1791.491,,,,
00663L,-101.98,0,0,70.448,,,,
00664R,0,0,0,-3814.05,,,,
00665L,-2322,0,0,-796.37,,,,
00666R,0,0,0,23.209,,,,
00668,-1,0,0,9.967,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-21,,,,
00670L,-32,0,-3,689.144,,,,
00671R,-554,0,0,1099.85,,,,
00673R,-276,0,0,-12624.45,,,,
00675L,33,0,94,10.63,,,,
00676R,0,0,0,-185.155,,,,
00678,0,0,2,10.258,,,,
00679B,-17415.849,0,0,10992.92,5152,5346,6,6
00680L,-8627,0,0,1654.33,,,,
00681R,0,0,0,107,,,,
00682U,0,0,0,1.188,,,,
00683L,5,0,0,8.038,,,,
00684R,0,0,0,-0.19,,,,
00685L,11,0,0,-355.966,,,,
00686R,5,0,0,162.154,,,,
