code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-66856.336,0,-4030,-30177.756,,,,
0051,-4.816,0,-651,574.662,,,,
0052,-83.661,0,7,-648.86,,,,
0053,0,0,0,-9.265,,,,
0055,-11,0,0,0.828,,,,
0056,-34171.297,0,14.511,-3955.995,,,,
0057,0,0,0,-10.837,,,,
0061,447,0,0,-302.905,,,,
006201,-25,0,0,-69.191,181,177,0,0
006204,0,0,0,1.499,,,,
006205,523,0,-90,-117.281,,,,
006206,-1,0,0,121.64,,,,
006207,-43,0,0,96.314,,,,
006208,-1274.975,94,0,-1158.864,,,,
00631L,-1618.09,0,0,-39.714,,,,
00632R,169,0,-1811,28636.353,,,,
00633L,132,0,0,64.447,,,,
00634R,393,0,0,-37.05,,,,
00635U,60.12,0,1,-395.209,,,,
00636,-285,0,-140,771.172,,,,
00636K,0,0,0,0,,,,
00637L,-716,0,-50,-1672.235,,,,
00638R,291,0,0,-1734,,,,
00639,1010,0,-970,653.911,,,,
00640L,4,0,0,265.429,,,,
00641R,0,0,0,-2182.561,,,,
00642U,58.743,0,0,6601.578,,,,
00643,85,0,0,1068.328,,,,
00645,1,0,0,157.317,,,,
00646,1459.601,370,0,5379.025,,,,
00647L,0,-32,0,88.572,,,,
00648R,0,0,0,608.065,,,,
00650L,-53,0,0,-255.131,,,,
00651R,0,0,0,30.95,,,,
00652,-0.86,0,0,-83.264,,,,
00653L,-4,0,0,15.07,,,,
00654R,0,0,0,-173.128,,,,
00655L,-127,0,0,624.488,,,,
00656R,1447,0,0,-1335.323,,,,
00657,0,0,0,6.061,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,13,,,,
00661,-1,0,10,1.463,,,,
00662,142.91,0,0,298.289,,,,
00663L,-190,0,0,-7711.117,,,,
00664R,30,0,0,2338.847,,,,
00665L,-109,0,0,482.587,,,,
00666R,0,0,0,-30.05,,,,
00668,0,0,0,2.402,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,510.95,,,,
00670L,-4.936,0,0,-29.094,,,,
00671R,0,0,0,-9426.55,,,,
00673R,-317,0,0,-45141.622,,,,
00674R,0,0,0,356.97,,,,
00675L,-199,0,-135,-1602.339,,,,
00676R,0,0,1302,778.225,,,,
00678,0,0,0,74.351,,,,
00679B,10687.188,0,20,-6219.096,16212,16223,33,36
00680L,-500,0,0,-1279.041,,,,
00681R,-5,0,0,61.999,,,,
00682U,0,0,0,4.04,,,,
00683L,0,0,0,-224.809,,,,
00684R,0,0,0,40,,,,
00685L,-34,0,-44,-361.569,,,,
00686R,0,0,0,1259.99,,,,
00687B,9738.302,0,-700,965.759,26397,26653,2,20
00687C,0,0,0,0,,,,
00688L,-5424,0,1148,3237.583,,,,
00689R,50,0,0,-50.005,,,,
00690,11,0,0,-159.665,,,,
00692,-214.9,0,0,-8.99,,,,
00693U,99,0,0,-367.124,,,,
00694B,137,0,0,-134.074,0,0,0,0
00695B,0,0,0,3.09,77,77,0,0
00696B,1853,0,0,-1893.168,403,403,0,0
00697B,-1,0,0,-471.993,604,574,0,0
00700,88,0,0,-6.06,,,,
00701,-3,0,0,129.16,,,,
00702,0,0,0,4.983,,,,
00703,-1,0,0,8.862,,,,
00706L,-296,0,0,-16753.896,,,,
00708L,0,12,0,-513.76,,,,
00709,0,0,0,1.655,,,,
00710B,64,0,0,9.733,,,,
00711B,-1,0,0,0.949,,,,
00712,42,0,250,-13492.791,,,,
00713,-1262.91,-540,0,699.15,,,,
00714,-2,0,0,13.69,,,,
