code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-23183.504,1000,-3225.112,-25634.155,,,,
0051,-1,0,1,-22.025,,,,
0052,-164.574,32,0,-1168.423,,,,
0053,0,0,0,1.737,,,,
0055,43,0,0,-25.242,,,,
0056,-6352.973,320,-349.809,-1467.495,,,,
0057,0,0,0,-7.675,,,,
0061,68,0,0,56.589,,,,
006201,-5,20,0,-43.097,54,53,0,0
006203,0,0,0,-1,,,,
006204,0,0,0,-0.734,,,,
006205,-32,0,0,-35.061,,,,
006206,-59,0,0,108.337,,,,
006207,-12,0,0,-14,,,,
006208,-427.555,0,212,-3184.413,,,,
00631L,251.051,0,208,-1347.211,,,,
00632R,102,0,1682,-1176.278,,,,
00633L,-383,0,0,-75.434,,,,
00634R,0,0,0,800,,,,
00635U,548.143,0,-27,201.63,,,,
00636,-31,0,0,-47.551,,,,
00636K,0,0,0,0,,,,
00637L,-2406.8,0,0,-779.408,,,,
00638R,0,0,0,-10,,,,
00639,-13,0,0,-282.77,,,,
00640L,29,0,0,40.351,,,,
00641R,0,0,0,-73.496,,,,
00642U,0,0,3,-529.898,,,,
00643,1,0,0,-374.911,,,,
00645,0,0,0,-20.827,,,,
00646,18.1,100,0,-1942.683,,,,
00647L,-2,0,0,193.438,,,,
00648R,0,0,0,6760.9,,,,
00650L,330,0,0,2313.553,,,,
00651R,0,0,0,-237.49,,,,
00652,-7,0,1,39.314,,,,
00653L,-4,0,0,-43.446,,,,
00654R,0,0,0,17.998,,,,
00655L,-73,0,0,-139.599,,,,
00656R,-1,0,0,140,,,,
00657,0.263,0,0,1.57,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,29,,,,
00661,3,0,1,-199.3,,,,
00662,-1329.065,0,0,-50.989,,,,
00663L,24.03,0,0,-752.951,,,,
00664R,0,0,0,9386.225,,,,
00665L,1341,0,0,12418.275,,,,
00666R,8,0,0,-319.983,,,,
00668,0,0,0,25.425,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,259.1,,,,
00670L,-1,0,-30,543.403,,,,
00671R,0,0,0,-1308.999,,,,
00673R,0,0,0,103.032,,,,
00674R,0,0,0,1689.101,,,,
00675L,499,0,0,-839.261,,,,
00676R,0,0,0,646.501,,,,
00678,109,0,0,-100.701,,,,
00679B,6363,0,-2540,4836.306,13028,13043,71,71
00680L,0,0,0,6923.031,,,,
00681R,0,0,0,1,,,,
00682U,0,0,0,12.847,,,,
00683L,23,0,0,57,,,,
00685L,-31,0,0,-243.183,,,,
00686R,0,0,0,-689,,,,
00687B,1890.705,0,0,4925.734,21922,21889,1,1
00687C,0,0,0,0,,,,
00688L,0,0,0,296.79,,,,
00689R,0,0,0,-0.013,,,,
00690,-120,0,0,-338.734,,,,
00692,-7.83,0,52,-48.381,,,,
00693U,35,0,-108,859.932,,,,
00694B,0,0,0,44.615,0,0,0,0
00695B,-2,0,0,5.264,3,3,0,0
00696B,172,0,0,206.527,426,427,0,0
00697B,-1,0,0,-73.566,24,23,0,0
00700,182,0,0,73.652,,,,
00701,78,0,0,269.823,,,,
00702,0,0,0,0.22,,,,
00703,0,0,0,94.041,,,,
00706L,5,0,0,-977.179,,,,
00708L,-27,0,-36,-982.201,,,,
00709,0,0,0,184,,,,
00710B,114,0,0,-26.609,,,,
00711B,27,0,0,-19.979,,,,
00712,-298,0,0,-567.794,,,,
00713,53.305,-69,0,3090.226,,,,
00714,105,0,0,-106.096,,,,
00715L,653,0,0,1017.32,,,,
00717,93,0,0,35,,,,
00719B,758,0,-151,328.056,145,140,0,0
00720B,723,0,-200,1041.642,4206,4209,44,44
00722B,24,0,0,-22.537,168,168,0,0
00723B,46,0,0,3.968,114,114,0,0
00724B,221,0,0,-15.012,47,47,0,0
00725B,2279,-1170,-100,1560.645,1368,1368,0,0
00726B,19,0,0,74.708,6,16,0,0
00727B,-18,0,0,81.31,1,1,0,0
00728,-48,0,0,59.777,,,,
00730,-2.9,0,0,-513.804,,,,
00731,11,0,0,82.341,,,,
00733,17.003,0,0,97.854,,,,
00734B,0,0,0,2,0,0,0,0
00735,-32.955,0,0,-491,,,,
00736,0,0,3,-1,,,,
00737,661,0,0,-103.755,,,,
00738U,-118,0,0,1098.486,,,,
00739,0,0,0,78.7,,,,
00740B,-73,0,0,86.17,118,119,0,0
00741B,1,0,0,16.671,16,16,0,0
00746B,278,0,0,-273.642,1,1,0,0
00749B,0,0,0,2,0,0,0,0
00750B,-5,0,0,5,0,0,0,0
00751B,1140,0,-100,524.072,3993,3993,0,0
00752,127.1,0,0,-49.033,,,,
00753L,592,0,0,4025.95,,,,
00754B,0,0,0,6.001,0,0,0,0
00755B,-10,0,0,0.098,2,2,0,0
00756B,0,0,0,14,21,21,0,0
00757,-59.891,0,4,-396.037,,,,
00758B,-2,0,0,0,0,0,0,0
00759B,0,0,0,0.998,0,0,0,0
00760B,-4,0,0,0.754,3,3,0,0
00761B,-427,480,0,-653.738,31,31,0,0
00762,35,0,0,-32.543,,,,
00763U,-9,0,-10,382.054,,,,
00764B,158,0,0,21.044,197,196,0,0
00768B,5,0,0,-1368.937,24,22,0,0
