code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-2974.938,-3670,5255.684,32682.815,,,,
0051,1,0,0,35.737,,,,
0052,1959.685,5000,2399.995,10076.188,,,,
0053,2,0,0,1.48,,,,
0055,56.152,0,0,-24.414,,,,
0056,-2478.267,0,10,-666.441,,,,
0057,3,0,0,-5.079,,,,
0061,-8,0,0,251.95,,,,
006201,-2,0,0,4.462,125,153,0,0
006203,0,0,0,3,,,,
006204,1,0,0,1.274,,,,
006205,-1,0,0,117.642,,,,
006206,0,0,0,-8.584,,,,
006207,49.05,0,0,6.767,,,,
006208,548.283,0,-50,819.205,,,,
00625K,0,0,0,-1,,,,
00632R,9428,-170,50,-21220.792,,,,
00633L,358,0,0,3270.694,,,,
00634R,0,0,0,-69.88,,,,
00635U,112.703,0,177,-4214.962,,,,
00636,-25.001,0,-15,545.748,,,,
00636K,0,0,0,0,,,,
00637L,5129,0,0,12117.043,,,,
00638R,0,0,0,-16.5,,,,
00639,-27,0,0,573.239,,,,
00640L,-7,0,0,201.887,,,,
00641R,0,0,0,-555.135,,,,
00642U,519.651,0,346,5633.853,,,,
00643,19,0,0,510.213,,,,
00645,8,0,0,37.476,,,,
00646,32.231,0,0,-658.157,,,,
00647L,-4,0,0,-3.938,,,,
00648R,15,0,0,1199.7,,,,
00650L,234,0,0,696.162,,,,
00651R,144,0,0,-360.57,,,,
00652,-6,0,-10,37.114,,,,
00653L,20,0,0,-204.288,,,,
00654R,0,0,0,44.155,,,,
00655L,-30,0,0,1063.377,,,,
00656R,0,0,0,0.78,,,,
00657,-24,0,0,31.098,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,2,,,,
00661,18,0,0,2.14,,,,
00662,-31,0,0,-615.629,,,,
00663L,1649,0,0,4333.253,,,,
00664R,-30,0,0,-4188.114,,,,
00665L,1678,0,0,1819.1,,,,
00666R,-50,0,0,21.565,,,,
00668,1,0,0,-55.898,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,522.806,,,,
00670L,3.069,0,0,901.143,,,,
00671R,0,0,0,2374.061,,,,
00673R,-84,0,0,-1022.638,,,,
00674R,2198,0,0,-1118.841,,,,
00675L,175,0,0,1562.797,,,,
00676R,14,0,0,-2915.389,,,,
00678,0,0,1,-8.501,,,,
00679B,-10805.758,0,-20,20271.335,6123,6442,0,0
00680L,2382,0,10953,-1388.9,,,,
00681R,0,0,0,0,,,,
00682U,0,0,0,43.796,,,,
00683L,21,0,0,114.306,,,,
00684R,0,0,0,20.884,,,,
00685L,-11,0,0,871.247,,,,
00686R,20,0,0,-632.91,,,,
00687B,-357.226,0,0,8400.411,9310,9950,0,0
00687C,0,0,0,0,,,,
00688L,1404,0,359,2281.7,,,,
00689R,-50,0,0,-44.125,,,,
00690,40,0,0,82.57,,,,
00692,-21,0,0,381.18,,,,
00693U,-9,0,0,402.289,,,,
00694B,103,0,0,-94.797,0,0,0,0
00695B,2,0,0,37.044,0,0,0,0
00696B,-17,0,0,252.591,182,182,0,0
00697B,-6,0,0,86.869,11,11,0,0
00700,162,0,-40,-49.991,,,,
00701,-89,0,0,367.735,,,,
00702,12,0,0,-11.362,,,,
00703,0,0,0,9.986,,,,
00706L,5,0,0,-38.984,,,,
00708L,1369.3,80,12,-3942.566,,,,
00709,-1,0,0,75.593,,,,
00710B,13,0,0,-6.99,,,,
00711B,45,0,0,-39.944,,,,
00712,5957.05,0,-50,-24202.819,,,,
00713,487.237,-70,-20,1244.192,,,,
00714,-1,0,0,2.942,,,,
00715L,2256.89,0,0,4021.545,,,,
00717,284,0,0,-235.008,,,,
00719B,-553.95,0,0,528.371,73,73,0,0
00720B,4052,0,0,1216.901,3087,3084,0,0
00722B,784,0,0,-231.753,108,108,0,0
00723B,1,0,0,1,114,114,0,0
00724B,4,0,0,-115.302,35,35,0,0
00725B,59,0,-0.991,1448.11,727,717,0,0
00726B,191,0,0,-48.202,1,1,0,0
00727B,1,0,0,11.268,0,0,0,0
00728,5,0,0,34.857,,,,
00730,35,0,0,460.446,,,,
00731,26,0,0,130.574,,,,
00733,454,0,0,50.181,,,,
00734B,1,0,0,-4.005,0,0,0,0
00735,355.77,0,-40,225.647,,,,
00736,0,0,-1,-20,,,,
00737,-1,0,0,-1.722,,,,
00738U,430.71,0,41,862.678,,,,
00739,0,0,0,-38.563,,,,
00740B,1551,0,0,-1516.099,91,91,0,0
00741B,0,0,0,-0.954,12,12,0,0
00746B,202,0,0,-310.208,0,0,0,0
00749B,1,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,2685,0,-700,2005.848,3719,3719,0,0
00752,69,0,0,214.069,,,,
00753L,-1222,0,0,6333.047,,,,
00754B,17,0,0,1.638,0,0,0,0
00755B,3,0,0,13.128,5,6,0,0
00756B,90,0,0,-51.981,21,21,0,0
00757,-18.385,0,41,-297.997,,,,
00758B,0,0,0,1.487,0,0,0,0
00759B,0,0,0,0.462,0,0,0,0
00760B,2,0,0,-0.45,3,3,0,0
00761B,299,0,0,-263.765,31,31,0,0
00762,18,0,0,-27.364,,,,
00763U,31,0,0,-323.105,,,,
00764B,-213,0,0,331.844,45,45,0,0
00768B,138,0,0,-96.523,120,120,0,0
00770,127,0,0,-199.297,,,,
00771,0,0,0,-8.002,,,,
00772B,557,0,0,589.177,2180,2181,0,0
00773B,259,0,0,-126.611,307,307,0,0
00775B,0,0,0,0,,,,
00777B,5,0,0,0,0,0,0,0
00778B,20,0,0,-10,0,0,0,0
00779B,2,0,0,35,0,0,0,0
00780B,65,0,0,-60.297,0,0,0,0
00781B,0,0,0,-0.201,29,21,0,0
00782B,0,0,0,11.102,25,25,0,0
00783,117,0,0,-68.354,,,,
00785B,-1,0,0,0,0,0,0,0
00786B,0,0,0,9.546,15,15,0,0
00787B,0,0,0,0.999,0,0,0,0
00788B,0,0,0,103.869,22,23,0,0
00789B,4,0,0,-4,0,0,0,0
00791B,0,0,0,0,0,0,0,0
00792B,3,0,0,3,0,0,0,0
00793B,0,0,0,4.982,0,0,0,0
00795B,503,0,0,2127.887,3432,3436,0,0
00799B,0,0,0,-179.884,19,18,0,0
