code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-8422.332,1600,608.001,2907.124,,,,
0051,0,0,0,-13.566,,,,
0052,810.75,1665,50,-15233.818,,,,
0053,0,0,0,-2.904,,,,
0055,9,0,0,88.424,,,,
0056,3039.88,0,523,3009.377,,,,
0057,0,0,0,-5.999,,,,
0061,0,0,0,15.835,,,,
006201,-1,-230,0,143.789,75,93,0,0
006203,0,0,0,-1,,,,
006204,0,0,0,0.164,,,,
006205,10,0,0,-9.098,,,,
006206,11,0,0,20.267,,,,
006207,-1,0,0,-9.531,,,,
006208,-50.192,-16,-2.5,259.5,,,,
00631L,215,0,3,227.854,,,,
00632R,587,0,3954,-4203.201,,,,
00633L,176,0,0,1371.631,,,,
00634R,0,0,0,75,,,,
00635U,-27.456,0,10,255.555,,,,
00636,-864,0,0,1164.004,,,,
00636K,0,0,0,0,,,,
00637L,3541,0,0,4943.868,,,,
00638R,0,0,0,128,,,,
00639,-208,0,0,235.625,,,,
00640L,0,0,0,319.212,,,,
00641R,0,0,0,591.8,,,,
00642U,-17,0,0,131.38,,,,
00643,-199,0,0,103.576,,,,
00643K,0,0,0,0,,,,
00645,-1,0,0,43.885,,,,
00646,-5.29,0,0,-66.72,,,,
00647L,0,0,0,14.467,,,,
00648R,0,0,0,237,,,,
00650L,619,0,0,1953.603,,,,
00651R,36,0,0,192,,,,
00652,-7,0,0,83.672,,,,
00653L,-4,0,0,51.927,,,,
00654R,0,0,0,10,,,,
00655L,-20,0,0,213.89,,,,
00656R,0,0,0,26,,,,
00657,-1,0,0,4.944,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,-21,,,,
00661,-2,0,0,-12.113,,,,
00662,26.049,0,0,-300.769,,,,
00663L,-84,0,2,1819.324,,,,
00664R,0,0,0,-856.931,,,,
00665L,465,0,0,4724.179,,,,
00666R,0,0,0,92,,,,
00668,-1,0,0,10.235,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,207,,,,
00670L,-7,0,0,142.74,,,,
00671R,0,0,0,3316.753,,,,
00673R,0,0,0,174.606,,,,
00674R,692,0,0,-2651.018,,,,
00675L,-10,0,-35,18.694,,,,
00676R,0,0,0,-220.051,,,,
00678,0.05,0,2,10.076,,,,
00679B,-8629.081,0,-633,3475.737,11885,11636,8,68
00680L,-238,0,780,-12802.435,,,,
00681R,0,0,0,30,,,,
00682U,0,0,0,-1,,,,
00683L,0,0,0,-239,,,,
00684R,0,0,0,19,,,,
00685L,-2,0,0,-81.701,,,,
00686R,0,0,-997,1871.178,,,,
00687B,699.086,0,25,-2747.252,19491,19473,75,75
00687C,0,0,0,0,,,,
00688L,0,0,0,-3826.676,,,,
00689R,0,0,0,1.07,,,,
00690,-11,0,0,19.645,,,,
00692,-89,0,0,302.214,,,,
00693U,15,0,0,706.947,,,,
00694B,205,0,0,-218.854,0,0,0,0
00695B,113,0,0,-105.811,0,0,0,0
00696B,3917.035,0,0,-3894.606,333,333,0,0
00697B,9,0,0,-60.803,22,19,0,0
00700,64,0,0,97.202,,,,
00701,-11,0,0,415.522,,,,
00702,0.05,0,0,2.283,,,,
00703,0,0,0,9.998,,,,
00706L,0,0,0,-1207.983,,,,
00707R,0,0,0,1,,,,
00708L,-57,0,-232,988.607,,,,
00709,-3,0,0,-36.852,,,,
00710B,-19,0,0,4.189,,,,
00711B,-190,0,0,0.883,,,,
00712,17726,0,0,2787.199,,,,
00713,-50.85,-60,-30,2362.391,,,,
00714,2,0,0,40.089,,,,
00715L,-252,0,0,16492.377,,,,
00717,58,0,0,-40,,,,
00719B,-1291.028,0,0,794.394,135,135,0,0
00720B,751,0,0,532.505,4011,4021,40,41
