code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-19060.685,0,1818.266,-14797.395,,,,
0051,-1,0,-26,23.648,,,,
0052,155.11,-59,19,-130.325,,,,
0053,0,0,0,-8.909,,,,
0055,44.4,0,0,1347.454,,,,
0056,-5432.142,0,505,34480.674,,,,
0057,0,0,0,-12.991,,,,
0061,761,0,0,114.337,,,,
006201,14,-50,0,-1.576,177,187,0,0
006203,0.047,0,0,2,,,,
006204,0,0,0,0.868,,,,
006205,-421,0,-60,1186.39,,,,
006206,-3,0,0,86.097,,,,
006207,-58,0,0,209.441,,,,
006208,591.418,0,0,2156.996,,,,
00625K,0,0,0,-1,,,,
00631L,-43.09,0,-35,-46.457,,,,
00632R,197,0,-470,11082.554,,,,
00633L,2470,0,0,3133.135,,,,
00634R,0,0,0,-212.003,,,,
00635U,-22.83,0,1,-1356.813,,,,
00636,-56,0,-70,1653.161,,,,
00636K,0,0,0,0,,,,
00637L,8670,0,838,29434.186,,,,
00638R,-112,0,-1900,1785.9,,,,
00639,-558,0,-730,1707.256,,,,
00640L,8,0,0,82.477,,,,
00641R,0,0,0,-308.031,,,,
00642U,-22,0,0,11983.72,,,,
00643,-201,0,-30,292.469,,,,
00643K,0,0,0,0,,,,
00645,0,0,0,-11.548,,,,
00646,11.577,0,0,-1179.988,,,,
00647L,1,-38,0,113.489,,,,
00648R,0,0,0,3609,,,,
00650L,113,0,0,2224.273,,,,
00651R,0,0,0,-266,,,,
00652,0,0,0,24.098,,,,
00653L,1,0,0,-25.046,,,,
00654R,0,0,0,3.1,,,,
00655L,343,0,0,943.036,,,,
00656R,0,0,0,-194.004,,,,
00657,-66,0,0,71.066,,,,
00657K,0,0,0,0,,,,
00660,-0.6,0,0,30,,,,
00661,-1,0,2,105.651,,,,
00662,201.002,0,0,2051.883,,,,
00663L,49,0,-15,-1893.155,,,,
00664R,0,0,-91,501,,,,
00665L,2662,0,-731,6229.398,,,,
00666R,0,0,0,302,,,,
00668,-1,0,0,17.355,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,235.8,,,,
00670L,-6,0,0,-331.637,,,,
00671R,0,0,0,-4563.942,,,,
00673R,-1058,0,0,-48416.934,,,,
00674R,0,0,0,321.5,,,,
00675L,-12,0,-188,14.697,,,,
00676R,0,0,0,47,,,,
00678,0,0,0,10.569,,,,
00679B,7486,0,752,-9006.484,16223,16242,36,35
00680L,-68,0,-2700,-6459.083,,,,
00681R,0,0,0,15,,,,
00682U,0,0,0,0.247,,,,
00683L,0,0,0,-24.595,,,,
00684R,0,0,0,-7.12,,,,
00685L,8,0,-18,-102.55,,,,
00686R,0,0,0,-1855.505,,,,
00687B,4923.095,0,6,-1467.748,26653,26788,20,20
00687C,0,0,0,0,,,,
00688L,-833,0,0,-990.602,,,,
00689R,20,0,0,-0.5,,,,
00690,14,0,0,-6.64,,,,
00692,-46.844,0,0,-1055.523,,,,
00693U,99,0,0,-620.714,,,,
00694B,108,0,0,-125.228,0,0,0,0
00695B,0,0,0,1.196,77,77,0,0
00696B,3301,0,10,-3299.35,403,403,0,0
00697B,4,0,0,-239.617,574,574,0,0
00700,549,0,0,344.057,,,,
00701,-67,0,0,-84.216,,,,
00702,0,0,0,11.432,,,,
00703,0,0,0,66.836,,,,
00706L,0,0,0,-8013.047,,,,
00707R,0,0,0,-0.001,,,,
00708L,0,50,0,-484.334,,,,
00709,3.018,0,0,23.885,,,,
00710B,-1,0,0,2.922,,,,
00711B,0,0,0,2.078,,,,
00712,-77,0,0,-14529.791,,,,
00713,242.3,0,0,1360.62,,,,
00714,-1,0,0,-7.879,,,,
00715L,30448,0,0,111542.849,,,,
00717,149,0,0,-118,,,,
00719B,478,0,0,90.386,268,274,0,0
00720B,-513.94,0,0,-810.361,4058,4058,0,0
00722B,24,0,0,-37.65,128,128,0,0
00723B,24,0,0,-26.15,114,114,0,0
00724B,-56,0,0,106.206,36,36,0,0
00725B,-1168,0,0,-1476.596,1400,1416,0,0
00726B,0,0,0,-191.069,4,4,0,0
00727B,-2,0,0,1.483,1,1,0,0
00728,0,0,0,55.673,,,,
00730,0,0,0,-122.613,,,,
00731,9.05,0,0,144.633,,,,
00733,44.005,0,0,63.57,,,,
00734B,0,0,0,2,4,4,0,0
00735,157,0,0,-52,,,,
00736,-2,0,1,5,,,,
00737,0,0,0,193.284,,,,
00738U,17,0,0,-216.286,,,,
00739,2,0,0,105.368,,,,
00740B,-71,0,0,82.34,129,129,0,0
00741B,0,0,0,14.01,14,14,0,0
00746B,-17,0,0,16.707,1,1,0,0
00749B,0,0,0,1,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,-57,0,0,234.492,4454,4450,0,0
00752,79.7,0,0,3062.615,,,,
00753L,7901,0,0,2370.686,,,,
