code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-63767.773,3500,2060.638,-18861.333,,,,
0051,0,0,6,27.282,,,,
0052,46.225,0,23,-1945.015,,,,
0053,0,0,0,9.767,,,,
0055,9,0,0,-146.624,,,,
0056,-17867.804,660,2993,-2142.356,,,,
0057,0,0,0,-3,,,,
0061,25,0,0,180.538,,,,
006201,1,-40,0,68.483,59,58,0,0
006203,0,0,0,1,,,,
006204,-1,0,0,-22.575,,,,
006205,-92,0,0,302.766,,,,
006206,15,0,0,82.083,,,,
006207,2,0,0,32.754,,,,
006208,326.848,0,0,-647.156,,,,
00631L,29.02,0,-27,10.086,,,,
00632R,-100.86,0,-964,-119.363,,,,
00633L,1775,0,0,3534.494,,,,
00634R,0,0,0,-149,,,,
00635U,15.38,0,831,-987.01,,,,
00636,-17,0,0,783.413,,,,
00636K,0,0,0,0,,,,
00637L,11693,0,900,23547.725,,,,
00638R,0,0,0,-1040.3,,,,
00639,-81,0,0,332.108,,,,
00640L,7,0,0,210.643,,,,
00641R,0,0,0,-165.425,,,,
00642U,2,0,10,-1846.732,,,,
00643,-42,0,0,278.068,,,,
00645,0,0,0,134.444,,,,
00646,11.012,0,0,-872.433,,,,
00647L,0,0,0,62.558,,,,
00648R,0,0,1864,-754.354,,,,
00650L,1409,0,0,2861.067,,,,
00651R,0,0,0,343.9,,,,
00652,27.405,0,-19,18.45,,,,
00653L,6,0,0,6.399,,,,
00654R,0,0,0,7,,,,
00655L,-28,0,0,2189.898,,,,
00656R,-1,0,0,-398.2,,,,
00657,-1,0,0,-20.859,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-8,,,,
00661,-3,0,-288,302.802,,,,
00662,13.05,0,0,-2095.781,,,,
00663L,73,0,0,-726.155,,,,
00664R,0,0,0,2411,,,,
00665L,2843,0,0,16685.517,,,,
00666R,-16,0,0,-80,,,,
00668,-1,0,0,37.828,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,485.787,,,,
00670L,4.074,0,7,256.941,,,,
00671R,0,0,0,-914.344,,,,
00674R,20,0,0,249.173,,,,
00675L,29,0,0,280.528,,,,
00676R,0,0,0,-163.641,,,,
00678,5,0,-40,46.451,,,,
00679B,5444.08,0,-114,-327.23,13029,13182,41,41
00680L,259,0,0,14796.841,,,,
00681R,0,0,0,9,,,,
00682U,0,0,0,1,,,,
00683L,0,0,0,99,,,,
00684R,0,0,0,-10,,,,
00685L,5,0,0,163.164,,,,
00686R,0,0,0,2850.513,,,,
00687B,11029.02,0,-7,3888.965,21214,22296,19,17
00687C,0,0,0,0,,,,
00688L,-93,0,23,5288.03,,,,
00689R,-10,0,0,-0.33,,,,
00690,-13,0,0,3.855,,,,
00692,16,0,0,634.323,,,,
00693U,-32,0,0,-2859.111,,,,
00694B,184,0,0,-160.005,1,1,0,0
00695B,0,0,0,16.727,0,0,0,0
00696B,3642,0,0,-3275.473,426,426,0,0
00697B,0,0,0,26.717,40,37,0,0
00700,87,0,0,-28.485,,,,
00701,7,0,0,47.892,,,,
00702,0,0,0,9,,,,
00703,1,0,0,10.505,,,,
