code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-19326.127,0,-4217.384,-36779.701,,,,
0051,0.955,0,0,-23.504,,,,
0052,-10520.971,280,26,-25965.021,,,,
0053,1,0,0,2.364,,,,
0055,-3,0,0,-75.31,,,,
0056,10200.878,0,-4,17542.901,,,,
0057,0,0,0,-4.924,,,,
0061,12,0,0,124.53,,,,
006201,1,-45,0,71.595,10,17,0,0
006203,0,0,0,11,,,,
006204,-0.005,0,0,-1.074,,,,
006205,2,0,0,-26.812,,,,
006206,-20,0,0,30.017,,,,
006207,-6,0,0,29.681,,,,
006208,213.554,0,-7.166,-1194.611,,,,
00631L,-463.847,2,-120,188.979,,,,
00632R,-229,0,400,-4628.85,,,,
00633L,-194,0,0,-2170.382,,,,
00634R,-5,0,0,-43,,,,
00635U,92.6,0,27,975.348,,,,
00636,34,0,5,6274.179,,,,
00636K,0,0,0,0,,,,
00637L,-5954,0,-203,-22383.855,,,,
00638R,0,0,0,126,,,,
00639,-5,0,0,298.826,,,,
00640L,-11,0,56,-79.419,,,,
00641R,0,0,0,156.641,,,,
00642U,24,0,5,643.596,,,,
00643,-3,0,0,332.508,,,,
00643K,0,0,0,0,,,,
00645,6.137,0,0,-670.196,,,,
00646,26.17,60,0,-1605.867,,,,
00647L,4,0,0,0.901,,,,
00648R,3,0,0,-71.002,,,,
00650L,75,0,0,-642.254,,,,
00651R,-33,0,0,139.9,,,,
00652,3.356,0,0,-234.812,,,,
00653L,-13,0,0,-66.554,,,,
00654R,0,0,0,11.9,,,,
00655L,-102,0,0,-977.358,,,,
00656R,0,0,0,78,,,,
00657,-12.9,0,0,-33.319,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-8,,,,
00661,2,0,0,-208.977,,,,
00662,-1133.85,0,62,186.998,,,,
00663L,-147,0,0,-479.788,,,,
00664R,0,0,-70,-5751.757,,,,
00665L,202,0,0,-32180.672,,,,
00666R,0,0,0,39.9,,,,
00668,-1,0,0,-14.617,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-92.04,,,,
00670L,-14,0,19,-15.743,,,,
00671R,600,0,0,-324,,,,
00673R,1,0,0,1437.729,,,,
00674R,0,0,0,1144.85,,,,
00675L,-3,0,0,277.949,,,,
00676R,48,0,0,-332.208,,,,
00678,0,0,1,13.493,,,,
00679B,-3707,0,30,14268.117,8248,8316,5,0
00680L,10433,0,200,21006.001,,,,
00681R,-53,0,0,-80.225,,,,
00683L,41,0,0,32.85,,,,
00684R,0,0,0,14.16,,,,
