code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-15873.207,2100,-361.614,2733.1,,,,
0051,16.002,0,0,-85.98,,,,
0052,694.17,-1081,-578.129,-2395.986,,,,
0053,3,0,0,1.538,,,,
0055,3.152,0,0,104.563,,,,
0056,9272.538,-135,0.885,3026.331,,,,
0057,0,0,0,4.482,,,,
0061,287,0,0,99.124,,,,
006201,16,0,0,10.275,29,30,0,0
006203,0,0,0,1,,,,
006204,0,0,0,-0.105,,,,
006205,225,0,0,-5.445,,,,
006206,1,0,0,83.812,,,,
006207,12,0,0,-1.448,,,,
006208,239.102,0,-67,140.923,,,,
00631L,12,0,4,423.011,,,,
00632R,-1747.8,0,988,-5687.083,,,,
00633L,-73,0,0,906.789,,,,
00634R,-10,0,0,-25.044,,,,
00635U,462.957,0,-21,-2252.926,,,,
00636,20,0,450,-110.548,,,,
00636K,0,0,0,0,,,,
00637L,6856,0,0,5735.911,,,,
00638R,0,0,0,-50.496,,,,
00639,94,0,0,275.733,,,,
00640L,3,0,0,-122.248,,,,
00641R,0,0,0,-314.447,,,,
00642U,259.915,0,0,2135.824,,,,
00643,1,0,0,3.723,,,,
00645,3.1,0,0,63.58,,,,
00646,-0.525,0,0,1285.455,,,,
00647L,0,0,0,-9.805,,,,
00648R,4,0,0,261.999,,,,
00650L,114,0,0,-707.371,,,,
00651R,0,0,0,-6.06,,,,
00652,-30,0,0,-122,,,,
00653L,-4,0,0,-311.69,,,,
00654R,0,0,0,63,,,,
00655L,-4,0,0,767.765,,,,
00656R,0,0,0,1.633,,,,
00657,-2,0,0,-21.922,,,,
00657K,0,0,0,0,,,,
00660,-1,0,0,-3,,,,
00661,15,0,0,-73.118,,,,
00662,972.289,0,-150,-3058.16,,,,
00663L,123,0,0,184.583,,,,
00664R,0,0,-550,-3267.823,,,,
00665L,630,0,0,-7210.476,,,,
00666R,0,0,0,-1,,,,
00668,1,0,0,10.857,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-168.001,,,,
