code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-36864.456,5000,5764,-27059.18,,,,
0051,-0.95,0,0,-37.033,,,,
0052,-10886.417,680,-917.979,-34142.184,,,,
0053,-0.917,0,0,-0.447,,,,
0055,9.143,0,0,-151.778,,,,
0056,5166.166,0,5,52054.389,,,,
0057,-1,0,0,5.216,,,,
0061,-133,0,0,406.989,,,,
006201,1,0,0,-1.432,17,14,0,0
006203,0,0,0,0,,,,
006204,17,0,0,-17.296,,,,
006205,4,0,0,179.869,,,,
006206,-36,0,0,110.44,,,,
006207,18,0,0,-13.796,,,,
006208,-12.691,0,-131.668,449.369,,,,
00631L,-370.535,119,0,-1353.314,,,,
00632R,-143,0,1502,-17538.517,,,,
00633L,36,0,0,898.314,,,,
00634R,-30,0,0,28,,,,
00635U,55.89,0,169,543.192,,,,
00636,-107,0,5,370.811,,,,
00636K,0,0,0,0,,,,
00637L,-614,0,0,4681.582,,,,
00638R,0,0,0,-65,,,,
00639,-189,0,0,484.663,,,,
00640L,-10,0,0,31.685,,,,
00641R,0,0,0,506.37,,,,
00642U,-1273,0,5,2107.665,,,,
00643,100,0,0,366.478,,,,
00643K,0,0,0,0,,,,
00645,29.78,0,0,-414.442,,,,
00646,3.693,0,0,-2300.776,,,,
00647L,-1,0,0,39.492,,,,
00648R,5,0,0,299.998,,,,
00650L,-13,0,0,2565.781,,,,
00651R,0,0,0,-2.6,,,,
00652,4,0,2,131,,,,
00653L,20,0,0,-15.531,,,,
00654R,0,0,0,69.798,,,,
00655L,-105,0,0,375.395,,,,
00656R,0,0,0,34.5,,,,
00657,-3,0,0,-7.435,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-4,,,,
00661,3,0,0,-78.333,,,,
00662,100.651,0,0,-1309.424,,,,
00663L,-203,0,0,-2509.425,,,,
00664R,0,0,0,-6757.522,,,,
00665L,590,0,0,1602.255,,,,
00666R,0,0,0,2.7,,,,
00668,-1,0,0,6.738,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,119.379,,,,
00670L,39.064,0,19,-273.598,,,,
00671R,0,0,0,-551,,,,
00673R,0,0,0,-467.788,,,,
00674R,0,0,0,929.308,,,,
00675L,-32,0,0,-127.574,,,,
00676R,-5,0,0,-2224.203,,,,
00678,0,0,1,8.716,,,,
00679B,2195,0,1100,8298.927,8316,8531,0,0
00680L,-69,0,-610,25879.274,,,,
00681R,0,0,0,-80.246,,,,
00682U,0,0,0,-0.362,,,,
00683L,27,0,0,40.19,,,,
00684R,0,0,0,25,,,,
00685L,-11,0,0,-155.514,,,,
00686R,12,0,0,-2743.141,,,,
00687B,6718.27,0,0,9667.231,11873,11971,535,535
00687C,0,0,0,0,,,,
00688L,1136,0,732,12754.154,,,,
00689R,0,0,0,0.795,,,,
00690,0,0,0,-244.435,,,,
00692,424.025,0,0,825.84,,,,
00693U,-3,0,0,1360.286,,,,
00694B,12,0,0,-74.338,0,0,0,0
00695B,-42,0,0,38.105,0,0,0,0
00696B,-102,0,-7,809.083,192,192,0,0
00697B,-26,0,0,-279.421,5,5,0,0
00700,-10,0,0,-166.286,,,,
00701,399.049,0,0,291.287,,,,
00702,0,0,0,7.168,,,,
00703,0,0,0,14.522,,,,
00706L,11,0,0,6.661,,,,
00707R,0,0,0,0,,,,
00708L,91,0,10,86.914,,,,
00709,0.45,0,0,-70,,,,
00710B,13,0,0,-57.761,,,,
00711B,-87,0,0,56.466,,,,
00712,-1064.232,0,0,-22429.79,,,,
00713,1461.023,-70,-62,8272.843,,,,
00714,1,0,0,48.932,,,,
00715L,-2787,0,0,1449.091,,,,
00717,2,0,0,-98,,,,
00719B,-970,0,450,-1219.263,78,77,0,0
