code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-19225.792,0,18,-28929.51,,,,
00401A,-2671,0,0,1730.064,,,,
00402A,-5,0,0,-2154.729,,,,
00403A,-468732.251,0,-6558.288,-503700.564,,,,
00404A,-37,0,0,-8528.99,,,,
00405A,-26719.465,0,-1835,-140916.389,,,,
00406A,-9900.3,0,0,-137081.149,,,,
00407A,-455.358,0,0,-143555.429,,,,
00408A,6,0,-947,-8208.168,,,,
0050,-222198.166,2776,-4899.386,-192691.053,,,,
0051,6.001,0,0,-142.415,,,,
0052,-7286.003,0,-5526.027,-30024.401,,,,
0053,0.032,0,0,-41.946,,,,
0055,57.01,0,0,98.666,,,,
0056,-11983.828,0,-244,-148168.664,,,,
0057,-9.989,0,0,-16.784,,,,
0061,-138,0,0,59.895,,,,
006201,-12,0,0,-173.286,197,203,4,5
006203,0.015,0,0,-52.781,,,,
006204,-6.891,0,0,-1.526,,,,
006205,437,66,0,-537.699,,,,
006206,26,0,0,-7.743,,,,
006207,90,0,0,-137.555,,,,
006208,-663.909,23,-365.843,-7681.396,,,,
00625K,0,0,0,0,,,,
00631L,-25593.183,0,0,-502224.954,,,,
00632R,480,0,-1331,171036.427,,,,
00633L,482,0,-27,-6213.795,,,,
00634R,-570,0,0,870.5,,,,
00635U,-103.755,0,1,774.189,,,,
00636,149,0,0,-409.77,,,,
00636K,0,0,0,0,,,,
00637L,-3166,0,0,-23279.134,,,,
00638R,0,0,0,658.2,,,,
00639,-134,0,0,43.751,,,,
00640L,1,0,0,-17.139,,,,
00641R,0,0,0,948.41,,,,
00642U,94,0,0,765.082,,,,
00643,-85,0,0,-305.867,,,,
00643K,0,0,0,0,,,,
00645,-0.875,96,0,-40.826,,,,
00646,-119.47,285,0,-99.273,,,,
00647L,11,0,0,0.569,,,,
00648R,50,0,0,-1165.8,,,,
00650L,-151,0,0,1911.57,,,,
00651R,-29,0,0,141.818,,,,
00652,121,81,0,73.205,,,,
00653L,31,0,0,269.582,,,,
00654R,0,0,0,-51.47,,,,
00655L,-393,0,0,-993.574,,,,
00656R,143,0,0,-186.963,,,,
00657,0,0,0,-25.398,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,-1,,,,
00661,-102.95,0,0,-14.879,,,,
00662,50.727,135,0,-3559.875,,,,
00663L,-1150.965,0,0,-13687.537,,,,
00664R,0,0,0,27008.902,,,,
00665L,1312,0,0,-1318.224,,,,
00666R,16,0,0,23.638,,,,
00668,4,0,0,-8.428,,,,
00668K,0,0,0,0,,,,
00669R,135,0,0,62.28,,,,
00670L,-15,0,0,-707.392,,,,
00671R,0,0,0,-12000.536,,,,
00673R,-202,0,0,4329.958,,,,
00674R,20,0,0,307.973,,,,
00675L,25.02,0,0,-3767.239,,,,
00676R,-353,0,0,13883.418,,,,
00678,129,0,0,-131.154,,,,
00679B,17491.672,0,-20,15076.324,4784,4583,6,10
00680L,5966,0,-300,9276.735,,,,
00682U,0,0,0,0.01,,,,
00683L,30,0,0,119.9,,,,
00684R,0,0,0,31,,,,
00685L,224.884,0,0,-810375.379,,,,
00686R,-12,0,0,-2398.8,,,,
00687B,5153,0,0,23710.306,5542,5451,0,1
00687C,0,0,0,0,,,,
00688L,3668,0,0,1830.939,,,,
00689R,31,0,0,0,,,,
00690,14.38,0,0,-893.277,,,,
00692,12.087,0,0,-1531.952,,,,
00693U,0,0,0,765.125,,,,
00694B,266,0,0,-1.31,1,1,0,0
00695B,-820,1142,0,-296.015,0,0,0,0
00696B,1277,0,0,-550.979,201,201,0,0
00697B,7,0,0,462.282,11,11,0,0
00700,130,0,0,106.208,,,,
00701,-618.948,0,0,587.786,,,,
00702,0,0,0,9.564,,,,
00703,0,0,0,-9.299,,,,
00706L,23,0,0,1347.47,,,,
00707R,0,0,0,0,,,,
00708L,94,0,0,267.866,,,,
00709,-19,133,0,-105,,,,
00710B,31,0,0,142.969,,,,
00711B,24,0,0,-11.6,,,,
00712,37670,0,0,59241.199,,,,
00713,-192.513,0,7,5080.966,,,,
00714,341,0,0,-141.641,,,,
00715L,449,0,0,241.573,,,,
00717,28,0,0,43,,,,
00719B,1865,0,-20,1451.824,52,48,0,0
00720B,-277,0,-200,9260.835,1962,1933,0,0
00722B,472,0,0,653.541,76,76,0,0
00723B,-78,0,0,94.292,109,109,0,0
00724B,32,0,0,626.307,20,20,0,0
00725B,1586,0,-200,4057.161,803,827,0,0
00726B,2,0,0,104.124,1,1,0,0
00727B,0,0,0,-13.256,0,0,0,0
00728,-111,0,0,56.444,,,,
00730,-65,0,-90,103.407,,,,
00731,-37,0,0,94.735,,,,
00733,-328.9,0,0,-350.008,,,,
00734B,,,,,0,0,0,0
00735,-374.637,0,-4,-641.932,,,,
00736,0,0,0,1,,,,
00737,-74,0,0,104.109,,,,
00738U,-134.45,0,1,49.547,,,,
00739,137,0,0,-110.273,,,,
00740B,851,629,0,-1235.684,64,66,0,0
00741B,-143,215,0,16.655,10,10,0,0
00746B,464,0,0,-411.389,0,0,0,0
00749B,0,0,0,0,0,0,0,0
00750B,8,0,0,-8,0,0,0,0
00751B,2610,0,-200,4101.562,2425,2425,0,0
00752,102,0,0,3233.37,,,,
