code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-37083.414,9000,1769.777,13873.296,,,,
0051,-0.004,0,0,36.833,,,,
0052,1442.406,170,373,-4712.04,,,,
0053,4,0,0,13.854,,,,
0055,-27,0,0,-182.046,,,,
0056,7360.045,0,0,52198.269,,,,
0057,16,0,0,-16.697,,,,
0061,0,0,0,-23.049,,,,
006201,0,56,0,26.693,14,12,0,0
006203,0,0,0,9,,,,
006204,-26,0,0,27.703,,,,
006205,-22,0,0,292.529,,,,
006206,-43,0,0,1.503,,,,
006207,-5,0,0,107.055,,,,
006208,525.654,0,230,1941.789,,,,
00625K,0,0,0,0,,,,
00631L,29.11,0,-15,899.568,,,,
00632R,319,0,1900,-84734.109,,,,
00633L,-131,0,0,-3324.844,,,,
00634R,0,0,0,89,,,,
00635U,-47.052,0,265,-819.059,,,,
00636,76,0,0,-11.699,,,,
00636K,0,0,0,0,,,,
00637L,-7216,0,0,-8092.509,,,,
00638R,0,0,0,202,,,,
00639,19,0,0,582.491,,,,
00640L,-4,0,0,-242.267,,,,
00641R,0,0,0,2724.238,,,,
00642U,-117.081,0,5,2203.769,,,,
00643,140,0,0,-92.245,,,,
00645,-2.65,0,0,-604.077,,,,
00646,14.385,200,0,-1798.2,,,,
00647L,7,0,0,10.396,,,,
00648R,16,0,0,1317.23,,,,
00650L,-3627,0,0,-4914.723,,,,
00651R,-338,0,0,764.335,,,,
00652,23,0,0,-89.396,,,,
00653L,19,0,0,21.54,,,,
00654R,0,0,0,11.42,,,,
00655L,76,0,0,-874.952,,,,
00656R,0,0,0,4.5,,,,
00657,-38,0,0,107.701,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,5,,,,
00661,-6,0,0,-35.336,,,,
00662,-298.696,0,0,-1447.79,,,,
00663L,51,0,0,1405.322,,,,
00664R,2,0,-100,-16044.326,,,,
00665L,-6768,0,0,-30832.191,,,,
00666R,0,0,0,46.6,,,,
00668,-1,0,0,-22.866,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,2339.58,,,,
00670L,16.12,0,0,-590.602,,,,
00671R,0,0,0,2652,,,,
00673R,0,0,0,-10940.803,,,,
00674R,-2229,0,0,4164.797,,,,
00675L,235,0,0,1023.103,,,,
00676R,5,0,0,-5492.534,,,,
00678,0,0,0,27.928,,,,
00679B,8380.949,0,-977,11398.042,8531,8535,0,0
00680L,1543,0,10713,12470.236,,,,
00681R,100,0,0,-121.1,,,,
00682U,0,0,0,-5.997,,,,
00683L,0,0,0,743.912,,,,
00684R,0,0,0,5.8,,,,
00685L,47.1,0,0,32.124,,,,
00686R,4,0,0,-2380.682,,,,
00687B,11360.8,0,1050,14389.859,11971,12075,535,540
00687C,0,0,0,1,,,,
00688L,2843,0,3000,8331.035,,,,
00689R,0,0,0,0,,,,
00690,5.65,0,0,193.293,,,,
00692,511.94,0,0,418.68,,,,
00693U,53,0,0,810.056,,,,
00694B,-12,0,0,4.821,0,0,0,0
00695B,-1,0,0,23.001,0,0,0,0
00696B,929,0,-2,166.818,192,192,0,0
00697B,5,0,0,109.053,5,5,0,0
00700,-103.878,0,0,-367.536,,,,
00701,130,0,0,580.617,,,,
00702,0,0,0,1.118,,,,
00703,0,0,0,-77.469,,,,
00706L,-1,0,0,31.109,,,,
00707R,0,0,0,0,,,,
00708L,-240.99,0,20,289.233,,,,
00709,11.1,0,0,-8,,,,
00710B,110,0,0,-7.584,,,,
00711B,32,0,0,-22.037,,,,
00712,-7555,0,0,-16231.647,,,,
00713,345.188,0,-65,12068.813,,,,
00714,1,0,0,44.534,,,,
00715L,-2182,0,0,4478.547,,,,
00717,45,0,0,-144,,,,
00719B,38.8,0,0,-51.104,77,77,0,0
00720B,1095.061,0,0,3112.458,3210,3242,0,0
00722B,307.006,0,0,316.915,112,112,0,0
00723B,-84,0,0,96,114,114,0,0
00724B,-24,0,0,195.016,36,36,0,0
00725B,-989,0,3,1579.782,789,792,0,0
00726B,16,0,0,75.274,6,6,0,0
