code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
00400A,-1531.67,0,0,-11775.934,,,,
00401A,1018.15,0,0,-1029.938,,,,
00402A,-55,0,0,-95.032,,,,
00403A,-2459.014,0,-1360,-90682.297,,,,
00404A,-644,0,0,45.492,,,,
00405A,-3560.78,0,30,-13595.501,,,,
00406A,388.3,0,0,-86416.2,,,,
00407A,317.3,0,0,-16056.646,,,,
00408A,20,0,0,-647.063,,,,
0050,-4722.183,0,3112,-35601.254,,,,
0051,2.037,0,0,-20.421,,,,
0052,154.079,0,376,-5338.755,,,,
0053,0,0,0,3.609,,,,
0055,-99,0,108,42.425,,,,
0056,1336.934,-90,-698,-22960.753,,,,
0057,0.002,0,0,-6.212,,,,
0061,-3,0,0,5.525,,,,
006201,37,0,0,-21.715,482,483,5,5
006203,5.001,0,0,-25.273,,,,
006204,-1,0,0,-0.076,,,,
006205,-22,40,0,-74.418,,,,
006206,-20,0,0,36.29,,,,
006207,0,0,0,-3.329,,,,
006208,-141.7,15,102,-1270.608,,,,
00625K,0,0,0,0,,,,
00631L,-7155.867,0,12,-21926.843,,,,
00632R,-478,0,1142,64718.474,,,,
00633L,225,0,0,-456.28,,,,
00634R,0,0,0,103,,,,
00635U,108.354,0,0,96.564,,,,
00636,-104,0,0,177.708,,,,
00636K,0,0,0,0,,,,
00637L,-117,0,0,-2160.389,,,,
00638R,0,0,0,137,,,,
00639,-16,0,20,126.75,,,,
00640L,1,0,0,207.957,,,,
00641R,0,0,0,-181.528,,,,
00642U,-7.905,0,0,4308.473,,,,
00643,16,0,0,31.555,,,,
00643K,0,0,0,0,,,,
00645,-0.874,60,0,-16.02,,,,
00646,-84.202,0,0,1070.43,,,,
00647L,5,0,0,6.879,,,,
00648R,0,0,0,-95,,,,
00650L,203,0,0,1461.685,,,,
00651R,0,0,0,44.4,,,,
00652,198.152,55,0,-266.507,,,,
00653L,19,0,0,43.93,,,,
00654R,0,0,0,27,,,,
00655L,88,0,0,292.956,,,,
00656R,0,0,0,12.75,,,,
00657,48,0,0,-49.161,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,4,,,,
00661,-55,0,0,-30.14,,,,
00662,32.591,0,0,-1752.897,,,,
00663L,131,0,0,-384.916,,,,
00664R,0,0,0,6213.206,,,,
00665L,1197,0,0,4936.475,,,,
00666R,0,0,0,4.65,,,,
00668,5,0,0,10.164,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-2.1,,,,
00670L,43,0,0,-21.41,,,,
00671R,0,0,0,2035.01,,,,
00673R,-190,0,0,-4799.322,,,,
00674R,38,0,0,17.339,,,,
00675L,82,0,23,2.357,,,,
00676R,-135,0,0,2516.605,,,,
00678,-130,0,0,121.952,,,,
00679B,3278.788,0,0,9811.728,3892,3959,23,23
00680L,3099,0,-350,3172.396,,,,
00681R,115,0,-233,115.99,,,,
