code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-21405.698,2000,-1273.024,-45014.806,,,,
0051,3,0,-34,-23.974,,,,
0053,-0.012,0,0,0.882,,,,
0055,96,0,0,50.387,,,,
0056,-2952.003,280,0,-6657.169,,,,
0057,0,0,0,-2.04,,,,
0061,347,0,0,-333.156,,,,
006201,6,100,0,-61.692,63,69,0,0
006203,0,0,0,-2,,,,
006204,0,0,0,-1.693,,,,
006205,310,0,0,-171.169,,,,
006206,4,0,0,135.146,,,,
006207,34,0,0,33.13,,,,
006208,-1310.872,34,4,-1822.789,,,,
00631L,-358.2,0,110,289.012,,,,
00632R,-13778,0,-131,9202.432,,,,
00633L,46,0,-773,-817.583,,,,
00634R,54,0,0,460,,,,
00635U,-14.7,0,0,-157.271,,,,
00636,21,0,0,-20.911,,,,
00636K,0,0,0,-0.2,,,,
00637L,-1844,0,-1740,-9030.983,,,,
00638R,-210,0,0,-161,,,,
00639,40,0,-60,42.272,,,,
00640L,-1,0,0,-52.369,,,,
00641R,0,0,0,-329.25,,,,
00642U,-25.909,0,0,-3745.136,,,,
00643,87,0,50,269.269,,,,
00645,0,0,0,54.843,,,,
00646,79.999,140,0,-344.225,,,,
00647L,1,0,0,-12.134,,,,
00648R,0,0,0,-1352,,,,
00650L,816,0,0,1337.846,,,,
00651R,4,0,0,262.892,,,,
00652,-2,0,0,70.873,,,,
00653L,0,0,0,105.479,,,,
00654R,0,0,0,-8.25,,,,
00655L,92,0,-780,-169.002,,,,
00656R,0,0,0,489.2,,,,
00657,4,0,0,-0.194,,,,
00657K,0,0,0,0,,,,
00660,0,0,0,38,,,,
00661,11,0,0,-0.427,,,,
00662,-29,0,8,-615.622,,,,
00663L,-55,0,0,984.538,,,,
00664R,0,0,-200,384.967,,,,
00665L,2213,0,0,1175.197,,,,
00666R,0,0,0,66,,,,
00668,-1,0,0,-11.718,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,-148.854,,,,
00670L,-15,0,0,247.498,,,,
00671R,0,0,0,-1713.092,,,,
00673R,0,0,0,1866.747,,,,
00674R,0,0,0,171.957,,,,
00675L,-77,0,0,-100.611,,,,
00676R,0,0,-100,-1661.095,,,,
00678,2,0,0,-34.501,,,,
00679B,5510.937,0,1532,14013.338,12574,13382,3,1
00680L,1805,0,0,18824.4,,,,
00681R,0,0,0,-2,,,,
00682U,0,0,0,7.954,,,,
00683L,307,0,0,-197,,,,
00684R,0,0,0,7,,,,
00685L,-4,0,0,-273.224,,,,
00686R,0,0,0,431.8,,,,
00687B,3686.6,0,-1573,12439.334,19932,19541,81,86
00687C,0,0,0,0,,,,
00688L,0,0,0,3191.09,,,,
00689R,0,0,0,0,,,,
00690,-62,0,0,-253.227,,,,
00692,-51,0,-56.621,-649.758,,,,
00693U,-2,0,0,366.843,,,,
00694B,12,0,0,7.45,0,0,0,0
00695B,131,0,0,-107.003,0,0,0,0
00696B,-1832,0,0,2375.263,333,348,0,0
00697B,12,0,0,-25.825,19,19,0,0
00700,51,0,0,82.529,,,,
00701,5,0,0,612.509,,,,
00702,0,0,0,4.519,,,,
00703,0,0,0,11.15,,,,
00706L,0,0,0,1310.18,,,,
00707R,0,0,0,-1,,,,
00708L,29,0,0,-145.417,,,,
00709,0,0,0,338,,,,
00710B,31,0,0,-32.46,,,,
00711B,9,0,0,-2.402,,,,
00712,20922.8,0,-1355,5177.835,,,,
00713,-566.55,0,20,2930.945,,,,
00714,1,0,0,28.802,,,,
00715L,-5934,0,0,-35176.659,,,,
00717,81,0,0,-5,,,,
00719B,67,0,-1,426.121,118,122,0,0
00720B,4402.029,0,-8,-558.978,4129,4169,44,44
00722B,1582,0,0,-547.043,178,178,0,0
00723B,27,0,0,-19,114,114,0,0
00724B,335,0,0,-110.833,53,53,0,0
00725B,2592,0,0,-183.253,1349,1343,0,0
00726B,56,0,0,-16.94,6,6,0,0
00727B,0,0,0,-0.6,2,2,0,0
00728,-23,0,0,-25.8,,,,
00730,-1,0,0,-48.727,,,,
00731,-5,0,14,44.53,,,,
00733,-34,0,0,177.197,,,,
00734B,-92,0,0,130.01,0,0,0,0
00735,100,0,0,-94,,,,
00736,0,0,0,3,,,,
00737,14,0,0,-80.922,,,,
00738U,31,0,0,317.038,,,,
00739,4,0,0,-19.532,,,,
00740B,2077,0,0,-1897.622,114,116,0,0
00741B,25,0,0,2.733,16,16,0,0
00746B,293,0,0,-266.468,1,1,0,0
00749B,5,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,3736,0,-100,-409.059,3967,4032,0,0
00752,689,0,0,541.88,,,,
00753L,4313,0,0,-1401.585,,,,
00754B,110,0,0,-1,0,0,0,0
