code,fgn,inv,dlrSelf,dlrHedge,mgn,mgnPrev,shrt,shrtPrev
0050,-5041.171,0,-271,-2909.732,,,,
0051,-6,0,31,-40.452,,,,
0052,36.006,0,0,29.833,,,,
0053,0,0,0,17.184,,,,
0055,39,0,0,43.626,,,,
0056,-2418.385,0,-829.406,-3283.816,,,,
0057,0,0,0,0.36,,,,
0061,60,0,0,-69.68,,,,
006201,-1,0,0,-6.473,223,219,0,0
006204,-1,0,0,0.171,,,,
006205,7,0,10,-68.171,,,,
006206,-21,0,0,19,,,,
006207,9,0,0,53.114,,,,
006208,157.743,0,-75,120.672,,,,
00631L,-470.703,0,-20,16.502,,,,
00632R,553,0,450,235.776,,,,
00633L,471,0,0,3419.782,,,,
00634R,0,0,0,102.5,,,,
00635U,-103.918,0,0,-532.831,,,,
00636,-186.9,0,15,493.38,,,,
00636K,0,0,0,0,,,,
00637L,4895,0,355,4629.415,,,,
00638R,0,0,0,-17,,,,
00639,103,0,110,685.122,,,,
00640L,-20,0,0,43.182,,,,
00641R,0,0,0,-362.945,,,,
00642U,1,0,0,-912.058,,,,
00643,32,0,0,117.405,,,,
00645,-0.9,0,0,42.997,,,,
00646,-35.946,0,0,2404,,,,
00647L,-1,0,0,28.24,,,,
00648R,2,0,0,-177.25,,,,
00650L,-1080,0,0,-1332.468,,,,
00651R,0,0,0,144.961,,,,
00652,1,0,0,144.092,,,,
00653L,-2,0,0,86.714,,,,
00654R,0,0,0,136.995,,,,
00655L,88,0,0,617.65,,,,
00656R,0,0,0,-22.8,,,,
00657,-1,0,0,23.573,,,,
00657K,0,0,0,0,,,,
00660,0.005,0,0,-27,,,,
00661,6,0,-9,-1.084,,,,
00662,-531.275,0,0,1069.911,,,,
00663L,-217,0,-31,-1630.224,,,,
00664R,0,0,-120,-1767,,,,
00665L,-1975,0,0,-7902.26,,,,
00666R,1,0,0,37.01,,,,
00668,0,0,0,-68.719,,,,
00668K,0,0,0,0,,,,
00669R,0,0,0,51.9,,,,
00670L,-25,0,0,149.699,,,,
00671R,0,0,0,16984.99,,,,
00673R,0,0,0,2420.872,,,,
00674R,0,0,0,1158.117,,,,
00675L,374.285,0,-18,-131.083,,,,
00676R,0,0,-33,599,,,,
00678,-45,0,5,48.735,,,,
00679B,-17586.926,1331,251,-9620.028,22221,22075,0,0
00680L,-336,0,500,-35395.072,,,,
00681R,0,0,0,-42,,,,
00682U,0,0,0,3.032,,,,
00683L,12,0,0,77.902,,,,
00684R,0,0,0,-52,,,,
00685L,-11,0,0,-9.242,,,,
00686R,0,0,0,-793,,,,
00687B,-4962.771,-938,40,-1268.522,29019,29202,756,756
00687C,0,0,0,-0.4,,,,
00688L,-815,0,0,-8825.409,,,,
00689R,0,0,0,-74,,,,
00690,-150,0,0,-91.048,,,,
00692,90.025,0,0,204.995,,,,
00693U,-7,0,0,-40.133,,,,
00694B,63,0,0,239.096,0,0,0,0
00695B,-3,0,0,3.935,0,0,0,0
00696B,-77,0,300,-198.782,372,371,0,0
00697B,0,0,0,-211.08,57,54,0,0
00700,54,0,-60,380.735,,,,
00701,334.9,0,0,259.011,,,,
00702,0,0,0,-4.073,,,,
00703,0,0,0,10.924,,,,
00706L,0,0,0,-1623.662,,,,
00708L,2,0,0,-1019.472,,,,
00709,-5.84,0,0,-130.803,,,,
00710B,-1,0,0,35.999,,,,
00711B,-9,0,0,14.155,,,,
00712,-3991.98,0,6,503.209,,,,
00713,32.91,0,-66,925,,,,
00714,-2,0,0,-64.169,,,,
00715L,3983,0,0,5769.846,,,,
00717,2,0,0,30,,,,
00719B,-680,0,110,-454.553,186,191,0,0
00720B,-675,0,0,468.482,4231,4239,0,0
00722B,-542,0,0,465.097,155,155,0,0
00723B,-116,0,0,92.994,114,114,0,0
00724B,-448,0,0,418.201,41,41,0,0
00725B,-1654,0,0,-365.864,1489,1485,0,0
00726B,12,0,0,-27.031,8,8,0,0
00727B,0,0,0,9.084,1,1,0,0
00728,-6,0,0,-16.437,,,,
00730,-5,0,0,-19.434,,,,
00731,4,0,0,-3.138,,,,
00733,-24.896,0,0,-133.685,,,,
00734B,4,0,0,-1,4,4,0,0
00735,38,0,0,0,,,,
00736,0,0,1,0,,,,
00737,27,0,0,16.726,,,,
00738U,-11,0,0,237.657,,,,
00739,-3,0,0,-10.354,,,,
00740B,-340,0,0,380.569,212,212,0,0
00741B,0,0,0,7.45,11,11,0,0
00746B,-51,0,0,67.234,1,1,0,0
00749B,0,0,0,0,0,0,0,0
00750B,0,0,0,0,0,0,0,0
00751B,-1530.95,0,-200,-163.546,7016,7047,0,0
00752,-1037.959,0,0,-1970.603,,,,
00753L,-2178,0,0,-735.859,,,,
00754B,-32,0,0,32,0,0,0,0
00755B,-37,0,0,44.008,0,0,0,0
00756B,0,0,0,34,27,27,0,0
00757,-3.571,0,-7,383,,,,
00758B,0,0,0,-0.001,0,0,0,0
00759B,0,0,0,0,0,0,0,0
00760B,0,0,0,0.558,3,3,0,0
00761B,553,-2250,0,1699.313,33,33,0,0
00762,-14,0,0,114.72,,,,
00763U,0,0,0,27.566,,,,
00764B,330,0,7,-532.582,814,796,0,0
00768B,-534,0,0,218.289,155,181,0,0
00770,-6,0,0,115.512,,,,
00771,0,0,0,0,,,,
00772B,-301.75,0,0,135.06,2545,2545,0,0
00773B,-529.75,0,0,378.315,332,332,0,0
00775B,-33,0,0,25.05,,,,
00777B,0,0,0,0,0,0,0,0
00778B,-1,0,0,1,0,0,0,0
00779B,37,0,0,-39,0,0,0,0
00780B,-1,0,0,4,0,0,0,0
00781B,-63,0,0,-20,12,12,0,0
00782B,0,0,0,-0.168,19,19,0,0
00783,3,0,0,57.415,,,,
00785B,-41,0,0,40,0,0,0,0
00786B,0,0,0,-0.429,15,15,0,0
00787B,19,0,0,-25,0,0,0,0
00788B,4,0,0,-11.886,7,7,0,0
00789B,-41,0,0,42,100,100,0,0
00791B,0,0,0,0.032,0,0,0,0
00792B,-12,0,0,0,0,0,0,0
00793B,-1,0,0,-0.2,0,0,0,0
00794B,0,0,0,27,0,0,0,0
00795B,-147,-5700,138,3155.038,5576,5540,0,0
00799B,0,0,0,-49.489,14,14,0,0
00830,1526.112,0,0,514.592,,,,
00834B,0,0,0,-5,0,0,0,0
00836B,-122,0,0,119.999,0,0,0,0
00840B,0,0,0,-1,0,0,0,0
00841B,0,0,0,0,0,0,0,0
00842B,-51,0,0,0,0,0,0,0
00844B,-3,0,0,-0.084,2,2,0,0
00845B,0,0,0,0,0,0,0,0
00846B,0,0,0,5.913,0,0,0,0
00847B,0,0,0,-2,0,0,0,0
00848B,0,0,0,4,0,0,0,0
00849B,0,0,0,6.735,0,0,0,0
00850,253,175,0,-656.682,,,,
00852L,-1,0,0,47.526,,,,
00853B,250,0,0,-267.416,11,11,0,0
00856B,0,0,0,3.98,0,0,0,0
00857B,-429,0,0,-372.927,1484,1474,0,0
00858,3.02,0,0,395.651,277,277,0,0
00859B,0,0,0,-1,3,0,0,0
00860B,0,0,0,0.125,6,6,0,0
00861,52,0,0,753.955,,,,
00862B,-310,0,0,308.039,10,10,0,0
00863B,-19,0,0,15,0,0,0,0
00864B,-291,0,328,-269,28,28,0,0
00865B,17,0,0,424.733,,,,
00867B,-20,0,0,7.87,0,0,0,0
00870B,,,,,0,0,0,0
00875,14,0,0,62.016,,,,
00876,7,0,0,38.684,,,,
00877,-600.9,0,271,1858.407,2205,2392,147,126
00878,363.005,-140,0,-12695.287,,,,
00881,-127.853,0,0,-5192.348,,,,
00882,2035,0,0,1154.852,,,,
00883B,0,0,0,-0.985,0,0,0,0
00884B,0,0,0,-0.934,1,1,0,0
00885,1257,0,-40,4133.018,,,,
00886,0,0,0,8.471,0,0,0,0
00887,-2222,0,0,40.23,36151,34772,353,360
00888,0.1,0,0,78.867,75,75,0,0
00890B,-5,0,0,2,4,4,0,0
00891,665,0,0,-574.424,,,,
00892,1,0,0,524.041,,,,
00893,-111.7,0,0,364.959,,,,
00894,52,0,0,219.642,,,,
00895,29,0,0,560.241,,,,
00896,-43,0,0,-274.473,,,,
00897,197,0,0,208,,,,
00898,403,0,0,43.75,,,,
00899,-3,0,0,124.051,,,,
00900,2878.415,0,0,-3822.345,,,,
00901,11,0,0,-6.16,,,,
00902,597,0,0,74.833,,,,
00903,0,0,0,166.706,,,,
00904,-1,0,0,0.534,,,,
00905,31,0,0,-127.161,,,,
00907,11,0,0,50.822,,,,
00908,-1,0,0,-11.087,,,,
00909,775.202,0,1,1479.141,,,,
00910,-3.825,0,0,-44.682,,,,
00911,19,0,0,56.738,,,,
00912,5.075,0,0,12.594,,,,
00913,66,0,0,141.381,,,,
00915,181,0,0,1744.456,,,,
00916,31,0,0,218.225,,,,
00917,-1,0,0,67.976,,,,
00918,-401.9,0,0,-578.214,,,,
00919,3438.448,1060,788,-1722.315,,,,
00920,7,0,0,21.563,,,,
00921,389,0,0,-50.432,,,,
00922,391.5,0,0,-675.076,,,,
00923,131.015,0,0,-321.718,,,,
00924,444,0,0,1586.675,,,,
00926,-0.1,0,0,461,,,,
00927,317,0,0,581.006,,,,
00928,-7,0,0,33.119,97,97,6,6
00929,2049.384,0,-1110,2281.156,,,,
00930,61,0,0,659.022,,,,
00931B,-479,0,0,320.987,5743,5742,0,0
00932,-9.95,0,0,295.081,,,,
00933B,-4268,0,0,1987.343,2584,2561,0,0
00934,-306,1200,0,725.317,,,,
00935,64.055,0,0,-101.096,,,,
00936,278,0,0,712.731,,,,
00937B,-14875.5,0,630,2935.954,22602,22523,0,0
00938,53,0,0,1028.581,,,,
00939,-434,0,0,2167.62,,,,
00940,3794.02,0,0,-423.633,,,,
00941,2908,0,0,-51.979,,,,
00942B,-157,0,0,109.76,181,181,0,0
00943,111,0,0,-57.108,,,,
00944,15,0,0,114.085,,,,
00945B,0,0,0,1343.387,,,,
00946,-112,0,0,1503.133,,,,
00947,202,0,0,-51.547,,,,
00948B,-1287,0,0,2203.051,1511,1501,0,0
00949,-24,0,0,780.926,,,,
00950B,-1623,0,0,-141.851,3032,3162,0,0
00951,603,0,0,682.547,,,,
00952,-145,0,0,-243.368,,,,
